气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,872.73,671.94,59.10,51.90,168.54,5.3017,93.2737,single
4,702.12,553.32,44.48,42.24,3.75,7.1833,42.9986,overlap
5,738.66,372.46,56.85,42.99,9.72,9.7919,71.4663,single
6,721.08,197.60,48.86,38.59,166.94,9.5053,47.4000,single
9,520.77,379.52,63.37,44.91,8.84,9.6580,92.7916,single
10,438.45,197.18,100.81,60.42,10.88,9.5952,315.8924,overlap
11,677.27,431.07,33.75,31.50,4.48,6.0067,18.4636,overlap
12,354.58,628.22,42.98,38.59,3.44,6.6540,36.6818,single
14,875.74,526.57,59.66,36.70,22.44,7.6596,67.1973,single
15,538.88,569.96,30.20,28.40,176.99,10.1588,13.3229,overlap
16,594.45,244.18,39.61,36.14,89.56,8.6139,29.1737,single
17,825.79,223.12,53.65,41.24,30.09,7.4752,61.0717,single
18,698.27,504.99,52.24,44.83,156.08,8.5646,62.9333,single
20,819.97,548.85,58.09,46.95,23.49,7.1288,81.4983,single
21,419.33,701.05,60.79,39.50,16.40,8.9302,75.0989,single
22,559.67,353.46,31.77,30.19,93.76,9.2028,15.6774,single
24,749.89,548.29,57.18,45.49,21.75,8.6961,76.5103,overlap
25,709.63,646.77,54.24,48.87,22.45,9.1283,73.9671,single
26,537.53,748.16,38.64,36.77,8.01,9.4657,28.2375,single
28,256.50,368.86,77.93,48.15,8.21,6.3636,150.4384,single
29,785.73,487.71,35.59,35.38,89.41,6.5592,23.0567,overlap
30,588.00,410.05,97.57,49.98,13.76,11.9865,244.7485,single
31,741.23,249.66,59.05,43.66,0.59,11.8275,78.3153,overlap
32,802.36,641.48,68.84,53.05,152.92,5.5925,129.3588,single
33,571.34,307.82,59.68,41.49,145.43,8.6168,76.0090,single
34,540.01,498.59,41.01,38.39,2.88,9.1276,33.2110,single
35,591.30,710.92,42.78,42.52,91.76,9.2545,40.0325,overlap
36,487.24,318.28,84.32,49.13,152.86,10.8463,179.7013,overlap
37,435.50,370.77,61.89,35.60,153.97,11.1742,70.1462,single
38,568.03,126.11,47.86,46.66,178.87,10.3778,54.9891,single
39,406.39,517.38,84.64,48.23,151.81,9.9948,177.7626,overlap
40,443.14,570.34,69.79,52.28,151.22,7.3334,130.9974,overlap
41,569.96,463.80,65.79,36.03,171.33,11.1445,80.2132,single
42,278.75,604.07,76.53,46.78,4.07,7.4327,140.9480,single
45,778.88,412.46,81.82,53.93,158.01,10.5757,185.7349,overlap
47,712.90,104.44,42.98,29.02,17.82,7.6225,27.5779,overlap
