气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,883.82,315.49,38.80,36.50,4.69,6.1362,28.2647,single
14,835.89,164.67,54.59,43.38,34.95,7.2565,66.5143,single
21,367.88,181.33,58.16,45.66,169.74,6.4669,79.4531,overlap
25,736.57,159.99,65.78,41.86,167.33,12.5466,93.1755,overlap
26,514.76,293.05,59.31,46.19,2.67,9.9702,83.5880,single
32,722.42,119.23,50.14,39.38,160.00,8.7057,50.9394,single
51,585.29,98.73,73.51,47.11,26.21,9.6043,130.9782,overlap
57,251.98,304.71,76.83,48.67,16.64,6.7716,147.7923,single
60,614.75,0.80,83.40,32.57,1.14,11.3418,116.5205,single
58,481.07,26.98,91.40,49.77,160.62,11.0386,213.8884,overlap
198,789.09,20.41,63.18,46.36,30.13,11.3926,95.2236,overlap
237,878.60,464.75,53.93,41.62,21.93,8.4950,62.2778,single
249,660.18,283.19,77.44,55.95,21.30,8.7326,172.6196,single
35,560.51,223.56,54.42,39.60,161.07,11.1608,60.3349,single
281,434.92,107.01,103.25,44.48,5.15,10.0290,243.9666,overlap
300,777.37,329.97,84.15,58.48,148.83,7.2107,213.0525,overlap
353,714.07,358.36,69.08,29.15,15.66,10.2308,71.5678,overlap
360,630.20,358.95,73.91,36.52,178.43,9.4807,102.6122,overlap
359,429.10,401.63,87.66,58.63,171.13,13.5984,231.7899,overlap
86,380.10,69.51,91.36,60.50,13.78,9.5988,259.8044,overlap
489,456.08,558.14,80.94,55.81,179.46,15.5234,188.0679,single
421,704.31,482.44,48.61,40.78,160.93,8.6616,49.5628,overlap
499,588.82,555.99,63.31,40.51,154.68,13.2948,83.5415,overlap
501,799.25,559.56,75.02,56.67,173.46,11.5681,164.0653,single
24,765.90,38.13,75.72,32.43,22.20,10.8899,95.6604,overlap
506,719.15,619.50,89.94,46.02,15.13,12.1538,191.5508,overlap
515,423.65,620.11,63.58,39.53,7.49,8.7684,82.2200,single
523,779.83,425.13,39.99,36.36,5.09,7.0783,29.9199,single
540,710.66,645.34,54.54,44.64,10.30,9.8500,68.3222,overlap
521,312.29,671.39,72.34,40.23,172.95,8.1314,108.3164,single
52,573.27,49.35,51.07,49.24,179.47,9.5200,66.0540,single
563,539.81,667.92,39.68,38.46,7.40,9.0584,31.1568,single
585,518.33,723.74,53.57,45.89,0.06,9.2516,67.7432,overlap
580,573.56,722.20,68.87,48.81,9.53,14.1444,119.0883,overlap
275,427.63,279.51,71.97,41.65,152.99,12.6000,110.9730,single
629,692.26,726.68,82.31,46.40,2.64,10.7296,161.7192,overlap
72,651.33,75.64,114.70,46.33,7.55,10.3441,313.5928,overlap
636,686.79,433.69,54.59,45.32,154.57,6.5508,69.4966,single
637,310.49,740.52,49.43,46.22,168.43,5.1788,58.1107,single
638,874.19,617.78,58.83,52.35,153.88,5.8084,93.2300,single
639,283.47,532.03,76.27,49.59,14.95,7.4425,148.4128,single
640,317.15,294.91,53.86,40.26,137.48,4.3060,60.0876,single
641,758.82,588.70,23.86,23.17,177.90,7.0962,6.7848,single
642,353.63,565.54,48.00,40.03,18.77,6.7357,47.4566,single
