气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,596.91,5.20,53.83,12.27,179.52,7.7268,18.2900
4,876.35,438.51,55.52,50.80,179.35,4.2896,80.5628
5,839.02,88.72,47.35,40.89,12.90,7.1865,47.1719
6,894.25,291.37,42.84,37.57,0.97,4.6950,35.4794
7,293.96,312.69,70.17,59.25,10.28,6.9128,150.0895
8,560.61,243.90,63.40,39.83,16.97,9.4923,82.3498
9,790.84,301.33,78.82,47.46,171.08,8.0944,151.6736
10,842.55,276.72,56.81,41.71,11.37,7.0009,69.2535
11,263.88,92.06,64.22,46.04,175.70,8.1593,97.6821
12,365.80,368.08,45.26,38.11,21.26,7.3890,40.1609
13,308.14,126.67,56.09,41.92,31.51,6.3709,67.8457
15,428.27,325.00,58.00,33.20,171.54,10.4917,57.4597
23,850.63,6.41,34.90,12.35,179.06,1.8553,7.7355
24,666.79,22.39,69.42,34.16,1.90,11.9439,84.6712
25,756.62,329.43,65.09,37.42,29.72,13.5795,81.5635
26,490.26,22.71,57.68,45.17,165.31,14.3905,77.2963
27,620.05,28.74,69.85,30.41,174.02,17.6141,76.3341
28,732.17,44.50,71.65,40.04,28.31,5.4395,105.7566
31,588.56,372.34,45.50,42.35,176.13,8.4294,45.1093
32,552.86,421.88,39.42,37.91,90.13,11.3023,30.3136
33,761.78,227.35,72.13,36.99,24.17,6.7776,99.0341
34,520.31,165.80,47.30,35.86,143.67,6.8392,41.2793
35,521.68,207.24,90.83,51.99,153.00,12.0290,220.6799
52,370.04,172.18,82.12,56.38,121.21,9.6582,195.6100
63,776.16,75.40,91.52,56.13,21.65,9.9264,241.8515
65,462.54,157.37,78.58,56.44,39.51,9.0753,179.2674
67,633.22,304.57,52.64,34.04,166.47,10.5632,48.5413
69,678.12,247.56,65.87,33.12,22.11,6.8806,73.9228
70,314.10,444.97,91.21,55.24,7.98,6.8282,236.4382
72,653.55,193.62,53.06,31.85,12.83,12.0364,46.1232
79,697.27,89.52,61.15,50.07,121.39,8.3686,96.3133
89,393.03,451.38,75.61,41.91,159.07,7.2369,123.2626
200,863.26,160.37,36.21,34.94,175.86,4.9365,23.5701
211,311.94,565.46,45.99,40.58,6.69,5.0233,44.1685
54,671.25,154.50,32.89,27.86,179.14,8.4378,15.5036
46,543.92,38.89,75.68,43.63,176.13,10.1959,128.5622
238,877.46,598.50,23.90,23.20,1.15,4.9385,6.8201
263,693.68,444.79,89.20,48.09,0.92,8.2433,196.8462
265,514.40,447.48,53.73,44.59,10.72,10.0361,66.2357
84,370.33,124.72,59.88,35.67,148.33,9.1169,65.8101
282,651.25,453.36,73.01,49.17,19.73,11.0866,134.8449
83,470.66,263.36,88.21,37.30,2.08,12.5852,149.2948
37,752.31,353.08,78.03,46.26,23.14,2.3277,144.8826
320,423.34,466.81,101.96,51.17,163.89,6.6081,273.6896
316,720.64,383.46,61.86,57.87,13.79,8.6122,113.9141
43,421.00,188.34,72.02,50.06,161.16,9.5629,133.5724
349,272.43,557.24,68.34,33.70,5.60,8.1127,80.9739
20,588.76,303.30,43.01,40.32,3.96,8.9771,38.3780
322,774.83,495.89,103.53,40.48,16.29,11.9850,223.2309
379,350.43,545.09,69.29,44.04,163.89,9.4091,108.7703
266,595.88,424.44,79.98,45.55,10.82,8.8658,149.8720
314,533.37,264.13,61.33,47.85,151.56,10.8667,92.5778
380,756.91,537.29,75.77,62.75,178.80,15.8238,185.3446
406,281.19,629.86,31.19,28.31,175.97,6.4340,14.1688
413,350.29,8.68,41.31,22.65,178.88,4.2030,19.8898
414,493.73,542.37,120.65,77.90,163.84,9.0411,583.3914
439,720.97,650.02,38.92,37.15,174.57,7.5479,28.9402
456,437.19,615.60,61.77,45.87,14.71,9.6741,90.0398
474,512.26,619.27,99.85,55.92,156.03,11.5924,286.8184
484,727.96,599.92,50.82,45.19,170.76,8.2756,60.0295
471,590.23,626.60,58.98,52.99,177.27,10.2753,94.8367
42,686.24,262.80,46.46,42.37,13.33,16.8569,47.0575
17,668.36,191.11,48.44,42.66,7.93,6.4409,51.4943
554,535.83,673.52,66.75,38.39,154.79,11.8616,88.0028
517,507.98,589.04,68.08,62.30,2.18,9.0494,148.5494
560,311.14,731.12,77.35,46.63,155.79,7.5790,143.5389
57,644.76,245.42,44.68,44.58,177.58,10.3248,45.7861
569,566.35,74.22,30.17,29.24,179.85,8.4632,13.6964
572,608.44,721.42,104.91,39.40,179.21,5.2652,223.0854
530,449.83,704.10,71.10,58.97,143.65,8.4914,153.3809
580,482.79,733.43,57.46,38.47,162.92,8.5061,65.3334
595,728.43,768.30,62.23,46.08,29.44,7.3888,91.8034
597,763.79,763.33,72.75,44.02,29.18,7.8502,119.8502
51,773.71,124.97,30.45,28.89,90.22,9.3482,13.7808
588,631.82,744.70,87.20,42.03,178.25,13.6117,164.4115
540,730.64,282.92,11.44,10.77,0.72,7.3194,0.7255
287,612.40,446.51,62.67,34.08,25.50,9.2208,68.8550
618,408.31,771.22,43.85,25.04,166.36,11.5653,24.7693
631,775.74,244.32,40.25,31.22,179.35,7.4050,26.0215
639,341.22,784.49,83.66,35.26,1.82,3.2820,126.9768
653,238.15,793.44,42.85,18.69,177.83,1.1143,17.6582
358,648.83,527.84,70.18,60.25,11.16,10.3438,152.6655
667,769.89,564.96,36.65,35.71,1.61,8.3425,24.6863
299,448.86,225.64,37.46,35.88,178.76,7.8504,25.8967
670,705.72,792.10,53.80,23.04,177.43,3.6083,34.3125
29,423.08,10.17,52.33,23.57,179.32,14.3896,33.2091
