气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,852.58,48.55,48.14,43.33,16.97,6.5625,51.6486
32,502.99,118.93,62.98,44.07,167.47,13.8073,89.9210
70,256.78,166.09,70.02,51.15,142.81,6.9439,128.9952
263,660.37,119.16,77.37,39.34,4.45,12.0577,121.1631
322,777.84,169.92,88.07,68.24,15.63,10.0909,272.2563
266,537.35,44.40,65.19,32.38,153.79,9.9918,70.7986
414,376.82,210.24,57.51,37.75,153.52,8.0043,64.2324
439,664.84,351.03,67.81,36.21,16.14,8.0878,85.6638
456,383.06,271.60,95.53,57.80,130.47,13.2687,271.3632
572,524.12,324.19,86.12,48.95,161.26,9.6762,186.7601
530,359.10,441.80,47.69,38.59,26.50,6.1832,45.1462
580,470.18,373.94,97.05,34.96,6.66,12.9004,169.4003
595,742.12,452.06,86.06,46.75,17.08,7.3778,178.1479
597,743.62,422.03,56.93,39.36,30.72,8.0020,65.6250
588,567.50,356.56,62.98,37.52,4.75,13.3129,76.5550
358,617.35,146.19,79.54,31.46,172.04,10.0975,102.4032
682,645.88,416.97,43.58,37.37,175.97,11.4576,36.5159
735,515.91,547.55,58.98,43.95,162.69,8.9669,78.6533
736,397.92,536.21,71.26,46.39,158.04,9.0730,121.2129
811,591.28,93.06,67.97,45.19,5.93,13.0729,107.4108
812,875.79,504.22,55.64,54.30,177.39,5.3228,86.4924
813,841.14,154.48,49.41,42.07,13.01,7.0062,52.8262
814,308.09,190.01,45.78,43.12,173.01,5.9507,46.5030
816,590.57,464.00,43.77,43.20,179.38,9.1376,42.5823
817,293.10,387.02,69.01,53.84,175.21,6.6355,131.9260
818,315.36,519.77,80.93,56.38,3.45,7.9865,189.9728
819,887.79,346.55,43.26,42.87,99.84,6.1236,41.2678
820,428.32,437.10,58.56,35.02,173.35,9.1526,61.7697
821,838.20,354.00,59.20,42.92,28.23,6.7766,77.3739
822,305.42,628.65,48.60,40.50,2.00,6.2679,49.2140
823,872.72,216.47,38.60,35.05,172.36,4.7366,26.8639
824,527.24,255.42,42.59,38.74,173.70,8.0373,36.1592
825,760.13,315.42,67.74,35.47,23.95,9.3505,83.7301
828,547.88,505.67,37.86,37.69,4.77,8.0110,27.7881
829,362.04,8.73,70.16,40.10,157.11,4.6220,101.5699
830,415.62,81.39,56.03,50.68,176.60,11.6537,81.8429
831,343.70,3.05,39.46,32.88,135.99,10.7493,26.3447
832,793.39,392.41,61.77,47.12,2.20,7.6046,92.5028
833,595.39,32.03,41.74,39.22,0.62,8.1698,35.1555
834,781.26,306.77,36.73,35.04,5.55,7.4157,24.3254
835,550.82,152.52,75.07,35.66,177.47,10.8071,103.3855
836,438.47,72.58,56.57,54.30,92.36,10.5457,89.4016
837,442.95,25.32,71.69,43.81,160.80,16.2222,115.8309
838,645.69,306.67,53.44,34.87,10.43,11.8469,51.2280
839,875.48,651.49,23.04,22.59,0.70,5.2201,6.1684
841,785.99,204.06,34.31,26.07,99.94,8.4331,15.7823
842,690.70,549.32,83.08,42.49,177.81,10.6500,150.8628
844,436.89,11.29,79.80,33.09,172.41,1.3970,108.4038
846,671.67,237.94,32.50,29.91,2.21,8.0458,16.2486
852,644.79,553.11,65.65,52.58,9.64,11.5675,116.6093
517,449.29,249.70,71.89,71.67,178.51,12.6364,190.5699
893,425.75,569.72,92.32,58.34,165.31,10.5839,255.8254
689,716.10,474.87,64.79,50.74,9.87,7.8505,109.5790
849,729.71,132.98,65.43,38.30,17.84,9.7064,84.3615
316,659.51,6.42,65.87,24.43,179.97,9.4502,54.5303
554,425.25,292.77,70.92,47.20,152.55,10.9290,122.1250
868,449.09,317.02,38.24,29.31,3.38,9.3992,22.0492
923,270.99,643.81,54.03,38.92,8.68,7.2352,58.4392
932,663.71,627.67,51.60,47.59,93.69,9.5703,65.1856
827,591.99,385.63,41.32,39.08,173.07,7.7871,34.3321
896,771.70,596.28,107.64,43.18,12.66,10.5988,257.4041
953,356.30,638.93,71.45,49.31,161.18,11.4467,129.4859
856,583.73,529.93,89.92,42.32,11.31,12.4495,176.0252
886,535.39,360.86,50.94,47.29,3.61,8.1318,63.1383
954,760.51,640.72,77.91,66.85,177.95,11.2536,208.7886
974,638.35,631.38,75.10,51.85,7.37,10.4501,150.4335
980,291.69,689.75,29.36,28.79,89.44,3.9612,12.7684
20,540.05,8.07,50.89,28.46,175.83,8.0890,37.9151
987,352.82,64.89,43.98,40.32,0.72,5.9559,40.1282
37,758.38,13.35,48.24,43.83,30.76,8.0768,52.4827
988,502.31,650.94,121.82,84.06,176.81,11.6888,641.7262
1000,657.52,21.29,76.98,42.13,14.16,7.3571,128.4279
1013,726.90,721.35,37.92,36.97,89.71,5.9717,27.3408
1030,432.36,711.95,62.45,47.07,21.78,8.7051,94.4551
851,596.97,551.14,56.77,38.37,20.39,5.9144,63.6138
1048,524.91,720.05,91.39,59.18,176.72,5.9338,254.2891
1058,739.47,676.25,54.10,41.68,138.88,9.8598,62.7500
1045,592.21,727.33,60.96,48.14,168.51,11.1640,92.0274
380,712.67,177.34,54.48,48.12,14.51,7.5403,73.4775
