气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,850.33,68.54,45.27,43.25,8.53,6.9935,45.5995
25,734.29,7.98,58.99,27.43,170.70,7.4172,49.1027
32,505.74,149.45,63.35,42.03,172.27,11.3105,86.7918
70,256.61,191.81,63.04,58.16,113.85,1.0997,118.9236
263,661.27,147.66,80.90,42.25,7.07,9.1114,142.2452
322,775.81,195.91,84.71,64.62,14.75,7.9426,238.5812
266,540.81,76.33,66.24,33.63,152.38,7.1858,75.9146
414,380.28,238.10,59.10,39.81,151.18,8.0606,71.5451
439,661.91,382.76,67.68,38.53,16.19,10.9616,90.8161
456,388.83,300.79,98.67,59.16,136.22,9.5295,296.3493
572,526.30,356.35,88.28,48.50,159.30,9.1825,194.4310
530,357.23,463.19,50.06,37.78,29.24,6.7894,48.7134
580,467.37,405.91,95.19,39.61,7.97,10.2438,184.6414
595,738.85,479.43,87.91,44.72,14.59,10.8002,177.7848
597,738.52,449.98,61.35,40.98,27.89,8.7754,79.3619
588,570.04,390.36,63.49,37.06,178.35,11.7474,76.8474
358,619.34,182.98,77.16,30.96,176.31,14.1557,94.8262
682,646.69,455.12,49.79,33.19,0.38,9.5857,42.3239
735,516.02,578.55,58.24,44.90,161.22,11.8842,78.3375
736,398.52,564.42,69.47,48.16,155.06,9.8135,119.5873
811,589.56,130.36,68.19,44.97,1.55,12.4259,107.5520
812,875.47,524.45,56.66,52.94,176.51,6.7404,87.4357
813,841.48,174.43,50.63,42.27,16.56,4.7824,55.7501
814,309.32,210.00,45.84,43.21,170.49,6.7402,46.7062
816,591.32,493.19,44.57,42.72,175.38,9.9188,43.6550
817,290.39,412.11,69.12,53.59,177.11,7.7066,131.7240
818,312.78,545.85,74.30,57.00,173.71,8.5563,161.8782
819,886.49,365.43,43.65,42.05,1.17,6.0756,41.2134
820,429.40,467.71,53.82,34.35,169.74,10.4455,51.1798
821,836.16,377.61,64.90,41.36,26.91,6.4685,89.6260
822,305.34,647.91,51.54,42.96,176.83,6.2976,58.7156
823,876.10,233.81,38.20,34.98,173.03,6.3277,26.2660
824,528.97,283.46,43.02,40.34,173.62,8.4058,38.4113
825,760.67,342.93,68.29,37.59,24.69,8.5183,90.1843
826,670.88,307.71,51.88,44.34,1.61,8.8325,61.3954
828,545.92,532.98,36.66,36.36,0.03,9.0555,25.1377
829,367.77,37.16,72.22,42.76,141.01,13.5692,114.7461
830,417.27,112.78,70.15,47.44,147.06,13.3779,120.0969
831,347.95,24.47,49.69,32.61,114.05,10.6178,41.4166
832,795.58,422.07,59.06,43.30,7.55,9.6762,77.7092
833,594.04,57.17,43.27,37.35,9.72,7.2214,35.9731
834,779.50,326.14,39.37,37.93,177.43,6.0275,30.2473
835,550.98,190.76,72.28,32.90,174.14,7.5894,88.4115
836,440.02,101.70,55.15,51.90,2.03,5.4583,81.2299
837,446.30,61.02,66.71,39.52,151.28,10.8933,90.4803
838,643.74,342.94,55.44,33.94,16.53,9.6726,53.6798
839,874.33,667.88,23.76,23.66,90.52,5.0908,6.8701
841,785.04,228.80,36.96,32.52,1.61,8.3850,22.8626
842,690.23,578.61,85.19,41.77,178.55,12.0643,155.9279
844,441.00,38.11,79.83,35.78,171.51,9.7039,117.3084
846,672.08,261.67,33.35,30.65,178.53,7.5763,17.5384
852,645.73,586.35,60.65,53.42,176.06,7.4799,101.1043
517,443.85,280.97,85.21,69.68,129.86,11.1700,260.3026
893,427.79,604.59,86.85,59.96,175.02,8.4673,232.7072
689,714.65,503.51,66.88,50.65,2.70,10.4308,116.5595
849,730.69,162.74,65.49,40.75,15.35,15.2785,89.9319
316,656.47,27.79,68.02,48.63,162.29,14.1079,115.7706
554,425.92,324.39,66.09,45.82,154.53,9.2170,102.9655
868,450.03,346.81,36.59,28.98,4.16,8.6556,19.9648
923,268.67,670.12,56.40,39.19,5.07,8.6977,64.1277
932,665.16,656.46,49.11,48.95,92.28,9.5830,60.7335
827,592.99,410.60,42.07,39.00,4.17,7.6142,35.5122
896,772.12,626.68,106.00,41.01,9.93,9.1981,237.0636
953,354.36,668.82,74.68,51.47,165.48,12.0457,147.6539
856,581.92,563.28,88.16,50.17,14.17,9.4557,200.6171
886,536.04,392.24,51.67,46.06,8.53,9.9873,63.2622
954,760.29,670.87,80.36,61.54,162.13,8.2940,204.4503
974,641.20,663.91,82.81,48.73,7.37,10.4126,171.9137
980,295.30,709.26,28.62,27.32,89.42,5.4565,11.5116
20,537.78,21.95,55.00,51.71,179.45,6.5946,80.4852
987,354.48,85.63,41.40,40.60,175.23,6.3538,35.8060
37,753.51,39.64,50.74,44.04,22.57,7.7045,58.3416
988,506.42,686.26,130.67,79.66,3.69,13.5627,699.7863
1000,656.89,52.13,73.29,47.74,5.44,7.5834,131.9357
1013,729.08,743.43,35.71,35.01,176.52,7.1371,22.9741
1014,570.31,173.65,33.89,33.06,1.64,12.1015,19.5324
1030,432.08,742.81,64.47,42.37,21.36,9.4966,90.6130
851,595.89,583.60,59.38,40.32,18.21,12.0732,73.1429
1048,525.88,752.61,91.99,57.11,4.87,15.0009,248.6404
845,653.80,363.23,47.28,43.08,11.40,17.4502,49.5426
1058,744.13,703.16,47.71,43.45,176.27,9.6018,50.8854
1045,593.52,759.16,60.65,48.52,175.73,8.1993,91.8134
380,715.53,205.80,51.17,47.34,179.21,12.0159,63.7624
484,698.66,369.06,47.10,40.94,4.50,5.5155,46.7235
1091,527.22,732.17,74.48,61.07,2.87,18.1058,174.2875
