气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.62,403.55,58.88,47.23,155.28,6.5706,84.2162
5,837.47,49.41,45.51,41.29,178.21,6.0309,43.9954
6,894.90,257.61,43.83,37.61,25.43,4.8866,37.1676
7,295.29,268.82,75.19,55.20,13.10,8.0267,160.5386
8,560.71,178.17,70.16,42.30,25.06,11.4418,107.1213
9,789.45,252.02,87.16,45.00,173.74,10.6121,175.8546
10,843.72,236.43,61.61,45.87,15.24,7.8432,89.5748
11,258.43,50.98,62.25,45.79,39.93,8.0131,91.2846
12,369.97,324.19,43.77,38.46,10.08,7.2674,37.9149
13,313.79,90.20,53.96,40.61,33.48,5.5727,60.8379
15,424.83,264.41,54.39,30.52,168.58,10.7767,46.4371
25,764.81,274.62,62.89,35.50,28.95,9.5854,72.2367
31,587.63,320.80,45.80,41.95,179.97,8.1511,45.2641
32,556.91,378.92,38.76,36.30,88.61,6.9944,28.0563
33,763.28,173.69,76.82,36.29,21.47,10.9628,110.1795
34,514.00,117.94,40.41,40.03,90.89,7.6035,33.6375
35,521.19,144.41,86.58,51.90,149.93,12.8034,200.1471
52,363.39,119.65,81.11,50.81,124.17,11.4447,171.9611
63,779.13,24.62,101.23,57.08,25.40,11.8535,300.8993
65,467.21,108.49,79.72,52.14,36.61,6.8203,170.4875
67,624.80,241.09,48.69,42.43,171.92,13.1219,51.7438
69,683.74,186.62,67.62,29.49,19.09,12.3507,69.3786
70,314.59,404.40,95.51,53.68,15.72,7.2855,251.9409
72,657.27,129.16,52.58,29.78,17.08,10.7645,42.3570
79,689.47,35.84,54.06,48.27,172.12,6.7156,72.5830
89,393.97,409.15,70.55,48.29,160.44,4.4575,123.6601
200,857.90,127.80,37.09,34.22,175.73,6.4281,24.2230
211,313.46,528.29,48.79,38.70,19.23,7.3756,47.3922
54,669.69,104.31,33.57,27.99,177.67,6.9394,16.2325
238,877.38,568.33,23.75,22.98,0.65,5.2237,6.6703
263,696.25,385.26,86.47,44.09,4.37,10.5739,169.6133
265,515.31,390.24,52.79,46.73,175.54,12.3057,67.0030
84,366.10,76.36,62.14,36.47,160.38,6.2443,72.4353
282,656.60,398.25,72.86,50.84,18.92,9.3307,138.8777
83,469.03,198.91,87.12,40.56,0.41,13.2894,158.3743
37,760.50,299.95,83.76,46.36,30.12,8.7493,167.3275
320,424.81,411.27,102.38,52.38,156.76,8.1627,282.4660
316,723.09,329.78,61.10,54.34,178.77,10.2463,104.3666
43,418.74,130.73,68.84,52.61,163.32,9.5779,128.2644
349,276.30,511.84,72.89,28.71,8.89,8.4516,78.4829
20,588.72,256.59,44.33,40.17,2.88,7.3643,40.6180
322,776.88,441.87,103.45,44.59,19.99,12.0424,245.4697
379,347.21,492.25,74.01,36.55,160.96,8.6767,102.9797
266,593.71,360.63,76.15,47.71,14.96,12.3901,142.3461
314,531.02,208.96,57.84,46.52,157.53,8.3789,80.0705
380,753.56,481.70,76.39,55.78,158.79,9.2766,167.4418
406,276.45,597.39,29.96,28.37,174.46,6.1502,13.1044
414,493.54,481.02,119.46,70.79,156.24,9.0956,519.7452
439,721.31,611.19,37.38,36.85,7.01,6.6337,26.4827
456,440.53,562.93,61.65,46.04,13.59,7.7735,90.0447
484,725.37,555.78,50.57,47.89,176.95,7.1572,63.0175
471,588.35,566.86,61.80,55.82,173.33,8.9713,109.6698
42,679.86,215.80,46.24,38.63,171.27,8.2307,42.4910
17,667.88,142.90,51.28,39.77,12.82,16.4643,53.8095
554,527.36,606.22,64.82,42.58,149.61,10.7550,92.0327
560,304.63,679.75,75.37,49.13,144.34,11.8227,143.5717
57,638.33,193.34,44.33,43.73,176.55,8.5374,44.2093
569,564.65,27.98,33.11,28.72,177.75,9.0082,16.1935
572,603.66,661.08,98.01,39.83,5.12,11.7176,196.8181
530,439.21,647.21,71.22,53.05,149.70,13.0541,138.4590
580,476.25,676.85,61.03,40.93,179.75,12.4003,78.4312
595,726.91,717.64,65.95,46.32,43.09,8.6725,103.6556
597,769.96,707.32,73.32,46.47,31.21,8.6541,128.5067
51,759.52,74.51,31.01,28.94,89.42,8.2404,14.3182
588,635.34,687.78,87.01,39.59,1.18,10.7548,154.1830
287,616.69,388.49,58.00,36.70,27.28,15.3324,63.5218
618,398.85,712.47,42.88,24.26,156.49,10.4474,22.9554
631,772.59,194.45,41.76,33.89,6.08,9.3942,30.4044
639,342.51,732.62,76.84,41.95,3.05,8.8656,127.4202
653,240.14,770.54,43.56,39.07,175.18,6.4890,38.1499
358,648.31,469.47,74.29,57.73,15.12,9.2817,163.9024
667,772.85,525.02,39.09,33.42,13.01,7.7236,26.2769
299,446.34,177.69,36.19,32.81,0.60,13.4926,22.1083
670,703.82,755.30,49.47,40.06,7.93,10.7018,50.4368
682,686.79,763.47,87.98,36.42,20.33,11.6060,145.0626
688,832.73,789.74,77.71,52.54,140.35,12.7759,163.2599
689,766.25,739.57,44.56,37.01,26.97,4.0646,37.8075
691,715.88,14.29,46.08,28.53,156.69,12.0151,31.1592
607,702.62,42.96,40.23,37.82,88.77,13.1197,31.4938
707,779.39,790.15,48.95,30.75,13.31,10.5741,37.9049
711,478.50,783.98,83.75,51.11,162.08,7.1804,184.4510
517,504.95,528.20,69.67,68.33,0.96,18.6437,170.6166
695,451.37,671.11,46.70,40.95,179.00,6.2944,45.9390
720,831.95,791.71,76.79,50.81,147.03,2.4502,154.1140
474,504.19,545.44,103.84,52.85,141.32,19.8334,293.1557
