气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.73,182.73,99.72,57.87,6.53,12.0931,296.0610
2,379.04,140.12,86.15,58.06,6.78,6.3940,221.6737
3,588.14,393.81,95.95,48.49,10.27,11.6721,229.6693
4,873.90,663.88,57.15,51.68,175.44,4.1450,86.8367
5,848.10,320.93,47.09,38.72,26.09,6.5209,44.1864
6,875.66,516.97,61.09,36.16,23.63,7.1961,69.4208
7,279.33,592.92,76.24,47.35,5.32,6.8941,141.5806
8,599.97,639.34,65.96,37.26,151.23,8.9902,83.4076
9,802.27,630.97,70.03,52.60,157.56,7.5814,132.7322
10,821.16,538.41,62.61,46.49,26.14,7.7061,93.7671
11,255.55,358.90,78.64,47.51,8.77,7.5122,151.1585
12,354.79,618.31,43.92,38.39,8.28,6.2329,38.0980
13,315.91,334.92,46.62,43.21,174.18,6.6370,48.3219
15,420.59,688.10,62.25,38.79,13.40,8.1831,77.3336
16,721.13,185.31,50.08,38.48,160.38,8.8011,49.6519
17,696.40,494.13,53.09,43.50,153.88,7.3277,63.0605
18,784.31,478.65,35.64,35.10,178.11,5.7765,22.9357
19,474.47,460.08,41.05,35.60,174.08,7.0224,30.8640
20,597.11,578.42,42.01,40.35,176.41,8.3380,36.6341
22,366.98,227.36,43.36,41.80,179.38,6.6311,40.4396
23,827.41,214.15,53.19,41.58,31.35,7.4134,60.5185
24,660.19,353.45,68.81,60.55,177.45,9.3826,147.4893
25,710.88,635.62,56.77,48.72,37.78,7.7597,80.7777
26,520.17,366.09,61.39,45.61,8.56,10.5133,88.4427
27,633.75,442.92,71.89,36.12,178.33,10.8173,96.0315
28,737.79,360.32,55.89,42.74,7.68,8.0812,68.6735
29,434.42,356.62,62.08,38.14,153.31,9.8986,75.6220
30,568.06,113.52,47.80,46.75,175.99,9.0201,54.9470
31,591.74,698.05,43.45,42.69,1.41,9.1957,41.4546
32,538.18,735.69,39.01,36.52,5.77,9.5128,28.5870
33,751.06,536.05,56.83,46.55,17.93,8.9430,77.3474
34,540.09,486.12,41.84,38.43,5.02,9.1070,34.6075
35,541.04,596.73,86.19,54.44,147.23,11.5785,208.0734
36,561.09,342.88,31.50,29.66,92.75,7.6983,15.1377
38,644.18,152.35,116.42,45.81,4.50,10.0729,319.3820
39,538.99,558.85,29.98,28.77,178.00,9.7403,13.3022
40,570.49,294.11,58.30,42.01,147.07,11.5296,73.4740
41,483.76,303.00,82.29,45.31,146.33,10.5893,157.8187
42,703.40,542.20,45.26,42.05,2.37,7.9139,44.3166
45,740.46,234.76,60.45,40.97,168.80,8.1369,77.0197
48,599.10,33.10,95.96,45.87,162.74,17.8946,217.3141
52,406.11,504.92,87.92,48.67,149.87,8.2209,193.5701
53,534.26,219.08,85.77,47.74,166.65,9.8470,180.6869
55,516.15,67.73,68.18,46.25,172.23,28.7986,110.6011
56,608.84,72.99,80.62,45.11,3.16,8.8553,150.8573
57,652.06,562.75,52.55,44.55,177.23,11.3668,63.3072
59,715.73,230.62,43.67,43.00,101.14,8.5304,42.1963
60,722.54,99.21,56.57,32.87,34.45,14.8718,54.1190
61,707.99,431.25,65.53,27.71,11.81,10.5136,61.2168
62,594.02,233.30,38.44,36.16,88.60,7.2397,27.4842
63,779.64,398.73,75.19,53.29,155.57,7.7150,155.0187
64,468.28,272.75,75.68,43.00,149.30,12.1947,126.7008
65,413.33,472.42,99.25,52.20,156.42,4.2213,264.5234
67,636.26,708.89,55.47,41.11,22.62,12.6684,65.0625
68,408.37,249.59,68.98,43.54,165.41,9.7707,106.5799
69,657.96,609.31,66.62,40.21,176.31,8.1283,91.8064
70,318.87,725.87,72.94,40.05,162.40,8.4105,109.6128
71,575.13,172.26,71.37,41.94,11.89,10.9976,109.8984
72,643.31,579.81,48.74,37.11,1.03,8.0282,45.3601
73,770.55,77.59,90.46,60.03,31.46,8.4244,252.7337
74,753.84,113.05,77.03,37.75,24.04,8.1345,115.2275
77,491.60,96.81,92.73,43.64,163.35,13.1421,193.0241
79,726.20,404.57,80.73,40.97,34.63,8.3929,137.3421
80,437.80,287.63,63.23,56.53,6.81,5.2205,116.2983
81,550.70,200.49,60.60,41.46,155.17,3.9735,78.3325
89,405.19,758.36,77.09,49.95,167.51,9.1588,152.7209
37,716.55,701.41,81.73,57.79,12.21,9.4591,198.6171
200,884.30,356.82,38.82,34.15,17.93,5.6685,26.4769
202,824.76,9.52,87.89,27.05,179.57,15.4612,107.4727
203,743.95,5.45,43.10,13.67,179.30,2.6006,13.0703
204,753.74,641.74,22.68,22.53,179.27,6.0237,5.9629
205,703.66,81.71,35.95,33.96,1.68,8.0838,22.5765
206,501.78,5.54,45.06,30.62,158.45,4.2272,31.9925
211,315.96,783.01,55.33,40.70,166.83,2.3130,64.0950
139,452.63,6.74,73.08,39.60,159.01,3.6129,108.8113
47,376.98,253.11,37.66,30.71,178.68,12.1502,22.4045
87,522.88,85.13,85.12,43.08,161.42,2.0131,160.6060
54,677.91,420.72,35.40,33.47,179.85,7.2587,21.5855
51,764.23,473.79,35.97,24.83,23.17,9.7573,16.5287
46,569.44,446.84,67.98,35.10,171.00,11.3082,83.4572
238,872.91,785.35,24.06,24.25,179.54,4.2720,7.2241
43,442.50,554.99,67.08,52.25,160.09,15.0493,120.9553
255,587.71,787.58,69.65,34.21,176.64,5.4846,85.3648
263,687.35,790.82,92.07,34.99,170.49,9.2018,152.5923
265,518.47,790.85,50.44,38.54,150.85,12.0324,50.4411
266,549.86,791.15,46.85,31.66,3.19,2.8739,35.7496
86,637.65,275.64,65.94,37.85,9.48,7.9114,84.6652
78,657.06,269.78,87.64,42.05,179.93,9.4617,166.1556
84,397.37,437.22,69.41,43.27,157.31,4.9795,107.2419
280,766.50,795.54,37.62,14.43,3.35,4.0344,10.5067
282,651.79,793.26,59.67,31.97,155.54,6.2968,58.5760
285,717.17,701.23,81.66,57.24,10.25,11.0276,196.3840
83,456.32,634.56,70.71,59.21,165.69,11.3278,152.2954
259,670.20,784.48,97.15,33.01,179.73,94.8244,160.2599
