气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.34,233.04,101.36,62.19,8.73,13.5067,328.7021
2,378.61,185.36,84.44,63.30,2.73,23.9471,232.1691
3,585.96,452.15,91.45,52.55,12.24,17.1953,226.1090
4,871.39,697.23,59.20,50.58,5.06,69.5303,91.2081
5,849.65,355.51,46.48,38.19,20.75,69.2516,42.4505
6,873.73,556.37,57.58,36.82,20.26,56.5869,62.8051
7,277.40,634.97,76.46,45.41,177.75,18.4814,136.5942
8,607.30,687.42,69.14,36.39,155.76,28.9760,89.4853
9,806.67,672.65,63.00,44.75,151.43,46.3025,91.3632
10,815.25,575.64,57.96,46.69,29.07,58.6947,80.7060
11,257.70,396.27,75.68,49.19,176.25,35.3084,144.9267
12,355.14,655.46,43.59,37.80,172.36,38.0743,36.9443
13,313.18,366.00,47.50,41.38,173.54,58.4446,48.0283
15,417.61,735.49,54.11,39.07,11.57,10.1381,58.8445
16,719.20,231.57,47.14,40.29,2.50,33.3266,46.0573
17,701.90,535.11,49.18,45.33,173.83,46.0449,56.4102
18,786.40,515.57,38.61,35.74,172.77,58.5148,27.4116
19,471.17,492.65,41.96,37.11,97.91,55.4639,33.6178
20,596.31,618.86,40.91,40.72,177.76,39.0412,35.0579
22,370.83,260.52,43.22,42.67,3.65,56.8507,41.0085
23,821.58,248.44,56.32,39.01,33.88,73.1370,63.6663
24,658.37,398.26,76.17,54.09,162.21,33.0894,161.4483
25,706.66,678.83,51.64,46.81,4.52,37.5394,64.2080
26,522.00,413.53,63.63,45.91,15.22,16.0367,95.6412
27,638.32,495.40,71.33,34.36,177.03,9.1965,89.9559
28,739.43,404.65,57.42,45.45,9.58,32.6939,77.0952
29,437.48,407.53,62.67,34.73,157.08,2.3732,70.1766
30,568.13,158.06,50.65,43.62,176.11,37.5518,57.5688
31,590.60,743.73,43.22,41.65,5.77,22.7206,40.0313
32,536.15,779.51,38.94,35.89,4.42,23.0139,27.9940
