气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,439.24,192.67,99.29,59.36,5.92,10.5287,301.0464
2,379.53,149.59,84.62,59.00,1.34,8.1083,217.3237
3,587.44,405.36,95.39,49.11,10.78,10.8023,229.8734
4,873.50,669.36,58.63,50.90,169.32,4.8117,90.0119
5,848.81,327.52,46.05,38.52,26.91,6.5718,42.0287
6,875.38,524.19,59.81,35.46,23.68,7.2576,65.2654
7,279.10,600.94,76.10,46.42,3.78,9.1175,138.2729
8,601.15,648.03,66.06,37.48,150.07,10.2051,84.1438
9,802.49,638.34,69.37,52.56,151.77,8.9538,130.1148
10,820.58,545.98,59.94,47.42,24.98,6.5300,87.6318
11,256.11,366.16,76.77,46.60,7.63,6.8029,141.2717
12,354.87,625.56,42.96,38.80,6.01,7.6363,36.8397
13,315.18,340.93,47.48,43.67,173.86,5.3797,50.6448
15,419.58,697.35,61.10,39.31,13.50,10.1300,75.4927
16,720.61,194.41,49.40,39.37,173.68,7.2558,49.4255
17,697.82,502.29,50.59,45.61,174.64,5.2146,60.0453
18,784.80,484.78,37.00,34.71,176.76,8.5674,24.4462
19,474.32,466.98,41.41,36.75,99.54,7.4810,32.4290
20,596.97,585.88,40.72,40.57,88.16,7.6932,34.6096
22,367.37,233.46,42.98,41.96,179.61,5.5330,39.8721
23,826.41,220.42,54.35,42.34,33.19,5.6275,64.3476
24,659.93,363.96,69.18,59.28,174.06,11.0551,145.9641
25,710.61,643.63,56.42,49.14,38.03,9.2722,80.4717
26,520.80,375.91,63.43,44.70,6.71,8.9590,92.5109
27,635.16,453.15,74.16,33.69,178.87,11.0798,95.3087
28,738.14,369.03,56.31,43.24,5.96,8.0628,70.5462
29,435.38,366.84,62.67,36.64,152.69,8.4965,74.0244
30,568.07,122.76,47.07,46.46,177.39,7.6040,52.9672
31,591.84,707.54,44.06,43.43,2.37,10.1712,43.3673
32,537.72,744.37,38.52,36.55,4.47,9.5296,27.8957
33,750.46,544.41,56.97,46.75,21.16,6.7119,78.0657
34,540.16,495.20,41.43,38.06,1.54,10.0756,33.6188
35,542.80,606.01,84.03,52.59,150.78,8.3440,191.0479
36,559.94,351.17,32.28,31.29,91.27,6.9164,16.7767
38,642.34,163.69,113.52,49.79,3.49,9.5715,330.1285
39,539.41,566.95,29.90,28.26,177.92,8.8605,12.9994
40,571.14,303.64,59.08,41.81,145.60,10.1853,75.0843
41,486.34,315.20,81.44,45.49,148.22,11.8113,155.2239
42,703.07,550.41,45.36,41.88,1.92,7.6018,44.3328
45,740.83,245.33,53.71,44.21,175.66,9.4289,65.6189
48,600.83,43.63,92.85,46.54,161.62,11.9084,206.4077
52,407.82,513.39,84.57,49.01,149.83,10.9761,180.3226
53,532.62,229.39,84.47,45.48,162.19,12.9914,166.9513
55,516.00,76.89,66.12,44.40,1.68,5.9556,99.8765
56,607.56,83.80,82.30,46.59,2.20,9.7333,162.3325
