气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,598.54,13.59,83.01,32.28,177.92,3.4643,114.4256
4,876.24,453.02,55.62,50.39,1.87,6.2077,80.1847
5,838.91,103.82,47.30,41.76,16.27,7.1868,48.0680
6,892.61,303.58,44.15,38.54,10.65,5.0380,38.6441
7,293.97,330.67,69.20,59.54,5.70,7.6878,146.6907
8,561.57,268.90,62.73,40.78,12.90,11.3770,82.5586
9,792.63,320.59,73.33,47.72,172.31,12.5632,132.0127
10,841.85,294.26,55.55,42.18,16.64,6.7346,66.9641
11,264.82,107.82,69.65,46.33,156.19,8.6812,115.6135
12,364.33,385.39,44.31,38.71,20.73,6.9314,39.0941
13,307.74,140.33,56.20,40.91,25.82,7.4859,66.4762
15,429.67,351.25,60.73,36.89,165.91,11.0745,70.0009
23,853.43,7.51,50.54,20.72,1.95,4.3036,27.2349
24,664.93,44.83,71.51,37.93,1.40,9.2971,99.7846
25,753.37,349.50,59.49,40.12,30.66,10.1772,73.0479
26,493.51,44.17,62.02,42.68,160.05,8.1152,84.4650
27,618.03,55.13,71.53,32.26,177.29,9.1931,84.9142
28,730.16,64.19,68.45,40.36,27.26,8.6815,97.2794
29,408.51,5.99,50.24,23.19,2.24,3.4069,30.1215
31,589.19,393.08,44.59,42.23,176.34,8.9948,43.2015
32,551.14,440.44,40.74,37.95,90.50,6.4906,32.4084
33,761.81,248.24,71.10,34.37,24.95,8.5351,89.3733
34,522.37,185.84,46.84,36.90,145.39,8.0387,41.6564
35,522.23,231.84,93.60,50.05,153.17,10.5755,225.5711
52,371.73,194.62,84.61,53.86,122.68,9.5791,198.3764
63,775.16,96.34,91.16,62.55,17.88,8.7165,267.4170
65,460.88,179.10,76.32,61.81,35.18,11.2658,185.2076
67,636.26,329.33,52.10,31.31,163.90,9.4688,43.7280
69,675.87,272.05,68.45,34.41,22.86,8.0261,82.9502
70,314.28,461.04,90.61,56.09,5.48,7.2946,236.9440
72,650.81,220.42,52.86,31.50,14.85,9.2797,45.2780
79,701.61,109.25,56.44,52.48,89.30,9.9837,86.0111
80,431.96,8.55,66.45,45.69,150.89,10.7051,103.7888
89,393.85,470.21,77.26,43.14,158.14,4.8768,132.4591
200,865.19,173.40,37.08,35.53,174.00,4.2615,25.1301
211,310.26,580.23,44.11,43.49,3.21,6.4686,43.5426
54,671.48,174.48,33.36,28.05,3.15,8.5231,16.0584
46,545.73,63.62,74.72,44.59,173.65,10.2611,128.0692
238,877.00,610.55,23.72,23.22,179.54,6.2746,6.7199
263,692.37,468.12,87.53,47.05,176.40,12.4976,185.4309
265,514.35,470.63,53.77,44.76,2.91,9.8810,66.5894
84,370.30,143.94,64.16,33.67,148.27,9.7681,71.3011
282,649.01,475.83,76.77,51.89,16.82,15.9443,157.3267
83,474.56,289.09,83.52,38.21,178.50,11.0104,137.1247
37,748.98,373.33,77.62,48.38,24.96,7.8539,149.9656
320,423.08,488.50,104.60,54.04,163.81,7.6682,304.1944
316,720.42,405.77,65.35,54.87,27.30,7.9784,120.5719
43,420.96,212.97,73.22,48.13,156.66,9.5616,132.7354
299,449.28,245.81,39.15,35.75,179.33,7.5815,28.1862
349,271.60,575.92,62.82,32.77,2.70,8.8224,66.5429
20,589.55,322.54,44.99,39.54,9.20,7.3984,41.1739
322,773.54,518.83,105.76,40.34,16.20,10.3054,232.1673
379,351.43,567.58,63.01,46.09,169.65,8.6673,94.1475
266,596.11,450.11,87.30,45.39,12.33,12.1113,177.9732
314,533.65,285.15,59.44,50.13,158.64,7.3172,91.1270
380,759.07,562.55,78.84,65.61,12.44,9.3927,209.7867
406,283.39,643.10,31.18,28.09,175.07,6.0208,14.0466
413,350.38,15.93,42.06,38.33,173.94,4.7278,34.8879
414,493.56,565.98,119.26,78.71,167.44,11.8560,575.8763
439,721.94,666.02,37.84,36.75,177.68,6.5468,27.0750
456,437.05,636.48,61.25,45.23,12.91,9.0166,87.2955
474,516.33,644.41,96.77,57.08,160.05,18.0136,274.9866
484,730.49,617.50,48.25,45.65,170.99,7.3324,54.6801
471,589.85,650.54,57.21,50.76,2.81,11.5079,85.4717
42,689.65,284.80,43.81,36.64,14.53,10.9717,36.1743
17,667.19,210.88,51.29,42.12,10.77,6.4555,56.9978
554,540.60,701.39,69.80,37.98,153.49,11.8072,95.1846
517,508.38,613.76,66.12,65.27,1.89,18.0788,146.8074
560,312.37,750.89,80.70,46.44,156.50,6.3678,155.6001
57,646.53,266.91,45.09,43.37,2.30,7.7735,45.3730
569,567.43,92.97,29.55,28.12,174.57,6.5217,12.6267
572,611.39,745.51,105.14,42.91,1.43,15.7223,244.0387
530,452.91,729.16,76.03,57.34,135.89,10.4862,170.5078
580,485.11,756.75,57.17,40.34,152.20,8.5670,67.8321
595,725.96,788.38,59.10,42.17,25.44,4.8618,75.7814
597,761.17,784.86,75.20,45.97,27.90,8.5594,133.7405
51,776.50,144.82,31.71,29.57,88.79,8.5664,15.2999
588,634.98,768.48,87.56,38.58,3.47,9.1700,152.1579
610,542.73,246.43,35.46,31.43,1.40,14.4082,20.3379
540,731.20,300.82,12.12,10.89,90.56,6.4477,0.8234
287,608.88,468.86,60.77,37.10,21.48,8.3521,70.4943
618,410.37,793.41,43.02,23.35,164.94,4.1302,22.2315
624,324.18,792.94,51.49,17.49,178.89,42.6327,23.8528
631,775.91,263.22,35.59,27.68,6.06,2.3777,18.0406
358,649.06,551.82,68.60,62.24,7.23,7.7755,150.7029
