气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,724.63,57.94,48.33,41.48,171.88,7.2769,49.8565
10,842.34,119.52,52.87,42.62,34.64,5.7226,61.2869
25,737.20,88.70,58.58,38.33,170.25,10.1647,67.6723
32,511.10,225.91,60.17,45.55,177.24,9.9218,84.8457
67,589.59,25.34,66.68,47.47,16.43,10.1800,108.5888
70,251.32,252.56,72.25,53.53,32.44,7.7090,143.7387
263,661.05,221.08,83.04,49.17,14.81,8.7207,174.3964
83,380.59,9.70,91.87,32.28,5.49,7.5286,140.1545
322,776.73,268.02,87.64,63.52,161.50,7.8205,251.0085
266,551.85,155.27,65.10,35.47,146.40,9.5720,77.3537
380,714.06,288.58,61.82,33.83,21.74,8.5288,66.5154
414,389.85,312.91,68.67,40.84,141.60,8.4118,99.0946
439,656.96,466.14,68.76,37.62,15.63,11.3472,91.5172
456,388.34,377.91,97.06,54.26,146.15,7.6878,262.9531
484,703.96,429.19,42.87,42.11,176.13,7.3277,39.8199
57,576.71,6.99,53.59,30.11,6.70,9.9562,44.4847
572,530.64,441.84,91.33,45.42,154.64,13.9576,194.8932
530,354.82,518.54,47.80,39.76,19.47,6.6303,46.7444
580,463.59,484.00,93.20,46.75,7.22,11.1340,208.9126
595,727.88,552.52,89.34,45.50,19.68,7.9868,186.8023
597,729.31,520.10,66.88,45.58,38.23,6.2918,104.8823
588,579.42,479.43,66.02,37.21,171.52,12.8553,83.4312
358,627.44,280.87,74.73,34.13,177.59,10.9836,98.0707
682,647.53,550.81,75.20,32.11,4.07,10.5686,93.4234
735,517.64,657.01,55.30,45.96,175.28,9.8257,72.3044
736,399.69,634.54,72.77,49.44,157.82,7.7488,134.6838
802,725.81,268.69,59.07,45.08,140.00,9.2672,80.9226
811,593.30,224.61,74.39,44.72,176.98,13.2818,127.3039
812,875.47,573.64,57.78,49.85,171.27,6.6569,85.6046
813,844.14,227.14,47.72,40.56,18.50,6.6879,47.5245
814,316.99,258.44,54.79,40.57,156.91,5.1165,62.6567
815,429.14,37.28,110.55,41.77,176.96,12.9332,262.6382
816,591.97,566.85,44.23,42.95,1.69,10.6051,43.2317
817,287.21,477.15,74.15,48.83,16.78,7.8804,138.1183
818,313.28,615.06,70.43,57.01,167.20,8.2796,145.4925
819,881.27,415.39,44.76,43.13,177.08,6.1038,44.4577
820,428.04,550.03,50.03,38.43,163.08,11.1386,49.4862
821,834.14,435.62,67.90,40.33,29.49,6.4221,95.6646
822,308.29,697.09,47.50,45.13,1.28,5.5159,52.3964
823,881.04,278.13,39.24,34.99,175.76,4.8384,27.7116
824,533.39,356.21,44.61,39.07,178.55,10.1550,40.0032
825,757.72,412.22,69.70,46.20,26.01,7.8893,115.4705
826,679.17,376.66,51.87,45.09,176.92,8.9894,62.4167
828,543.18,606.54,37.28,36.92,1.31,8.1410,26.4030
829,382.32,114.33,72.06,40.25,147.51,10.5836,107.5151
830,417.11,200.16,76.27,39.54,149.22,11.3969,118.3546
831,360.79,99.50,46.86,31.04,135.83,11.9698,35.0708
832,799.64,493.02,71.98,45.57,170.57,8.7928,121.4600
833,591.65,121.03,41.05,37.11,14.93,9.3259,32.1746
834,779.74,377.36,42.68,36.43,5.93,6.0325,34.1413
835,555.79,280.85,80.20,33.17,170.33,14.3932,109.7563
836,439.02,172.18,61.61,57.65,0.86,18.1760,112.5909
837,460.08,144.94,66.47,44.48,150.86,11.3849,101.1044
838,641.48,429.25,51.77,35.91,14.52,9.5740,49.5026
839,872.67,709.46,24.70,22.95,3.31,4.7408,7.2032
841,779.84,318.26,36.79,28.46,30.75,14.3986,19.8147
842,692.08,658.34,84.46,41.29,4.75,8.3623,151.5318
844,447.67,119.85,70.42,44.38,156.99,11.0988,113.2445
845,657.42,434.41,52.96,41.01,12.04,7.0378,59.1772
846,673.03,320.00,32.35,31.41,179.78,7.2533,16.9124
852,645.83,667.17,60.90,52.93,7.35,11.3030,100.9871
517,434.25,348.19,88.25,70.79,152.76,6.0460,283.6216
893,430.92,688.84,87.32,58.66,178.37,9.7629,230.1201
689,713.73,580.33,63.11,47.21,163.62,10.2455,96.7201
849,732.85,236.39,56.64,40.57,10.79,13.3218,66.9658
316,657.49,111.88,55.04,42.70,161.18,15.0404,66.5527
554,433.37,403.05,63.78,45.61,172.63,12.1347,95.4422
848,532.45,60.18,65.30,46.75,156.97,11.6381,102.5538
868,456.27,426.06,36.20,29.72,10.48,8.6371,20.0417
923,273.18,730.28,65.71,41.39,2.80,7.0367,91.9390
932,665.04,731.71,54.81,40.53,1.26,5.7824,62.6347
827,596.82,469.89,44.18,39.71,178.23,8.4815,39.8771
896,776.42,702.74,110.31,46.06,12.88,10.3432,288.3465
953,353.92,736.49,84.58,47.69,173.55,9.0777,175.5199
856,576.98,651.17,76.47,49.15,13.48,8.6987,147.8710
886,542.25,465.45,63.64,49.31,151.74,7.7123,102.7254
954,761.19,754.13,90.33,59.74,155.91,4.9636,250.8109
974,636.78,745.61,89.72,45.93,10.36,11.1495,190.1868
42,652.24,12.06,113.68,38.35,6.56,6.1507,254.9454
980,303.35,763.28,28.26,27.54,88.56,7.0080,11.3122
20,545.82,92.64,61.07,48.11,155.71,7.5529,92.3241
987,358.96,138.05,43.76,42.38,175.54,8.0348,41.7472
37,742.59,110.94,50.12,42.07,11.02,6.8612,54.3641
988,520.74,771.73,139.98,70.24,5.10,6.6235,708.1241
1000,646.40,129.14,71.34,38.70,17.30,1.0861,101.3246
1013,731.55,794.03,35.78,16.83,177.44,6.5063,11.0810
1014,569.01,237.11,33.81,31.44,178.52,16.7660,18.4855
1008,765.54,714.89,47.89,41.36,23.78,16.7946,48.8006
1025,732.22,793.36,36.04,17.15,177.55,0.0000,11.4608
