气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,849.97,71.56,45.28,43.46,6.58,6.8920,45.8397
25,732.79,11.00,54.75,29.12,172.48,4.6297,44.9102
32,505.66,154.31,63.69,41.88,171.48,8.0079,87.4039
70,256.96,194.35,59.83,59.69,177.31,7.4682,109.9123
263,661.57,152.31,79.12,43.45,6.48,10.2748,139.9634
322,775.71,200.31,84.46,65.31,12.25,11.0675,239.6892
266,542.03,80.17,66.10,34.06,152.46,10.5964,76.5543
414,380.91,242.47,58.63,39.52,153.63,7.6278,69.9022
439,662.04,388.29,68.18,37.76,13.52,9.1961,90.3178
456,388.81,305.97,98.65,58.26,134.32,15.3570,291.6400
572,528.14,362.26,90.36,50.07,158.97,12.9445,210.3123
530,357.12,466.84,50.14,37.84,29.23,6.9004,48.9384
580,468.08,410.57,96.11,39.99,7.06,11.4933,190.0443
595,737.15,484.67,87.93,45.14,16.39,7.7472,179.5764
597,738.02,454.69,60.52,40.87,31.43,8.0262,77.0141
588,571.00,396.16,68.67,38.21,0.42,10.7862,92.7021
358,618.67,188.94,77.04,31.97,176.07,11.9682,97.6175
682,647.42,460.68,52.94,33.08,178.08,12.2100,47.6838
735,515.92,583.92,59.06,43.99,161.82,8.1717,78.9599
736,399.00,568.20,69.47,47.02,155.38,6.4997,116.7275
811,589.44,136.58,68.22,45.03,0.52,10.1657,107.8312
812,875.56,527.62,57.33,51.41,171.10,5.1307,86.9358
813,841.67,177.13,50.48,42.76,16.08,7.9523,56.0544
814,309.28,213.36,45.70,42.66,170.85,5.6247,45.8264
816,591.57,497.88,44.72,42.54,175.18,9.9495,43.7665
817,290.60,416.21,67.72,53.03,0.38,7.6923,125.1278
818,312.17,550.09,75.87,56.73,171.73,7.8880,168.0110
819,886.19,368.50,43.58,41.69,178.12,8.5008,40.7371
820,429.23,472.40,52.23,35.00,169.14,9.7573,49.1294
821,836.00,381.04,65.67,40.11,26.50,7.8301,89.0041
822,305.39,650.87,51.47,43.00,174.77,4.8931,58.6096
823,876.53,236.89,37.68,34.32,174.16,5.7038,25.0706
824,529.29,287.77,44.17,39.92,169.88,10.9363,40.0687
825,760.14,346.86,69.51,38.15,24.21,7.5984,94.8297
826,670.91,311.89,52.64,44.49,176.99,7.2417,63.4266
828,545.72,537.62,36.78,36.64,90.06,8.1589,25.4982
829,369.91,42.45,72.65,39.71,142.00,6.9183,107.8366
830,415.99,118.56,69.77,44.56,148.31,9.4608,111.6008
831,348.38,29.15,48.58,32.31,108.11,7.2708,39.2393
832,795.87,427.01,57.55,42.67,7.70,11.6639,72.6994
833,594.14,61.25,43.34,37.25,9.48,7.7508,36.0023
834,779.98,329.32,39.73,37.34,178.48,4.7296,30.3309
835,551.12,195.51,73.28,34.16,173.14,10.0157,94.3612
836,439.69,105.23,56.05,53.86,3.53,4.9850,87.0493
837,445.53,65.48,63.05,38.65,152.08,7.7381,79.0540
838,642.51,348.05,54.56,33.45,18.58,9.1490,51.2210
839,874.33,670.41,23.72,23.58,0.89,4.4872,6.8250
841,784.17,232.93,39.56,32.23,9.95,18.1421,25.9531
842,691.08,584.31,80.12,41.43,178.84,9.1204,136.8342
844,441.51,42.69,81.93,37.21,170.24,15.0196,128.4921
846,672.04,265.43,32.71,30.38,1.04,6.4429,16.7264
852,645.91,590.23,59.63,53.27,179.13,7.5623,97.4373
517,444.10,284.72,83.16,68.30,132.54,11.5735,243.0105
893,428.50,609.51,85.55,60.87,176.31,11.5419,229.1782
689,714.13,507.89,65.94,49.56,2.96,10.6482,110.8750
849,731.00,167.62,64.74,41.24,19.79,8.0964,88.9038
316,653.67,33.78,71.67,45.67,150.58,3.4732,120.7048
554,427.09,328.76,66.11,45.15,153.34,9.9698,101.5255
848,526.21,6.01,45.17,15.85,0.54,5.8068,16.6431
868,450.25,351.19,35.52,29.29,2.55,8.7796,19.0076
923,268.26,674.37,56.09,39.38,4.62,7.1724,63.7226
932,665.66,659.67,46.27,44.87,2.60,10.6746,49.4105
827,593.16,414.65,42.08,39.17,3.25,9.0582,35.6865
896,772.56,630.75,105.79,41.14,12.03,8.7799,236.8716
953,354.20,672.92,75.77,52.74,164.65,9.1226,155.7987
856,582.16,569.21,85.61,50.61,15.44,14.0017,190.8122
886,534.91,397.35,51.67,46.68,9.91,4.8230,64.1144
954,760.79,674.67,80.86,62.89,160.03,9.4779,211.5463
974,639.42,668.35,79.98,47.97,9.63,11.1468,157.8622
980,296.15,712.16,28.53,27.68,88.98,7.0877,11.5921
20,538.40,25.55,53.96,52.23,177.79,7.8149,78.2445
987,354.82,88.66,41.51,40.54,174.06,6.0470,35.9424
37,752.45,43.40,51.27,44.12,24.90,8.9573,59.6617
988,508.61,691.96,130.66,84.39,0.28,8.5299,741.2528
1000,657.40,57.64,74.55,47.38,6.24,12.0488,135.4717
1013,729.49,746.94,35.60,33.58,170.80,6.8339,21.8890
1014,570.65,178.15,34.03,33.84,90.89,8.5597,20.1592
1030,431.38,747.57,63.48,41.44,20.19,10.8109,85.9021
851,594.58,588.42,59.34,38.94,17.84,12.7650,70.5427
1048,525.94,759.71,90.08,53.80,5.17,11.4299,224.6008
845,655.96,369.89,47.31,41.34,16.74,6.6632,47.5986
1058,744.70,707.64,48.62,41.05,171.82,8.7376,49.9309
1045,593.87,764.50,63.97,47.94,172.57,8.4292,100.9269
