气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.57,89.23,48.21,40.11,171.48,9.5240,47.9560
10,839.90,142.19,55.07,41.38,36.97,5.5836,64.5628
25,737.65,126.33,63.27,36.46,163.49,7.2326,75.0858
32,514.35,260.28,59.78,44.71,176.01,10.6805,82.2084
33,771.87,4.40,96.05,37.44,15.80,11.5005,177.7142
67,586.02,64.28,69.00,46.07,19.48,9.3684,112.8222
70,250.48,278.34,75.43,50.24,23.38,7.7046,147.0445
263,660.15,253.87,80.93,53.00,19.87,9.0091,178.5898
83,381.44,36.29,88.05,55.39,4.98,10.6391,220.9256
322,776.00,300.31,87.51,62.14,153.30,14.4268,244.7860
266,556.46,189.84,59.27,37.34,148.64,10.8206,67.4713
380,713.79,324.91,63.82,33.65,21.12,12.8577,70.5098
414,392.05,343.36,71.90,38.05,145.09,6.9381,101.2009
439,656.20,502.11,68.99,38.67,9.89,10.5996,94.6948
456,393.06,409.52,102.27,49.01,144.66,6.8442,263.7115
484,705.64,455.92,44.00,41.05,172.82,7.3600,40.8882
57,575.49,21.79,52.36,46.06,14.31,6.6518,64.9654
572,528.76,477.71,94.88,46.48,153.56,11.8491,215.2274
530,354.25,542.61,46.83,40.17,20.55,7.8608,45.3167
580,461.27,520.96,82.68,49.04,3.41,13.4508,172.4648
595,722.39,585.66,91.63,47.74,17.09,15.1028,206.2374
597,723.27,546.09,61.48,45.07,52.88,10.9904,87.6582
588,584.85,518.16,64.65,38.73,166.54,16.0698,83.2843
358,629.70,322.04,74.87,34.26,178.08,12.6056,98.8089
682,644.35,589.66,77.99,33.01,2.98,8.4505,103.2755
735,518.15,691.64,54.27,45.71,174.28,9.9899,69.2540
736,401.25,664.08,73.30,46.54,158.77,8.6167,128.6506
8,485.58,3.17,99.27,29.31,166.33,12.1998,148.5780
802,724.98,301.53,53.53,47.90,91.14,15.4817,70.6210
811,590.65,265.20,79.91,48.68,175.67,10.2035,159.9253
812,874.95,595.29,55.65,51.36,174.37,6.9597,81.8227
813,845.05,250.12,48.90,38.97,25.64,5.8923,47.9289
814,317.00,277.85,56.98,40.74,145.80,3.8291,68.0372
815,433.17,72.91,106.61,40.88,179.41,19.6655,239.0430
816,592.12,599.44,44.03,42.68,0.40,8.6425,42.5583
817,286.16,505.49,74.94,48.48,19.27,6.8862,140.0924
818,313.56,643.55,70.57,46.33,172.31,8.0099,118.7069
819,880.30,441.64,45.86,43.39,1.13,5.6110,46.9485
820,425.79,587.37,54.49,38.79,174.43,8.6671,59.2542
821,833.81,460.43,69.36,42.07,29.09,6.9827,104.1200
822,310.37,719.50,45.34,44.88,88.01,6.4199,47.4690
823,883.40,297.58,39.03,35.16,7.36,5.3901,27.5602
824,535.14,387.41,44.34,40.02,1.92,9.2456,40.4835
825,756.74,444.95,70.06,49.27,21.23,7.9118,124.4005
826,683.00,406.69,51.71,46.62,172.60,8.1747,64.1392
828,541.78,638.11,38.14,37.12,3.01,8.8433,27.7743
829,389.03,148.71,75.05,41.03,150.60,10.6879,118.8947
830,422.93,240.87,76.93,42.19,152.56,12.1295,128.4498
831,369.91,137.49,50.34,33.24,152.28,8.4128,43.3225
832,799.66,526.08,77.87,50.04,171.68,7.2084,156.0861
833,591.63,148.59,41.10,36.26,38.22,6.3601,31.5147
834,779.85,401.16,42.54,37.30,4.11,7.1977,34.7275
835,561.33,321.70,77.47,36.31,171.80,11.4671,112.1101
