气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,720.70,163.81,50.65,37.53,157.14,8.1804,49.5229
10,829.73,198.70,53.83,41.16,31.46,6.5849,61.3519
25,740.24,211.10,67.25,38.07,167.20,9.1340,88.5865
32,519.33,343.74,60.44,47.08,8.62,9.1839,88.4688
33,759.31,90.28,76.67,36.16,18.89,8.6248,109.3614
67,581.98,148.02,75.75,41.02,15.80,13.2417,121.0811
70,254.38,342.18,79.27,46.25,11.00,8.1656,149.4976
72,601.12,10.21,99.76,44.55,157.74,15.2533,228.0630
263,661.08,332.55,69.08,59.57,8.89,13.1784,146.2367
83,377.76,118.86,86.14,58.35,9.43,9.8533,222.7391
37,721.48,209.01,46.95,40.97,178.03,10.9388,46.4543
20,551.69,182.92,52.95,50.20,179.38,2.9293,72.4177
322,781.12,375.68,76.94,55.33,152.81,11.7886,168.4969
266,568.42,272.94,53.98,39.73,152.52,9.3114,59.5670
380,709.02,408.92,65.42,26.12,12.58,8.4538,57.5082
414,395.66,415.90,70.62,41.38,152.73,7.6728,106.1866
439,657.27,586.41,66.96,41.00,4.17,9.7074,94.5723
456,404.41,482.18,96.99,45.27,145.21,6.0416,219.1178
484,704.18,523.73,45.69,41.85,1.84,8.6063,44.9522
17,609.42,49.10,83.81,45.33,1.09,11.8131,163.8215
554,441.73,529.18,64.06,56.14,176.56,14.8803,118.5130
57,570.54,92.71,48.29,47.76,175.17,7.5849,57.3024
572,540.62,569.64,85.20,50.98,146.50,10.2766,190.3810
530,354.43,601.73,44.55,38.35,10.38,7.5715,39.1621
580,457.00,610.85,71.66,58.23,176.26,8.8408,153.8479
595,716.78,675.04,86.03,52.99,11.56,6.1991,201.7676
597,713.54,615.70,58.33,44.83,46.42,8.1339,78.4796
588,597.22,615.39,62.80,38.64,152.38,9.4415,78.3995
287,564.01,324.33,31.12,29.60,90.73,8.0865,14.7501
358,634.00,416.36,72.28,36.88,177.45,11.4060,99.1245
682,638.60,682.43,56.52,38.86,12.39,10.5999,63.8523
735,519.33,772.24,48.26,46.61,174.97,11.1017,55.8454
736,403.99,738.15,77.19,50.27,167.78,9.9497,154.0956
42,646.24,129.42,115.59,43.96,4.06,8.9353,302.1766
8,486.60,74.50,90.94,42.96,166.76,9.8053,182.8044
802,726.51,383.66,82.94,46.17,38.32,12.4423,163.4160
811,588.16,365.89,90.18,46.64,4.80,9.4768,195.1124
812,874.54,649.61,60.86,48.23,155.67,5.2286,91.9063
813,846.96,305.97,47.12,38.47,24.82,7.3812,43.9382
814,316.72,321.88,45.51,43.21,176.65,5.2319,46.0502
815,438.48,158.92,100.07,54.10,7.13,11.3376,278.7466
816,591.73,676.69,43.45,42.36,2.86,9.2648,41.1474
817,280.21,573.58,76.44,48.03,7.61,7.3294,144.3603
818,317.01,708.89,75.30,39.32,168.39,7.3524,114.7178
819,876.71,500.67,59.95,35.62,24.25,6.1627,65.8668
820,423.21,667.06,66.55,35.77,10.71,9.8708,81.5139
821,825.08,520.92,66.13,45.48,31.11,7.0935,102.3244
822,313.48,769.94,53.44,42.19,151.97,4.8367,62.0005
823,884.71,343.53,36.80,35.11,2.88,5.3966,24.4574
824,538.98,465.20,45.89,38.57,10.02,8.8931,41.7774
825,752.15,517.43,59.94,45.96,18.83,9.4268,84.9395
826,693.38,475.21,55.59,44.06,151.13,9.8326,70.0278
827,597.30,559.99,43.63,41.67,176.68,7.9090,40.8180
828,539.02,714.77,38.25,37.17,1.73,9.7317,27.9834
829,403.63,227.20,72.45,43.45,163.76,11.1375,117.3273
830,434.52,332.84,59.31,39.45,149.14,11.0234,71.3840
831,365.60,213.90,44.71,44.50,92.63,5.8890,45.7543
832,802.77,610.38,73.36,53.35,157.22,9.1260,147.7222
833,593.51,214.50,38.02,37.77,95.11,7.8588,28.0877
834,782.69,461.70,39.78,35.20,6.48,7.4770,28.6638
835,567.23,419.18,68.93,37.44,167.86,13.9517,91.5113
836,439.30,267.40,64.04,61.00,178.50,10.1224,128.6832
837,480.91,275.79,76.94,43.68,147.85,10.5353,133.0395
838,643.03,556.05,54.90,35.21,6.69,9.1359,54.5958
839,872.92,772.81,25.04,23.08,0.67,5.0280,7.4437
840,755.63,625.02,21.90,21.74,89.12,6.4503,5.3648
841,765.37,448.85,33.07,25.10,21.86,12.1551,14.1249
842,693.22,777.33,76.70,50.19,176.49,12.7138,151.8949
843,538.85,539.01,31.12,29.70,176.88,6.8217,14.7983
844,464.94,245.94,76.63,40.48,147.75,9.4766,122.3027
845,652.75,540.64,50.36,41.50,3.18,11.0879,54.1465
846,676.15,404.86,34.77,32.53,175.05,6.3330,20.2319
847,704.90,66.93,33.26,32.81,95.69,8.1134,18.6763
848,532.48,194.70,81.47,44.36,174.56,15.4205,151.4805
849,737.53,339.95,56.41,41.68,4.86,6.7630,68.2494
850,778.79,61.72,70.97,52.94,23.50,6.4279,137.1649
852,651.17,781.26,63.22,50.32,152.29,6.2249,103.4694
853,722.65,78.88,52.29,37.04,21.51,6.2354,52.0909
854,601.77,774.53,49.81,45.23,118.30,7.7069,57.7408
855,765.38,787.37,35.97,29.31,2.60,4.6069,19.5084
856,568.06,775.98,71.74,44.67,2.91,14.1271,118.2557
517,416.39,445.73,80.98,43.22,151.54,8.9083,145.8170
760,464.23,445.27,56.77,35.32,3.12,8.6163,58.5618
867,502.27,5.09,31.87,10.67,179.06,4.5113,5.5751
879,444.64,7.37,49.27,18.83,178.54,2.6055,23.5182
316,650.67,246.35,90.08,39.34,179.44,12.3945,164.2279
886,541.84,587.91,63.48,37.40,159.55,10.4939,77.5252
893,436.76,794.93,88.48,44.28,157.32,2.9552,178.3509
865,650.55,247.04,85.06,40.27,179.92,78.3607,149.9022
896,750.44,793.05,37.14,18.35,176.03,22.1995,13.0222
897,737.16,340.16,56.07,42.14,5.90,4.7294,68.1638
864,522.76,63.90,67.98,46.16,163.94,8.8448,109.7357
35,519.75,47.06,63.10,49.09,178.95,20.2917,100.5434
898,581.06,148.01,75.04,39.83,17.64,0.0000,115.4127
851,584.39,781.21,58.05,39.27,5.13,9.1028,68.0933
