气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,849.61,74.07,44.69,43.10,6.04,6.6752,44.2770
25,732.95,12.83,55.73,31.99,173.05,6.5583,51.1223
32,505.60,157.48,64.88,41.13,170.83,10.8284,89.0890
70,256.71,197.31,59.74,59.66,177.34,8.1001,109.5478
263,661.60,155.78,79.70,43.14,7.25,10.2855,140.9764
322,777.77,203.89,81.50,64.80,16.55,6.6127,221.4095
266,542.33,83.95,65.92,33.29,150.90,9.5539,74.4201
414,381.82,245.44,58.43,41.08,155.79,8.7832,72.1586
439,661.52,391.71,69.05,37.70,16.91,9.9749,92.4893
456,388.47,310.42,97.84,58.17,135.27,12.0667,286.4730
572,529.52,365.98,89.77,49.04,157.82,6.3616,203.3015
530,356.79,469.36,50.22,38.05,28.92,6.4634,49.3638
580,467.20,414.60,95.78,39.06,7.79,9.3230,184.3725
595,737.63,487.94,88.63,44.64,17.10,12.0032,180.3957
597,737.20,457.23,62.48,41.66,30.31,9.2699,83.6561
588,570.84,400.68,67.33,35.60,175.66,10.9399,83.0337
358,619.73,193.12,77.17,31.16,176.43,13.1075,95.4715
682,647.90,464.89,54.34,32.96,178.73,11.2553,50.0728
735,515.79,586.81,58.55,44.69,161.36,8.5126,78.8138
736,399.02,570.94,68.87,46.87,157.45,9.3661,114.3595
811,589.29,140.55,69.32,42.99,2.97,12.3188,106.2670
812,875.70,529.44,57.27,51.31,170.22,6.1395,86.5970
813,841.67,179.96,50.52,42.58,14.40,6.4584,55.8953
814,309.60,215.42,45.40,43.08,171.29,5.8534,45.6772
816,591.41,501.30,45.01,43.19,176.53,8.7219,45.0169
817,290.55,418.94,68.09,52.53,2.69,9.0926,125.2944
818,312.47,552.89,75.16,57.14,169.31,7.3826,166.0825
819,885.70,370.85,44.11,41.75,176.83,5.3341,41.7863
820,429.08,475.98,52.86,35.25,168.06,9.1715,50.6845
821,836.22,384.03,65.63,40.74,26.69,7.9109,90.2716
822,305.64,652.90,50.85,42.60,176.51,6.6677,56.6674
823,876.78,238.77,37.58,34.25,175.34,3.9022,24.8805
824,529.53,291.35,44.57,40.16,169.86,8.6139,41.0440
825,759.64,349.44,70.46,39.32,24.75,7.0921,100.4263
826,671.53,314.73,52.60,44.55,0.61,8.7986,63.4182
828,545.59,540.96,37.26,36.75,179.62,7.6920,26.2447
829,370.57,45.00,71.29,40.47,140.64,8.6880,105.8076
830,417.10,121.89,71.43,44.43,148.83,14.9449,116.6073
831,348.60,32.14,50.37,31.10,112.15,8.7710,40.5889
832,796.10,430.49,57.26,42.51,5.52,8.9137,71.7101
833,593.91,64.03,43.35,37.16,12.49,9.0050,35.9291
834,779.74,331.64,40.62,37.34,179.57,6.3435,31.6957
835,551.59,200.32,70.51,34.43,171.57,9.8985,88.0628
836,439.65,107.53,57.24,56.15,10.45,9.9108,94.6426
837,446.45,68.67,64.82,38.61,152.89,16.9578,83.4597
838,642.72,351.71,53.45,33.81,16.13,12.2607,49.6870
839,874.29,672.03,23.68,23.47,90.66,4.9757,6.7701
841,783.58,238.27,39.49,28.75,7.93,9.4364,23.0619
842,690.15,587.49,86.12,42.52,1.54,7.6101,162.2344
844,442.80,46.66,79.24,39.10,171.12,13.8113,126.3110
846,672.13,267.98,32.78,30.66,0.60,7.5727,16.9480
852,645.21,594.11,58.71,54.11,178.59,11.0545,95.9552
517,443.00,287.47,86.69,68.28,136.87,6.3647,263.9831
893,427.49,613.64,86.68,61.42,176.88,8.9035,237.3712
689,716.39,512.36,66.47,50.13,174.59,9.2956,113.9367
849,731.20,171.05,65.66,41.10,19.80,10.7209,91.1596
316,653.83,36.24,70.50,45.12,147.10,7.4441,115.3637
554,426.51,333.50,65.09,46.02,152.30,8.8123,100.3148
848,531.36,6.51,63.38,20.27,0.06,8.5920,41.8923
868,450.75,354.76,35.06,28.94,2.13,9.8819,18.3001
923,268.43,676.96,57.50,39.74,4.88,6.9390,67.5990
932,664.75,664.04,49.99,46.70,0.37,5.4032,60.0531
827,593.27,417.42,43.00,39.53,1.71,4.4739,37.6128
896,772.87,634.24,106.82,39.42,11.89,11.6044,231.4386
953,354.16,676.18,75.17,50.96,166.90,9.4212,148.1303
856,583.06,573.68,87.89,51.12,15.08,12.9929,203.1577
886,535.74,399.32,52.31,47.63,6.58,11.9722,67.0485
954,761.11,678.23,81.84,61.60,160.85,12.2083,212.2404
974,639.15,671.85,80.85,47.44,8.35,13.5872,159.5299
980,296.49,714.63,28.07,27.91,179.25,6.1776,11.3117
20,538.05,29.23,52.74,52.25,177.73,9.0880,74.7728
987,354.78,91.02,42.01,40.60,173.12,7.1902,36.8542
37,751.97,46.84,50.64,43.60,23.49,8.9941,57.5328
988,508.21,695.94,132.08,82.30,2.08,9.7536,738.5603
1000,656.63,61.18,73.16,49.24,7.64,11.2948,135.5891
1013,729.78,749.76,35.73,34.22,171.53,9.8118,22.4739
1014,570.46,180.87,34.32,33.11,1.86,8.3334,20.0595
1030,431.99,751.40,63.73,41.23,18.25,9.4843,86.1545
851,594.72,592.36,57.33,40.18,17.40,10.3626,67.9422
1048,525.33,761.89,90.08,58.17,4.19,6.9328,242.8484
845,654.60,371.91,48.13,43.52,12.16,5.5908,51.8599
1058,744.91,710.34,49.95,39.29,174.14,10.7919,50.4208
1045,593.44,768.07,63.80,48.18,172.07,7.4674,100.9124
380,718.85,214.32,55.22,51.08,175.49,9.6620,80.1287
484,700.09,375.30,44.43,40.39,8.79,7.3728,41.0277
1091,527.59,741.52,70.78,67.23,31.90,32.2449,173.2434
