气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.48,180.28,99.17,58.44,5.91,9.4636,295.6611
2,379.11,138.12,86.81,57.64,7.07,8.8559,223.4519
3,588.25,390.74,95.66,47.89,9.76,12.4550,225.4464
4,874.45,662.14,59.65,49.07,158.78,6.9948,89.8369
5,847.85,319.38,46.83,38.63,24.55,6.4999,43.5946
6,875.64,515.34,61.59,36.23,23.70,6.1207,70.7001
7,279.51,591.01,76.50,47.48,5.13,8.7346,142.9721
8,599.50,637.13,65.74,37.25,151.69,8.6575,82.8157
9,802.47,628.85,69.87,52.88,159.14,10.3944,132.8200
10,821.44,536.54,62.88,46.26,26.37,7.8473,94.1128
11,255.26,357.10,78.94,46.86,8.92,7.2533,150.2100
12,354.86,616.65,44.12,38.48,11.45,6.7888,38.5362
13,315.95,333.49,46.56,42.94,174.15,5.4318,47.8854
15,420.87,685.74,62.87,38.50,12.63,9.8236,78.2763
16,721.44,183.18,50.81,38.06,162.10,8.0188,50.5453
17,695.95,492.10,53.43,43.77,155.38,7.9544,64.2868
18,784.03,476.77,36.28,34.49,179.99,8.2279,23.3584
19,473.53,458.86,42.26,35.63,173.41,5.6535,32.7353
20,597.35,576.51,42.31,40.72,176.10,7.7695,37.4959
22,366.76,226.21,43.81,42.23,1.71,5.2752,41.7052
23,827.62,212.49,53.18,41.94,30.02,7.0218,61.0141
24,660.33,351.33,68.13,60.49,178.63,8.0491,144.4414
25,711.31,633.34,56.30,47.70,42.44,9.3880,77.7827
26,520.40,363.66,62.09,46.05,7.88,9.9043,91.3331
27,634.54,439.83,73.43,36.21,177.82,16.4558,100.4348
28,737.99,358.09,56.25,42.81,8.08,8.7626,69.7003
29,434.55,354.06,61.91,37.99,153.32,10.7106,74.9283
30,568.26,111.60,48.33,46.58,175.44,7.5531,55.9631
31,591.56,695.91,43.30,42.58,2.35,8.5468,41.0749
32,538.21,733.49,38.86,36.55,4.87,8.6287,28.4010
33,751.02,534.15,57.30,46.44,17.28,7.3489,78.4498
34,540.05,484.17,42.61,38.42,2.19,7.3594,35.8862
35,541.37,593.24,86.48,53.53,148.55,16.7336,205.9520
36,561.46,341.08,32.02,29.58,90.64,7.2835,15.6078
38,643.99,149.98,116.29,44.83,4.38,8.8695,311.9008
39,539.04,556.78,29.94,28.65,176.74,8.1234,13.2109
40,570.62,291.38,57.45,42.04,148.00,10.4063,71.3726
41,483.80,299.99,81.49,45.97,146.63,12.4758,157.0545
42,703.55,540.31,45.84,41.96,2.49,8.0037,45.3629
45,740.17,232.44,63.05,40.62,169.88,11.1264,83.0690
48,600.12,30.12,96.97,46.10,162.81,12.0651,223.0239
52,406.29,502.41,89.40,49.61,149.27,9.3235,203.9731
53,534.25,215.70,87.23,46.14,167.22,9.1173,180.6189
55,516.40,63.23,66.53,43.11,171.75,11.3662,98.1652
56,608.87,70.86,82.98,44.77,2.33,7.9975,158.5962
57,652.15,560.10,52.60,43.02,177.35,11.3762,61.2334
59,717.63,229.08,46.44,43.40,6.33,11.5577,48.1415
60,721.97,97.50,58.20,33.27,32.64,7.4539,57.9832
61,708.66,428.63,66.06,27.71,10.54,9.7107,62.2026
62,593.98,231.23,38.36,36.22,88.22,8.5890,27.4171
63,780.58,395.65,75.91,54.08,156.78,12.0398,160.3270
64,468.18,269.58,73.80,42.13,147.80,12.1530,118.0649
65,414.13,470.95,95.40,51.42,155.65,8.1699,240.7945
67,636.59,706.24,55.69,40.71,22.48,11.1038,64.9502
68,407.69,247.37,70.79,43.27,165.40,9.4260,111.5663
69,657.92,607.16,67.20,40.20,175.48,8.7985,93.3842
