气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.28,224.95,100.84,60.43,7.39,10.5915,316.1352
2,377.88,177.63,84.47,63.57,2.87,8.1616,233.3323
3,585.18,443.48,92.74,53.05,10.71,10.6352,234.7352
4,872.12,687.55,58.54,50.70,177.97,5.1745,89.3942
5,849.68,346.25,46.24,38.07,22.90,5.4680,41.8702
6,874.21,546.92,57.49,36.51,21.10,6.5902,62.0805
7,276.31,626.64,76.58,44.86,179.64,8.5824,135.3506
8,606.41,679.29,69.92,36.41,156.13,13.9849,91.5559
9,807.10,663.81,64.81,46.50,149.40,8.4314,100.4663
10,815.67,566.52,56.94,47.43,24.93,6.6941,79.1165
11,257.56,387.51,75.73,50.21,0.75,5.9395,148.1394
12,355.43,647.39,42.57,37.98,173.10,6.5604,35.4166
13,313.19,357.74,47.92,40.58,171.63,5.1829,47.9424
15,418.25,727.06,53.91,39.16,15.00,9.4788,58.5536
16,718.93,222.36,46.70,40.29,1.25,8.8191,45.2058
17,702.15,526.30,48.77,45.62,174.71,9.0394,55.8331
18,786.73,506.17,38.24,35.50,174.76,5.7390,26.7040
19,472.43,484.49,41.11,36.81,102.28,4.9567,32.0013
20,596.21,609.99,40.84,40.35,87.55,7.6457,34.6165
22,369.94,251.90,43.48,42.51,7.36,5.2862,41.3394
23,821.43,239.76,55.58,39.87,34.68,5.6881,63.3490
24,658.50,390.53,77.94,54.36,161.08,7.6375,169.8836
25,706.65,669.75,51.53,47.85,3.94,7.3832,65.3738
26,522.04,404.75,63.49,44.94,16.21,8.9328,93.1968
27,639.05,486.33,72.79,33.05,177.19,10.3710,90.0744
28,739.30,395.57,58.20,44.97,10.31,9.4539,78.3675
29,436.40,398.78,63.35,32.55,156.60,10.6010,67.2000
30,566.13,148.76,51.03,42.94,6.27,8.3917,57.5260
31,590.99,735.54,43.11,42.43,3.27,7.7633,40.5648
32,536.87,771.61,40.07,36.16,8.15,7.3989,29.8633
33,748.47,569.81,55.44,43.32,29.40,7.5378,68.5019
34,539.60,523.33,39.43,39.38,177.43,9.2151,31.4875
35,543.46,637.00,82.14,59.37,158.54,6.8817,206.0954
36,556.05,376.20,31.69,30.78,96.43,10.0210,15.9022
38,641.64,195.30,110.98,50.77,3.32,9.6995,321.7064
39,539.99,592.77,30.24,28.98,179.31,7.2282,13.6356
40,575.19,332.12,59.68,43.23,144.57,11.0667,79.2330
41,489.13,352.23,80.80,46.91,152.40,15.4763,157.5623
42,701.57,574.38,46.43,40.20,12.69,6.6087,44.5791
