气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,722.88,124.69,51.18,39.24,159.89,8.9975,52.8729
10,835.18,168.58,52.98,42.91,36.53,6.6971,61.9518
25,739.17,164.73,63.77,39.06,172.10,11.6009,81.7076
32,515.88,299.07,58.40,46.02,2.13,10.2784,80.7340
33,764.95,43.71,84.02,34.79,18.34,9.7683,126.3451
67,585.19,104.18,71.30,44.59,19.58,8.8288,116.6302
70,252.16,308.94,79.20,48.88,12.56,7.5095,157.7223
263,660.25,289.44,76.86,56.05,20.63,9.1607,170.3355
83,379.23,75.68,90.83,60.14,12.40,11.2888,255.2508
322,779.01,335.28,82.63,57.68,149.54,11.5114,202.6156
266,562.26,228.64,55.30,39.52,163.59,10.9083,62.1718
380,714.03,365.04,66.97,30.72,13.07,9.6837,70.8750
414,393.13,375.41,76.33,37.47,148.89,9.1307,112.3008
439,657.44,540.58,68.07,38.21,8.90,10.1535,91.0923
456,396.09,445.60,101.45,47.46,144.27,6.7679,251.2715
484,704.55,486.73,50.11,40.69,159.92,7.3558,52.5690
17,608.88,6.53,90.47,26.02,5.57,8.2309,109.5380
57,573.22,53.95,49.73,48.25,178.27,7.7318,61.3948
572,533.84,522.88,85.32,52.94,149.48,25.9395,198.2732
530,354.49,569.87,47.54,39.53,16.96,6.6273,45.9646
580,457.85,564.23,76.95,55.13,179.88,10.4390,167.9319
595,719.02,625.00,89.18,44.47,16.40,8.8103,181.9627
597,719.62,577.78,63.47,44.58,51.13,8.2790,92.3915
588,591.61,563.31,62.23,42.13,153.84,10.2297,83.9559
287,568.95,289.86,33.53,32.20,179.74,4.9795,18.6248
358,632.08,365.33,72.06,36.64,177.57,10.8205,97.8842
682,642.94,631.87,68.63,36.54,4.86,12.2124,88.5368
735,519.08,728.69,51.98,45.80,175.76,8.9662,63.6556
736,401.14,699.31,74.18,47.02,168.68,12.2775,133.1300
42,649.84,81.44,118.97,47.15,5.69,11.9208,343.2726
8,482.48,32.22,89.07,47.36,165.35,9.2720,193.3101
802,726.80,335.50,59.54,50.02,27.31,11.6792,91.2171
811,592.88,312.00,84.48,46.76,177.87,10.9681,171.7184
812,874.86,621.89,59.78,49.99,148.90,6.5472,91.8970
813,846.16,276.39,49.69,39.33,27.88,5.7623,49.9645
814,317.47,297.49,52.49,41.88,142.59,4.5749,59.3742
815,436.83,113.10,103.42,46.16,5.43,12.4278,253.9713
816,591.81,635.11,44.64,43.57,0.85,8.5145,44.6583
817,282.88,536.85,76.69,48.58,11.85,6.6417,146.9798
818,313.37,675.37,71.85,38.06,172.15,8.0673,101.0901
819,876.97,468.85,54.48,39.02,29.69,6.8952,59.5842
820,424.02,625.17,64.11,38.21,8.16,8.7927,80.7768
821,830.13,487.55,66.51,41.56,32.05,7.7176,94.5672
822,311.79,743.81,47.94,46.37,173.90,5.7054,54.8293
823,884.55,318.88,38.50,35.89,2.71,4.8186,27.3674
824,536.82,423.09,45.98,41.12,2.88,9.0469,44.7237
825,754.02,480.20,66.95,47.12,20.63,8.9660,108.6414
826,687.62,438.97,56.33,44.68,147.93,9.9338,72.9260
828,540.41,673.53,39.29,37.92,4.62,9.1290,30.1190
829,397.34,187.38,73.89,40.86,155.09,8.5756,114.7806
830,429.24,285.83,69.98,41.60,152.06,9.8185,104.8272
831,366.48,185.12,51.76,45.93,175.79,6.9560,63.3151
832,800.09,565.59,76.03,55.42,168.71,12.4050,164.8190
833,592.05,178.32,40.74,38.31,10.29,7.0659,32.7079
834,780.33,429.50,39.73,35.80,6.79,7.6816,29.0696
835,564.25,366.97,73.43,38.93,170.48,11.0221,108.0111
