气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.36,399.57,58.15,47.39,157.24,5.7478,82.4493
5,837.62,45.75,45.02,39.91,178.98,5.6238,41.6048
6,894.74,254.12,43.19,36.37,29.01,6.2070,34.9061
7,295.65,264.05,75.74,54.57,16.72,7.8859,161.0584
8,561.28,171.96,69.42,41.67,25.45,10.9279,103.2947
9,791.40,246.24,82.83,45.17,175.01,8.3778,159.4403
10,843.89,232.70,62.66,49.17,16.60,6.9988,99.3185
11,258.90,46.45,61.31,46.22,41.22,7.0193,89.3978
12,370.20,319.40,42.99,38.01,5.48,8.1048,36.1420
13,314.63,86.71,52.51,40.83,34.35,5.7467,57.9139
15,423.73,258.33,54.00,30.92,167.27,10.9049,46.3823
25,765.24,267.96,62.46,34.13,26.81,13.2602,68.5129
31,587.39,315.33,45.74,42.60,0.94,9.9639,45.8505
32,557.53,374.62,38.05,36.80,87.31,7.0518,27.4082
33,762.85,167.60,74.65,35.88,23.36,9.9434,102.8635
34,513.77,112.04,40.18,38.86,177.51,9.4516,32.2804
35,521.66,140.14,87.95,53.66,149.43,6.1622,213.5108
52,362.18,113.98,82.76,52.13,121.58,1.8266,183.6937
63,778.58,18.56,104.74,57.36,24.82,6.3460,323.7824
65,468.91,104.34,80.85,52.81,34.28,8.1211,177.5877
67,623.94,234.51,48.84,41.98,170.72,12.2939,51.5052
69,685.30,181.42,65.72,28.72,17.10,10.3121,63.8125
70,314.33,399.92,96.45,53.16,15.76,8.3603,254.4343
72,658.99,122.27,52.86,28.70,15.42,11.3695,41.2500
79,688.23,30.19,53.86,46.27,173.40,9.7190,69.0450
89,395.28,404.01,69.50,47.44,162.22,15.6273,117.8765
200,857.61,124.07,36.99,34.24,176.63,6.9704,24.1062
211,313.09,523.75,48.62,39.87,24.51,7.7175,48.4860
54,669.27,98.89,33.64,28.45,177.52,7.8705,16.5587
238,877.57,565.17,23.89,22.56,177.93,5.4109,6.6220
263,695.52,377.70,87.30,43.22,5.12,16.9986,169.4521
265,515.32,384.03,53.81,46.03,174.55,9.8200,68.5753
84,366.17,70.25,61.26,37.34,159.85,8.4482,72.0864
282,656.05,392.80,69.02,50.31,12.35,14.6854,123.3081
83,470.35,192.84,85.67,39.21,178.74,10.8462,148.0437
37,760.35,295.07,83.16,45.18,29.04,11.6037,160.7456
320,424.21,405.11,99.09,51.56,154.77,9.3101,260.4688
316,723.91,324.68,61.71,53.34,178.63,7.6144,104.5076
43,418.73,124.65,69.61,52.49,159.16,8.9647,130.8430
349,276.13,507.01,70.47,29.57,9.28,7.9151,75.5515
20,588.25,251.68,43.57,40.07,5.63,9.0573,39.1241
322,777.41,436.23,101.26,44.26,20.51,9.8949,233.5113
379,347.61,486.76,74.54,35.09,160.67,8.3877,100.3144
266,592.44,353.94,74.59,48.41,12.54,12.1124,138.5536
314,530.85,203.61,59.21,49.01,159.22,8.4253,88.3915
380,752.96,474.98,79.72,56.16,157.25,9.0586,183.5997
406,275.69,593.94,30.56,28.59,174.70,5.1987,13.7380
414,492.79,474.45,118.31,68.07,156.49,9.7348,490.2471
439,721.47,606.96,37.48,36.97,6.37,6.8936,26.7223
456,439.51,557.36,62.31,45.17,11.75,8.4875,90.2170
484,725.02,550.99,48.86,46.42,178.33,6.8516,57.0032
471,588.52,560.92,60.98,55.98,175.85,10.4771,107.0850
42,678.91,210.58,45.04,38.89,170.80,8.2565,40.5865
17,668.04,137.41,52.49,37.00,11.86,8.8192,52.4469
554,525.47,599.20,67.65,43.85,148.75,13.4790,103.2492
560,303.61,675.14,76.60,49.25,144.78,9.5243,148.6721
57,637.48,187.61,44.47,44.13,175.58,9.4083,44.8908
569,564.56,22.72,33.11,29.22,179.59,8.1421,16.4808
572,603.37,653.92,98.67,40.35,5.55,10.4499,202.0789
530,436.91,637.79,73.57,51.36,140.67,12.8277,143.0294
580,477.37,670.62,58.21,42.75,1.71,8.5851,74.5182
595,727.14,711.63,65.50,46.31,44.26,9.8064,102.2226
597,769.85,701.37,77.76,46.30,31.37,9.8492,144.0391
51,758.10,69.56,31.83,27.65,101.54,8.9590,14.4132
588,635.60,680.92,86.52,40.16,4.06,11.2951,154.6457
287,617.28,382.20,57.62,35.93,25.98,7.5410,61.3787
618,397.74,706.38,43.16,24.19,157.06,8.9186,23.1828
631,772.30,188.80,42.00,34.44,8.71,13.3014,31.2574
639,342.17,726.62,77.09,41.45,1.33,9.0509,126.7182
653,240.31,766.87,43.43,38.31,175.55,5.5677,37.1725
358,649.02,464.01,75.22,58.35,20.24,9.7908,169.8435
667,772.95,520.52,37.60,34.73,4.15,7.2644,25.2547
299,445.89,172.96,35.79,34.46,1.97,8.0108,22.7055
670,704.73,749.20,49.26,37.80,5.41,7.7116,47.1837
682,684.92,756.69,85.51,35.61,19.65,11.9692,133.9707
689,766.11,737.36,44.65,34.75,32.96,2.3314,35.6472
691,713.96,8.96,49.71,27.93,154.13,12.7945,35.5075
607,702.75,38.11,40.79,37.27,90.33,4.4714,31.8968
707,779.79,786.29,51.40,36.15,20.85,6.2574,49.1315
711,480.22,776.24,81.68,49.12,167.41,15.2895,168.6000
517,503.84,524.28,72.44,68.01,3.52,12.9415,183.6408
695,450.20,665.25,45.41,43.42,94.60,9.9195,46.0629
688,830.70,790.28,77.81,52.59,150.67,7.4602,163.7958
474,503.76,541.50,101.49,48.75,144.63,3.0989,258.3127
