气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,879.34,350.69,55.01,51.85,179.70,6.5248,80.7364
5,835.13,5.37,41.66,18.27,0.53,2.6399,16.3120
6,891.00,206.29,46.97,36.52,4.82,5.1802,41.4520
7,297.63,205.41,72.98,46.63,19.84,6.7798,127.7466
9,785.12,177.79,83.41,45.27,178.01,11.3699,162.0384
10,847.80,174.40,54.82,52.75,88.23,7.7710,81.5616
11,262.65,7.07,59.32,20.17,178.61,26.6612,36.5103
12,373.25,260.27,43.81,38.57,5.47,8.6330,38.0859
13,327.29,41.31,47.21,36.92,117.34,1.1374,42.3249
15,416.70,177.38,52.65,34.49,155.13,11.3877,49.1942
25,773.25,191.79,61.17,39.75,28.52,11.7504,76.5252
31,586.17,247.87,44.93,40.06,176.87,13.2090,41.6117
32,529.68,311.34,84.27,46.09,11.83,11.0844,168.3634
33,763.51,95.31,82.72,34.34,16.74,10.3517,120.8645
35,515.21,54.62,75.32,55.16,147.54,9.7402,161.0127
52,347.40,45.99,82.90,50.94,140.67,7.6119,180.0982
65,475.83,34.00,76.32,57.24,19.13,9.5033,171.5504
67,612.49,147.98,70.52,33.76,162.00,10.7168,86.3668
70,319.83,344.64,83.04,55.94,30.20,7.8724,198.4237
72,668.14,33.59,56.13,30.79,13.27,10.5823,49.9051
89,393.21,343.61,51.71,47.91,176.59,8.3360,65.9066
200,853.35,78.09,37.06,33.79,0.49,6.8551,23.8780
211,318.29,468.50,49.80,40.60,10.68,7.0211,51.8048
238,876.44,524.10,23.33,22.23,178.58,5.9377,6.2223
263,696.47,302.30,87.03,37.48,4.42,11.9666,146.0481
84,359.54,10.15,60.91,37.10,155.85,5.6623,70.8028
282,661.23,316.28,68.79,47.54,12.64,9.5614,115.7375
83,470.14,107.66,87.87,42.16,174.43,9.1602,167.4781
37,770.83,224.92,89.38,41.78,33.27,13.3426,171.6969
320,429.10,326.92,89.29,57.18,159.66,10.1200,234.5087
316,729.37,257.26,63.19,49.04,1.23,9.1695,100.7368
43,417.87,45.32,62.46,45.07,171.71,10.9965,90.4731
349,279.48,438.03,63.50,28.73,7.27,10.6019,59.5991
20,587.33,188.21,41.60,40.17,1.50,9.8237,35.7743
322,777.88,364.22,92.86,48.27,30.98,1.7833,214.1181
379,342.70,419.54,70.64,38.05,157.96,11.6347,97.6843
266,598.95,268.96,72.91,47.10,5.75,10.1026,128.7945
314,524.97,129.52,57.19,46.74,164.92,9.2046,78.6432
380,750.91,403.36,73.85,49.93,0.89,13.2835,140.0886
406,270.86,552.29,30.80,28.90,175.61,4.8163,14.1010
414,494.24,391.59,118.66,66.18,156.97,9.3824,479.4256
439,720.63,552.86,36.08,35.69,1.06,7.0678,23.9006
456,440.29,484.45,61.50,49.17,6.50,9.0084,95.6646
484,722.92,491.97,47.72,44.27,175.04,8.4758,51.8659
471,589.86,486.73,63.75,44.98,8.14,10.0408,94.0552
17,669.80,68.21,53.82,39.22,21.27,8.8695,58.4399
554,513.46,507.40,79.69,44.88,133.03,14.2087,146.6259
560,292.09,609.72,77.39,48.80,146.65,8.0136,150.3437
57,628.06,117.91,47.80,45.10,2.69,10.6238,53.0275
572,599.29,570.02,96.50,42.43,6.33,8.9782,203.2928
530,424.57,562.67,70.55,59.20,145.52,9.5079,151.5911
580,473.41,593.46,52.82,45.30,16.04,9.2783,65.0145
595,724.92,639.89,64.85,48.97,47.32,8.6598,105.9397
597,786.86,626.87,75.22,46.18,27.92,9.2749,134.4450
51,753.44,11.78,32.29,27.29,10.46,5.5585,14.6377
588,634.46,601.41,95.02,35.56,175.92,9.9864,165.1761
287,626.03,304.04,59.61,32.86,22.78,10.9874,60.0798
618,387.12,627.34,47.41,23.15,159.17,10.4520,26.7744
631,768.71,119.99,40.61,28.75,3.12,10.1228,24.3884
639,341.10,655.15,76.96,40.41,7.42,8.7632,123.1313
653,240.37,722.47,43.88,39.11,0.79,5.5577,38.7499
358,648.47,388.35,79.08,55.73,11.22,11.2773,179.3020
667,774.12,468.33,37.34,35.80,179.77,5.1256,25.6891
299,444.19,101.31,32.07,26.68,0.04,12.2885,14.1146
682,694.91,677.09,80.54,39.41,20.13,6.6842,131.5102
689,759.52,687.23,38.58,36.79,176.62,8.7895,28.1670
707,776.16,707.90,51.91,29.76,7.81,11.6329,41.2560
711,483.88,687.56,84.28,44.06,173.84,13.3825,160.9808
688,832.05,748.17,90.63,47.76,32.95,7.5546,201.8289
474,497.70,454.93,94.62,55.03,143.07,16.8233,253.4884
735,555.10,723.49,84.76,42.23,166.41,9.8007,156.0918
736,469.35,719.12,57.38,42.88,18.05,12.4522,72.6203
695,437.40,604.47,45.82,41.35,23.29,11.0720,44.6644
69,691.57,103.27,65.13,29.34,19.79,9.4102,64.0314
42,669.55,143.56,45.85,43.01,178.27,7.6555,46.5124
767,754.97,785.00,54.95,38.04,13.77,4.9901,59.0888
8,564.42,92.93,64.59,39.42,19.39,11.0059,84.5957
787,681.86,796.28,75.40,39.59,20.67,4.9476,115.8005
802,776.94,387.97,62.62,40.84,170.01,0.0000,82.3833
805,681.76,795.93,75.98,39.77,22.00,0.0000,118.1096
