气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,439.62,206.58,101.53,57.84,5.81,13.4233,306.7384
2,377.84,162.33,83.37,60.88,2.00,10.2357,217.7307
3,585.96,421.54,93.86,51.02,12.28,11.3110,231.2827
4,872.89,677.82,57.73,51.19,172.19,6.3871,87.7788
5,848.69,335.90,46.16,38.05,24.29,5.5789,41.7093
6,875.09,534.18,59.79,37.50,23.09,7.2540,68.9698
7,277.98,612.34,76.65,46.11,2.26,7.2949,139.3702
8,604.61,661.75,68.43,35.81,152.48,8.8148,86.2821
9,804.65,648.81,67.22,49.98,149.32,9.7088,116.1778
10,818.31,555.06,59.43,46.51,23.24,7.0572,84.4933
11,256.72,375.52,76.73,48.38,6.12,7.0707,146.5569
12,354.89,635.34,42.08,38.83,0.94,7.8506,35.3644
13,314.82,348.57,49.46,43.18,169.37,6.2460,54.3469
15,419.19,710.71,58.71,39.02,15.04,9.9457,69.2023
16,720.05,206.22,48.43,39.05,174.57,8.5161,47.1124
17,699.92,512.65,50.46,45.15,173.56,6.5886,59.1503
18,785.97,494.34,37.26,35.64,175.48,8.3152,25.4534
19,473.19,474.25,40.71,36.96,103.93,5.5629,31.5034
20,596.50,597.09,40.32,39.55,88.61,8.8852,33.0787
22,368.51,241.71,43.57,41.45,1.87,6.4116,40.4886
23,824.10,229.01,53.47,40.28,33.59,5.6604,59.2463
24,659.25,375.55,73.12,57.62,161.57,8.2409,158.5008
25,708.35,655.16,53.35,49.90,16.51,8.5207,73.0829
26,521.17,388.89,62.69,44.55,9.50,9.8533,90.0877
27,635.85,467.65,72.26,33.83,178.89,11.8062,90.8603
28,738.70,380.77,56.46,43.83,7.36,7.8652,71.8693
29,435.56,380.66,63.42,34.45,154.21,11.6726,71.2828
30,567.19,134.34,47.61,45.39,1.31,7.8808,52.9170
31,591.37,719.66,42.57,42.34,0.55,8.3268,39.4679
32,537.26,756.70,39.02,36.02,5.29,8.1548,28.2136
33,750.27,555.73,55.59,44.59,22.51,9.0925,70.8932
34,540.01,507.39,40.00,38.14,0.26,9.8684,31.4050
35,544.08,619.10,83.57,56.14,153.60,10.1692,201.7054
36,558.52,362.24,31.70,31.30,92.48,8.3687,16.1868
38,642.14,177.73,110.60,51.44,4.12,11.1025,323.7061
39,539.56,578.51,30.20,29.04,179.28,8.9389,13.6253
40,573.14,316.41,59.80,42.55,144.82,10.1551,78.2898
41,488.18,330.27,81.20,46.20,151.32,16.4606,156.7212
42,702.68,561.08,45.31,41.64,3.00,7.8208,43.9829
45,741.29,260.09,53.86,42.44,0.99,12.5577,63.3456
48,598.89,58.43,93.12,46.25,162.72,9.7343,206.3102
52,408.90,525.62,83.07,48.93,153.34,12.0229,173.6823
53,531.41,244.45,81.59,43.46,168.88,12.9664,148.8449
55,514.97,91.03,68.37,46.28,5.86,10.5172,111.2805
56,607.93,97.96,83.94,44.58,2.82,11.1874,161.5694
57,650.54,583.92,52.47,44.40,176.17,8.6280,62.8722
59,715.06,252.47,47.11,45.58,12.63,11.2415,52.0436
60,711.88,111.69,43.50,27.67,21.94,9.0913,26.9383
61,706.83,453.93,64.77,26.99,11.07,8.7359,58.2589
62,594.88,252.39,38.65,36.40,88.43,7.1417,27.9679
63,777.49,422.72,82.25,53.61,161.44,8.1333,186.5910
64,471.18,297.81,83.65,46.48,147.37,15.6959,167.3100
65,413.63,492.62,104.04,50.31,158.94,7.6068,280.1751
67,632.05,734.19,56.69,40.07,31.32,10.4212,66.2365
68,412.42,272.38,64.63,44.97,161.67,7.0422,96.6359
69,658.20,632.59,66.06,37.34,172.98,9.9664,83.8192
70,320.10,744.16,71.93,40.73,162.14,8.4335,108.4369
71,574.22,196.78,67.38,41.65,5.30,9.4579,97.2691
72,643.97,603.39,47.91,37.57,171.34,9.8612,44.3667
73,768.25,95.76,87.76,62.63,27.20,10.5306,248.1556
74,748.69,135.63,80.64,37.17,24.54,12.9619,124.3526
77,495.07,118.28,93.75,46.18,160.00,8.8951,208.8359
79,721.89,423.21,68.90,36.64,35.46,7.6185,89.4955
80,434.49,305.52,68.86,59.16,30.09,12.4754,144.3154
81,554.24,218.08,59.89,41.18,155.01,13.8786,76.0035
89,405.51,778.31,78.26,47.99,170.71,7.8950,151.2013
78,660.28,295.79,85.91,35.80,2.64,13.3345,135.9290
37,717.42,724.28,85.03,52.86,12.70,8.6640,196.6086
200,884.20,369.68,40.41,33.60,34.44,4.3649,28.2291
201,542.86,4.54,72.65,24.77,167.68,5.3201,67.2548
202,829.54,19.75,91.23,39.26,174.33,6.3175,168.0870
203,749.14,11.35,49.67,35.20,160.87,7.3406,44.6875
204,750.98,657.67,23.35,22.38,3.10,7.7228,6.2799
205,702.72,99.13,37.21,34.93,3.09,5.0633,24.8892
206,500.21,20.00,47.79,35.40,145.16,6.2775,41.5905
209,898.52,6.56,66.83,19.71,178.85,1.1919,45.2976
211,320.45,789.94,57.21,27.18,5.82,3.8554,45.7591
139,451.87,23.23,74.40,50.84,158.19,8.8418,144.7697
47,373.70,281.59,38.13,27.07,3.86,11.8308,20.2449
82,743.69,443.78,43.28,33.42,179.53,12.1642,32.2018
86,636.71,299.85,67.65,35.26,14.13,9.2885,83.0012
87,524.87,110.46,76.58,41.16,165.72,3.5291,124.1837
54,677.17,437.80,34.91,32.89,4.61,6.4952,20.6269
51,760.10,497.09,36.54,26.35,18.69,10.5014,18.1024
83,456.24,659.21,67.23,54.21,164.26,23.3864,126.0671
46,570.01,475.00,67.20,35.22,174.06,10.3214,81.8340
238,871.58,794.68,22.72,12.85,0.05,2.8546,3.4126
84,396.26,454.83,66.13,41.89,154.64,8.3881,94.2357
248,397.82,454.96,68.76,42.60,152.30,0.0000,103.6090
43,443.51,580.84,71.58,53.32,158.64,14.1103,140.5360
