气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.30,394.90,58.84,47.18,157.27,6.4458,84.0481
5,837.19,40.96,45.86,39.84,179.75,4.6973,43.1055
6,894.04,249.80,42.80,37.60,25.32,5.1539,35.4274
7,295.33,257.89,76.19,53.50,16.56,8.8332,159.7578
8,561.60,165.26,66.09,43.08,24.01,8.8063,96.7943
9,789.12,240.68,89.45,45.45,171.72,7.2185,187.0814
10,843.62,227.42,62.41,49.62,20.10,7.6900,99.4422
11,259.50,41.56,61.62,46.89,40.89,6.6581,91.5985
12,370.59,314.10,42.69,38.37,3.71,7.1236,35.9648
13,316.05,83.13,51.76,40.58,33.75,5.1397,55.9334
15,423.86,250.94,55.31,31.68,165.71,9.1279,49.8560
25,766.83,261.71,61.84,34.16,27.42,8.6345,67.2129
31,587.58,309.94,46.09,43.37,2.44,7.8389,47.3882
32,558.10,368.75,37.90,36.44,87.12,7.2369,26.9252
33,762.96,161.07,78.30,36.49,23.79,9.3924,115.0768
34,513.59,105.85,36.58,36.46,179.19,5.3922,25.0926
35,519.00,133.92,84.72,51.44,153.51,6.0966,189.9474
52,361.05,106.48,84.33,54.31,122.75,11.0059,198.7038
63,778.35,13.32,108.53,54.58,25.26,6.0759,330.7073
65,468.74,97.85,83.45,53.06,33.78,9.8861,190.1172
67,621.55,226.24,54.26,39.27,160.68,7.7865,59.4901
69,684.06,173.69,66.54,29.00,19.31,9.5019,66.0494
70,314.66,394.42,94.21,51.61,16.28,6.5728,235.6552
72,659.21,114.22,53.32,30.26,17.87,9.2141,44.2657
79,687.53,23.57,51.68,44.31,178.50,7.1608,60.8912
89,394.23,397.75,68.69,53.33,153.96,5.5092,129.4601
200,857.05,119.77,37.55,34.02,178.28,4.3392,24.6780
211,313.39,518.64,49.34,39.69,19.61,7.2087,49.7082
54,668.68,92.56,34.10,29.87,175.84,10.0984,17.8700
238,877.14,561.54,23.30,22.23,178.52,4.5132,6.2113
263,695.83,370.18,87.18,42.28,4.60,11.0074,165.3363
265,515.55,376.57,53.05,46.61,177.69,11.6737,67.4830
84,364.69,64.65,61.77,35.30,161.74,8.4424,69.2797
282,656.38,385.70,70.63,49.90,19.23,9.2741,128.0648
83,471.11,184.59,83.08,39.36,177.35,12.9080,139.7572
37,760.31,288.24,84.37,45.67,30.27,9.8789,167.2284
320,424.59,397.45,99.16,54.02,155.16,12.6121,273.2631
316,725.07,317.93,63.73,53.30,179.51,8.1564,111.3526
43,417.82,117.09,67.09,51.91,159.03,10.5284,120.1947
349,276.38,500.83,70.86,30.13,9.20,10.5721,77.8192
20,588.29,245.79,43.85,39.60,4.74,6.4560,39.1723
322,777.59,430.42,100.79,44.58,22.42,9.8997,232.9630
379,347.47,480.79,72.99,34.45,161.55,8.1806,94.4137
266,593.48,344.79,72.23,46.95,12.47,12.3025,126.0054
314,529.00,196.32,62.02,47.33,162.31,11.5971,93.6546
380,752.42,469.41,79.88,55.38,159.83,8.2636,181.8003
406,275.08,590.08,30.40,29.22,175.46,4.8332,13.8888
414,493.71,467.73,118.43,70.46,155.33,10.0137,508.4069
439,721.34,601.97,37.86,37.32,91.17,6.8938,27.5155
