气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,722.73,109.95,48.51,40.44,170.96,10.3442,48.9696
10,837.00,157.51,53.67,41.92,37.45,6.2407,62.1074
25,735.33,148.98,64.36,37.81,170.44,12.3120,80.5758
32,515.26,282.83,58.49,44.91,0.01,10.4624,79.0474
33,768.21,25.78,76.23,39.19,16.97,10.6319,117.1325
67,585.17,88.70,74.24,46.74,20.86,10.6108,132.5104
70,250.94,296.22,77.02,49.36,15.68,7.1734,150.6470
263,659.75,274.44,78.83,54.22,20.47,8.8310,173.3404
83,380.31,59.43,90.34,59.15,13.46,8.6969,248.3431
322,778.04,319.81,83.97,59.40,152.21,5.0633,215.4449
266,559.65,213.66,54.96,39.98,157.03,10.3657,62.1335
380,714.80,347.99,66.72,35.06,18.38,9.5883,80.3036
414,393.10,362.21,72.92,35.86,147.43,8.4801,98.0765
439,656.77,525.53,68.11,37.04,11.73,9.5650,88.3946
456,394.59,429.35,104.11,48.27,144.10,8.8047,269.1699
484,705.41,474.27,49.99,40.21,157.67,7.4584,51.6973
17,615.25,5.01,62.60,12.90,179.67,5.6653,26.0061
57,574.53,40.66,50.71,48.50,0.84,7.9772,64.1561
572,532.11,502.69,88.98,48.36,153.40,9.7526,197.0083
530,354.00,558.60,47.58,39.55,14.27,5.8669,46.0696
580,459.11,546.67,81.14,51.80,1.61,10.2116,175.4595
595,719.96,609.61,89.82,46.16,16.05,10.4617,191.5620
597,720.52,564.88,61.58,45.45,52.07,6.6483,88.6746
588,589.10,544.68,63.31,40.13,160.05,11.7643,82.7296
287,570.73,280.28,38.38,37.36,2.54,6.4449,28.3096
358,631.69,347.90,72.47,34.91,177.41,11.5906,94.3264
682,643.26,614.41,71.28,35.11,4.18,11.5197,91.7720
735,518.66,713.88,52.93,45.33,179.64,8.6630,65.3336
736,401.15,684.52,74.35,46.96,165.75,8.1347,133.5489
8,483.27,16.35,92.80,49.04,160.17,10.3377,217.2691
802,728.40,324.53,61.98,55.25,14.26,9.3051,109.2025
811,592.95,292.51,87.28,45.60,177.98,10.4525,178.7190
812,874.62,609.94,55.93,51.91,170.67,6.7969,83.5217
813,845.65,265.69,49.80,38.98,30.55,6.4006,49.7350
814,317.26,289.40,57.47,41.10,142.01,4.0336,69.8170
