气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,725.21,47.29,49.40,40.20,150.36,6.6708,50.4779
10,844.06,111.78,50.29,43.71,25.59,7.0681,56.8725
25,737.58,76.38,54.49,39.19,175.69,10.8500,59.8716
32,510.34,214.46,60.70,45.04,176.12,9.0575,85.3782
67,591.68,14.40,68.74,42.82,8.20,8.0632,104.0771
70,252.94,244.03,70.78,56.06,30.00,8.4212,144.4987
263,660.97,209.58,82.72,47.82,12.36,9.5108,168.3241
83,378.99,6.04,72.84,23.34,2.82,8.2824,63.7238
322,776.19,256.86,88.04,63.94,164.90,7.2412,254.9739
266,549.90,143.24,65.50,36.54,147.53,10.2457,80.6632
380,714.99,277.70,59.05,35.12,20.54,5.7697,62.9967
414,389.27,301.80,66.36,39.38,143.79,7.4389,89.2139
439,657.55,453.90,68.50,36.83,15.62,9.3533,88.9216
456,390.06,365.55,98.68,53.10,143.96,12.5991,266.0118
484,703.81,420.39,42.64,41.79,176.79,6.8965,39.0927
572,532.49,429.01,89.77,47.60,154.41,10.0362,197.3614
530,354.98,510.23,48.28,39.81,25.09,7.1570,47.7347
580,464.45,472.06,95.10,44.60,8.59,13.9379,207.5095
595,728.93,541.36,89.84,46.50,20.13,7.1934,193.0541
597,731.09,508.15,64.82,43.75,32.75,12.5446,94.5714
588,574.43,467.04,63.05,39.33,176.34,16.0232,80.4468
358,627.37,266.14,75.80,35.23,177.77,10.9965,104.1239
682,648.01,536.16,71.65,33.23,2.66,11.5745,87.7523
735,517.18,645.80,58.31,45.24,163.23,8.3282,79.1300
736,400.34,623.83,71.85,49.94,159.64,8.3863,132.6185
802,724.74,259.60,62.53,43.56,136.81,8.6109,87.6179
811,590.58,210.39,78.75,43.50,179.23,9.7874,138.7901
812,875.65,566.64,58.85,49.22,171.98,5.4850,87.6985
813,843.56,219.10,48.05,40.72,17.27,6.6367,48.3585
814,316.22,252.23,54.11,41.67,164.36,5.5541,62.7611
815,430.25,26.19,108.70,38.83,175.65,13.1661,236.0262
816,591.88,555.69,43.80,42.51,179.53,8.8817,41.9459
817,288.09,467.23,71.76,49.12,15.64,8.7360,130.1576
818,313.99,605.36,68.73,58.54,166.13,9.1158,142.2638
819,882.52,408.03,44.06,42.97,176.78,7.1614,42.9106
820,429.08,537.19,46.56,39.48,169.10,10.2356,44.0277
821,834.33,427.45,67.03,39.60,29.84,7.5229,91.5320
822,307.25,689.57,48.62,43.30,0.98,5.7810,52.6558
823,880.50,271.77,38.74,35.21,172.24,6.5459,27.1849
824,532.71,345.19,45.76,39.68,172.29,8.3151,42.7493
825,758.80,401.14,69.36,45.84,22.84,10.4847,113.4589
826,678.06,366.43,52.06,45.64,174.16,8.4286,63.6420
828,543.67,595.18,37.33,37.29,90.87,10.7882,26.7259
829,379.34,101.09,74.40,40.75,146.05,13.5304,116.0453
830,416.29,187.22,78.19,37.59,146.51,13.7365,118.2238
831,357.26,89.50,45.66,33.95,130.37,9.8647,36.4175
832,798.92,481.98,67.35,43.13,170.37,8.8286,100.6653
833,591.62,111.74,40.69,37.54,15.15,7.8273,31.9870
834,779.57,369.20,41.98,37.03,3.46,7.1766,33.5837
835,554.50,267.79,81.25,33.01,169.35,12.5096,112.0918
836,440.05,160.02,64.08,60.71,96.48,9.6688,128.2414
837,457.33,132.23,64.83,47.71,149.15,4.5861,103.1511
838,641.91,417.00,52.54,36.32,14.95,9.8130,51.5854
839,872.96,702.73,24.06,23.31,1.72,5.4983,6.9411
841,780.52,304.58,36.81,28.19,31.81,9.6674,19.6483
842,690.86,646.79,86.68,42.58,2.29,7.8465,164.5764
844,447.04,107.12,72.00,43.51,159.06,9.7380,116.0636
845,657.71,422.86,50.99,41.48,16.96,13.4110,55.4719
846,672.96,311.20,32.49,31.27,179.57,7.3859,16.9777
852,645.82,655.69,60.66,52.99,5.02,9.7418,100.3030
517,437.32,336.73,83.50,69.86,154.39,10.7674,250.5649
893,430.56,674.98,90.40,60.28,0.14,15.0786,253.4668
689,714.39,568.21,63.91,44.51,167.96,10.3423,93.5317
849,732.92,225.04,55.87,39.36,14.85,8.2566,63.2084
316,657.61,98.67,57.84,39.03,149.87,11.7221,67.1673
554,433.04,391.01,63.31,42.49,166.64,7.9082,87.6229
848,532.99,47.71,65.38,45.86,156.25,11.7734,100.8384
868,456.03,414.37,34.87,29.65,6.54,9.3812,18.5498
923,271.91,721.23,63.42,40.23,5.88,7.3406,83.2621
932,665.66,719.74,53.25,40.93,176.25,14.1477,59.6988
827,597.44,461.06,42.44,40.11,178.14,7.6638,37.1675
896,775.83,692.77,108.43,45.64,13.13,6.0242,276.0687
953,353.36,727.33,82.73,48.54,172.42,9.2178,170.9312
856,577.13,636.82,75.07,46.62,7.96,11.4193,135.1647
886,541.90,453.90,61.46,47.35,152.41,4.6191,92.0038
954,761.18,741.61,92.23,60.23,150.94,7.5664,263.5530
974,636.70,732.44,86.35,45.65,10.10,10.6962,175.1117
42,662.08,9.17,97.18,29.90,3.50,17.1878,145.2444
980,302.26,754.84,28.22,27.85,88.04,6.9608,11.4069
20,542.81,80.83,56.21,51.24,175.88,5.6554,83.2848
987,357.70,129.56,44.59,43.80,175.19,4.4004,44.8116
37,745.18,100.66,49.04,42.14,11.33,11.2218,52.1274
988,517.58,764.50,136.26,83.85,5.28,7.1160,800.8695
1000,652.04,122.39,70.21,32.85,17.31,2.1722,83.3069
1013,732.12,790.25,35.09,23.88,173.22,3.8904,15.1230
1014,569.14,227.73,33.20,30.06,0.53,6.1517,17.0459
1030,429.60,788.15,63.34,30.97,179.70,2.5470,63.9026
851,590.44,649.48,54.08,40.11,3.64,7.3429,60.3422
1008,765.00,706.06,47.33,40.64,10.56,8.7624,46.8314
