气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,879.09,357.95,55.23,52.02,0.17,5.4019,81.6292
5,835.81,8.52,45.78,22.37,178.69,4.1631,24.1233
6,891.57,212.92,47.02,36.13,4.29,7.0841,41.1032
7,298.12,212.87,73.90,49.01,20.08,7.0930,137.6855
9,788.38,186.94,83.93,44.89,174.78,8.4857,162.6977
10,847.23,182.65,54.42,54.11,1.44,7.9510,82.4474
11,265.77,4.96,64.92,33.98,161.50,2.7504,73.6710
12,373.08,268.85,43.23,39.12,6.36,6.5577,37.6059
13,326.46,48.73,44.58,37.02,118.29,9.3446,37.8601
15,417.99,189.85,51.92,32.71,151.15,11.1358,45.3734
25,771.39,202.48,60.48,37.08,29.22,11.3124,69.7777
31,586.61,258.32,45.46,42.97,179.76,9.0689,45.6887
32,533.87,321.72,92.93,45.06,8.39,9.8607,200.2088
33,764.39,105.88,80.87,34.64,20.40,9.2445,116.5488
35,514.87,69.44,76.83,56.94,157.63,8.7788,172.9063
52,348.55,56.69,78.71,49.75,137.87,9.8982,158.5498
65,474.82,44.86,77.67,56.88,23.15,8.6490,176.5237
67,613.76,160.16,68.86,35.92,162.21,9.2786,87.6303
70,320.34,353.31,85.49,56.15,27.91,6.8368,211.0935
72,666.95,46.43,54.23,32.45,12.63,13.1975,49.1000
89,393.99,352.25,56.43,49.31,0.77,7.8828,80.7873
200,853.94,84.81,37.50,33.19,177.56,5.5317,24.0035
211,317.86,476.56,50.07,40.78,11.98,6.0472,52.5963
238,876.10,530.31,22.85,22.24,178.63,4.9019,5.9727
263,695.41,312.52,89.46,39.15,4.25,14.4834,161.1906
84,360.27,17.89,61.69,40.35,151.01,8.4847,78.9871
282,661.84,328.32,66.92,45.27,10.00,8.6146,104.3159
83,475.66,119.95,80.66,40.77,170.71,11.0713,136.4398
37,770.61,236.15,89.84,40.83,27.26,10.2001,169.5322
320,427.47,339.27,92.34,56.98,156.59,14.6313,249.9214
316,727.22,266.94,65.14,48.26,5.26,9.5607,105.3687
43,416.55,57.16,61.54,46.49,179.07,9.8578,90.5691
349,278.98,448.48,65.34,29.46,8.22,9.2616,64.7078
20,587.32,197.39,42.36,40.02,3.59,9.2129,36.9514
322,776.63,376.20,94.25,50.15,27.79,13.0433,229.1884
379,343.68,429.14,70.03,37.10,158.47,8.3221,93.6001
266,597.38,280.85,73.02,46.27,11.04,10.5162,126.9519
314,526.39,140.52,57.08,48.42,165.92,12.7014,81.1480
380,751.19,413.10,76.22,51.50,178.25,10.0563,153.9468
406,271.30,558.14,29.68,29.22,177.66,5.8851,13.2381
414,494.16,404.09,116.65,70.37,155.03,13.1697,492.6306
439,720.84,560.55,36.06,35.28,179.91,7.0166,23.6017
456,440.37,494.73,62.06,48.20,7.54,8.6084,95.5192
484,723.13,501.20,47.27,45.30,177.40,7.6058,52.0664
471,589.59,497.10,63.23,47.21,11.44,10.6231,97.0843
17,669.21,78.21,53.31,39.23,23.06,8.4959,57.3553
554,515.32,520.22,77.40,45.76,136.85,12.6459,141.0548
560,293.62,619.01,75.95,49.23,144.63,8.7310,146.1104
57,629.42,127.36,47.24,43.92,1.18,8.9664,50.4176
572,599.24,582.35,94.88,42.08,6.06,10.7490,194.8791
530,426.76,572.97,70.54,58.20,139.43,10.3148,148.9842
580,473.54,604.04,56.90,43.96,22.70,11.3040,73.2282
595,724.49,649.53,66.04,48.13,51.53,8.3240,107.9809
597,784.13,637.17,76.99,45.95,27.42,9.4717,140.1486
51,752.44,18.04,35.90,29.10,24.92,6.8470,19.2919
588,631.79,611.65,97.17,33.73,175.53,9.7434,163.8545
287,625.14,315.53,61.40,31.45,24.55,10.1247,61.0122
618,388.45,638.70,47.15,23.78,159.22,11.3416,27.1942
631,768.70,130.34,39.88,29.25,9.67,6.6540,23.9289
639,341.50,665.35,78.01,40.36,7.50,9.1368,126.3561
653,240.31,728.48,43.53,39.33,179.14,5.3048,38.3352
358,648.25,398.87,79.43,55.26,12.26,12.9972,179.3769
667,774.14,475.97,36.43,35.53,0.32,7.2852,24.2601
299,441.88,111.59,37.81,23.18,161.84,10.1471,17.0478
682,692.78,690.17,76.92,36.33,20.26,8.0933,110.5879
689,760.46,694.96,39.10,36.49,90.94,8.1678,28.6977
707,776.68,719.22,51.99,29.69,8.27,11.9029,41.2816
711,482.45,699.55,83.78,43.46,173.03,14.2051,156.9210
688,829.58,753.86,88.65,45.13,30.36,5.5824,182.4571
474,496.45,465.71,93.92,60.38,145.02,16.2083,274.0179
735,557.42,734.14,87.42,41.20,167.24,9.4376,161.9646
736,469.11,731.09,55.29,40.10,11.83,13.0806,63.0628
695,438.38,613.25,43.74,42.01,17.67,11.6525,41.3508
69,690.73,113.86,63.11,31.17,20.67,10.2145,63.8503
42,670.80,153.66,44.95,41.90,177.66,7.9678,43.5555
760,520.30,448.52,44.08,32.64,7.76,8.9585,32.6229
767,756.60,794.31,59.22,34.52,20.93,5.1071,62.2943
8,563.93,104.75,65.05,39.69,18.87,9.9682,86.3939
670,703.85,683.88,53.33,36.20,18.00,6.8266,52.9655
