气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,852.47,49.37,48.13,43.03,16.10,5.6406,51.2726
32,504.02,120.31,63.51,44.57,168.17,8.6910,92.4792
70,256.95,166.94,69.86,51.58,142.13,7.7276,129.5032
263,660.65,120.64,77.42,39.79,4.07,7.8841,122.7120
322,777.26,171.04,87.42,68.24,14.73,9.7941,268.2926
266,537.52,45.63,65.30,32.62,153.29,9.7105,71.5571
414,376.94,211.23,57.31,37.67,153.71,8.2499,63.6676
439,664.16,351.78,68.89,37.25,18.90,7.4050,90.9400
456,384.28,272.72,96.37,58.78,129.50,9.1023,280.8631
572,524.40,325.37,85.86,48.80,161.74,7.7814,185.0674
530,358.98,442.56,47.81,38.47,27.24,6.6552,45.2281
580,469.72,375.48,96.42,34.89,6.88,8.3327,166.8893
595,742.10,452.98,85.84,46.61,16.64,6.5631,176.6785
597,743.62,423.03,56.87,38.71,30.24,9.7004,64.4029
588,567.18,358.19,62.28,37.33,4.73,9.2371,74.4964
358,617.22,147.44,78.47,31.53,172.04,11.5344,99.8911
682,645.86,418.40,43.53,37.13,176.70,12.8692,36.1871
735,516.05,548.66,58.80,44.17,161.94,9.7149,78.5710
736,397.75,537.33,71.36,46.15,158.25,8.2542,120.8997
811,591.02,94.67,68.53,45.53,6.41,13.5608,110.0153
812,875.82,504.88,56.47,54.07,173.75,5.6143,88.6850
813,841.12,155.36,49.92,42.50,13.56,3.5773,54.4859
814,308.12,190.75,46.31,43.22,171.95,6.0928,47.6798
816,590.59,465.14,43.70,43.28,179.93,9.4980,42.5299
817,292.98,387.84,69.10,53.61,175.65,5.5209,131.7076
818,315.18,520.75,80.31,56.31,2.94,7.2762,186.8539
819,887.59,347.28,43.56,42.71,98.57,7.8415,41.6913
820,428.33,438.24,58.37,35.02,172.89,10.0020,61.3654
821,838.25,354.84,59.51,42.71,28.32,6.1832,77.8300
822,305.36,629.43,48.69,40.94,0.81,7.3669,49.9368
823,872.83,217.05,38.75,35.06,172.55,4.8181,27.0857
824,527.40,256.41,42.88,39.06,173.32,7.0258,36.9524
825,760.13,316.59,68.36,35.39,24.39,8.8634,85.0839
828,547.55,506.61,37.26,37.11,3.52,9.2784,26.5003
829,361.56,9.05,71.13,43.47,153.33,5.9732,113.1454
830,415.50,82.84,56.20,50.77,176.96,12.1072,82.4845
831,344.78,3.85,42.70,33.59,139.95,7.9147,31.5127
832,793.38,393.36,61.65,47.10,2.22,8.9123,92.0985
833,595.32,33.04,41.78,39.12,1.01,9.3174,35.1297
834,780.98,307.65,36.87,35.88,3.77,6.1478,25.0869
835,551.16,153.82,75.37,36.46,177.78,10.1040,106.5510
836,438.54,73.89,57.49,55.11,91.66,11.1143,93.6925
837,443.08,27.35,70.80,43.55,156.71,15.3138,112.2958
838,645.42,308.12,54.01,34.76,10.89,11.5791,52.1736
839,875.39,652.14,22.52,22.40,2.02,4.6740,5.8432
841,786.42,205.02,35.99,25.46,122.53,5.0146,16.9678
842,690.57,550.64,83.28,42.71,178.20,10.3666,152.3855
844,436.81,11.44,79.80,33.64,172.08,5.7494,110.2218
846,671.75,238.94,32.50,30.08,1.63,7.7815,16.3481
852,645.11,554.51,64.43,53.11,7.75,13.0282,113.4267
517,449.20,251.28,71.95,72.08,179.15,11.6395,191.9607
893,425.74,571.04,92.56,58.86,166.47,12.1748,259.4260
689,716.09,475.85,64.91,51.21,8.73,8.9230,111.0028
849,729.96,134.17,65.63,38.91,17.80,9.5111,86.2129
316,658.33,6.36,67.19,24.89,179.51,15.3896,57.8096
554,424.66,294.00,70.90,46.97,154.30,10.2743,121.4762
868,449.24,318.18,37.66,29.44,2.17,8.5578,21.4783
