气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,598.41,14.00,83.36,32.88,178.48,7.9313,117.5638
4,876.33,453.79,55.57,50.28,1.95,5.7573,79.8882
5,838.85,104.71,47.23,41.89,16.63,6.2637,48.0595
6,892.60,304.21,44.12,38.56,10.32,5.5450,38.6203
7,293.97,331.63,69.08,59.52,5.72,7.6547,146.1259
8,561.77,270.31,62.65,40.48,11.72,12.8819,81.7609
9,792.57,322.15,73.34,47.93,172.29,8.3399,132.6241
10,841.71,295.09,55.64,42.47,16.50,6.6953,67.6485
11,264.56,108.87,69.75,46.48,156.08,8.5899,116.3250
12,364.18,386.24,44.31,38.58,21.64,6.9051,38.9769
13,308.02,141.22,56.42,41.46,25.80,5.2488,67.8949
15,429.71,352.63,61.32,37.13,166.64,12.1229,71.8292
23,853.81,7.89,50.34,21.23,1.60,4.6614,27.6819
24,664.94,46.00,70.77,37.83,1.89,9.1543,97.4724
25,753.09,350.74,58.54,39.84,29.72,12.1166,70.2261
26,493.53,45.18,61.74,42.34,160.11,8.4564,83.0247
27,618.52,56.17,72.76,33.39,175.57,12.8275,90.9569
28,729.88,65.23,68.67,39.94,26.82,10.3583,96.8967
29,408.70,6.37,51.05,24.91,2.89,3.2458,33.3999
31,589.28,394.20,44.41,42.40,177.06,9.4010,43.0202
32,550.86,441.21,40.44,37.31,90.41,6.2572,31.3814
33,761.78,249.30,71.27,34.19,24.57,9.9432,89.3603
34,522.53,186.83,46.30,37.05,147.17,8.1014,40.8684
35,522.29,233.16,94.12,50.10,153.92,10.8101,228.2899
52,372.21,195.71,84.80,54.02,122.73,8.8500,199.8368
63,775.28,97.43,90.54,62.94,19.09,8.3321,265.4322
65,460.76,180.51,75.51,62.99,32.15,11.9387,184.7656
67,636.52,330.48,52.27,31.20,162.97,10.8288,43.8440
69,675.32,272.88,67.74,34.42,22.31,7.0151,81.2695
70,314.34,461.95,90.47,55.79,4.98,7.4885,234.9089
72,651.04,221.56,52.42,31.38,13.97,10.1369,44.3500
79,701.81,110.48,56.23,52.44,89.06,8.7889,85.2980
80,432.14,9.87,66.37,44.76,151.15,8.6311,101.4242
89,393.94,470.81,77.47,42.76,157.88,6.3023,132.0325
200,865.52,173.81,37.39,35.60,174.85,6.1084,25.6022
211,310.23,581.04,44.31,43.19,1.89,6.4728,43.6277
54,671.48,175.55,33.36,28.18,3.94,8.0011,16.1334
46,546.03,64.86,74.75,44.53,173.97,11.9677,128.0133
238,876.89,611.33,23.26,23.08,0.10,4.2483,6.4254
263,692.20,469.67,88.16,46.85,176.62,10.8589,187.3474
265,514.38,471.87,53.96,44.66,2.87,10.3139,66.8826
84,370.60,145.12,64.49,33.86,148.82,11.6720,72.4398
282,650.04,477.53,73.29,51.25,17.07,12.0919,141.6204
83,474.55,290.47,82.39,38.88,178.32,11.5103,135.7851
37,748.73,374.28,77.71,48.37,25.22,11.4921,150.2816
320,423.09,489.46,104.58,54.14,163.81,10.3584,304.6641
316,720.28,406.76,65.15,54.93,26.64,7.3104,119.9382
43,420.88,214.16,73.47,48.07,157.42,7.1609,133.4711
299,449.32,246.76,39.30,36.24,178.15,8.4278,28.7921
349,271.79,577.00,62.88,32.47,2.70,8.1897,66.0461
20,589.60,323.46,45.09,39.60,9.57,7.6265,41.4153
322,773.40,520.10,106.32,40.89,16.23,9.7107,237.8022
379,351.30,568.66,63.00,46.18,169.81,10.4845,94.3054
266,596.34,451.60,87.92,45.35,12.25,9.1396,180.3539
314,533.42,286.03,59.02,50.10,159.21,6.2007,89.7834
380,759.05,563.72,78.97,65.56,13.60,10.1144,210.3208
406,283.63,643.81,30.81,28.16,174.05,5.9682,13.7528
413,350.30,16.51,41.90,39.09,174.91,4.8184,35.3110
414,493.32,567.44,119.03,78.71,167.20,11.1770,573.7568
439,721.98,666.84,37.74,36.59,178.40,5.3147,26.8162
456,437.12,637.61,61.11,45.28,12.55,9.1967,86.9975
474,516.57,646.64,96.47,55.77,159.42,11.2910,267.0206
484,730.45,618.41,48.20,45.84,171.07,8.1413,54.7949
471,589.66,651.96,57.58,50.46,4.50,11.0017,86.0751
42,689.95,286.13,44.35,35.84,8.95,9.5015,36.2609
17,667.23,211.68,51.11,41.17,12.79,8.6260,55.3280
554,540.71,702.86,70.01,37.84,153.24,10.4514,95.4066
517,509.11,615.89,67.72,66.30,2.72,10.4719,156.4043
560,312.24,751.68,80.85,46.69,156.56,6.9503,157.0248
57,646.75,267.86,45.64,43.18,2.55,8.3400,46.2801
569,567.32,93.77,29.69,28.37,175.48,7.5579,12.8672
572,610.07,746.95,103.03,43.52,1.13,19.1553,237.6698
530,452.94,730.47,76.62,57.22,136.55,9.4671,172.8409
580,485.23,757.81,57.05,41.15,151.96,11.2615,68.8955
581,768.66,776.58,41.19,30.15,8.12,6.9853,26.3201
595,725.92,788.99,58.69,41.43,24.74,5.9385,73.4148
597,760.72,785.83,74.71,45.58,27.68,10.6292,130.8889
51,776.73,145.86,31.19,29.97,88.58,8.0400,15.0039
588,634.95,769.62,87.85,38.60,3.00,8.9346,153.2724
610,543.53,248.05,30.98,28.75,109.13,8.1866,14.1928
540,730.95,301.58,12.10,10.95,89.96,7.6368,0.8247
287,608.62,469.87,61.96,37.59,21.62,12.0701,74.2444
618,410.29,793.92,43.50,23.74,164.35,2.7415,23.1071
624,318.88,793.46,40.32,15.54,178.35,2.2030,12.9946
631,775.64,263.08,36.57,28.71,7.34,7.4196,19.7561
358,649.04,552.79,68.36,62.63,9.36,25.3346,150.5632
