气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,721.93,142.14,51.32,37.01,157.96,7.5322,50.1487
10,832.48,181.06,53.36,42.20,31.74,5.3431,61.8208
25,739.44,184.04,67.50,39.19,167.60,8.1159,91.8554
32,517.18,318.35,59.54,47.02,3.98,9.8505,85.7578
33,762.73,64.45,73.81,34.66,17.47,9.1597,97.1440
67,583.83,123.64,73.62,41.37,20.18,8.9088,115.3802
70,253.42,323.64,79.76,46.83,11.51,7.5118,153.2627
72,576.44,6.46,47.97,18.64,179.25,35.4627,22.0753
263,660.37,307.27,73.93,56.90,18.29,9.9660,159.9938
83,378.13,93.75,89.60,57.30,12.05,9.8089,236.6800
322,781.82,351.98,74.49,55.82,147.45,8.5595,159.3378
266,564.82,248.13,54.86,39.12,160.63,10.0613,60.5858
380,711.98,384.29,66.94,28.79,11.43,8.4871,66.3608
414,395.03,393.55,74.67,43.23,152.11,10.0387,123.9827
439,657.87,559.90,68.15,38.68,9.34,8.8609,92.4199
456,399.45,462.91,101.34,46.42,144.71,6.6079,245.2930
484,705.05,503.12,48.32,42.35,174.22,7.0396,50.8727
17,612.10,19.87,83.69,40.46,3.12,12.4894,145.7930
57,572.44,71.22,49.64,48.01,174.60,7.6408,60.8726
572,539.02,542.20,82.23,50.69,151.11,46.0115,176.3245
530,354.50,583.44,46.42,38.87,13.73,6.9137,43.0853
580,456.11,585.01,75.49,54.92,171.12,8.1704,161.0276
595,718.35,643.58,87.06,42.23,14.46,9.6921,164.6720
597,717.08,594.44,59.08,43.74,47.70,9.6222,78.5540
588,594.64,585.47,63.86,41.38,149.27,10.5653,86.8097
287,566.55,304.32,31.18,30.11,90.15,7.3116,15.0651
358,632.24,387.23,72.38,36.76,178.41,11.1208,99.0985
682,640.84,653.54,61.80,36.70,6.69,12.7228,72.1224
735,519.71,746.98,51.95,45.92,172.92,8.2753,63.7531
736,402.43,716.35,74.27,49.47,166.31,8.7985,140.3996
42,648.47,101.63,116.01,46.37,3.84,12.2059,321.0376
8,482.84,50.56,85.06,45.60,166.84,9.7431,169.7261
802,729.45,356.25,76.90,47.43,42.87,9.3434,144.3214
811,588.65,335.92,86.16,46.76,179.22,7.8629,178.5932
812,874.21,634.33,61.96,47.97,151.14,5.9646,94.7602
813,846.36,289.22,48.35,38.70,23.50,5.5667,46.5398
814,318.09,307.47,45.37,43.86,176.13,5.9979,46.4533
815,436.36,133.92,100.62,48.98,6.06,11.6220,255.1030
816,591.77,653.06,44.68,43.33,4.00,9.7227,44.5089
817,282.05,552.65,75.98,48.70,9.53,7.2897,144.6347
818,315.11,691.09,74.71,35.41,171.28,6.9670,101.6972
819,877.71,482.48,57.66,37.14,27.94,6.9126,63.5191
820,424.00,642.60,65.88,35.91,9.31,8.0267,80.1693
821,827.95,501.71,67.32,42.41,32.09,8.0964,98.8706
822,312.55,754.25,51.98,41.27,146.49,6.8213,57.3526
823,884.37,329.46,37.14,36.08,3.05,6.5081,25.5941
824,537.87,441.36,46.84,40.34,6.27,8.8139,45.5296
825,753.57,496.56,63.18,44.99,17.27,9.0413,92.3844
826,690.50,454.18,55.86,43.81,149.10,8.2838,70.3269
827,596.67,539.98,41.89,41.56,177.34,7.9874,37.5203
828,539.71,691.34,38.32,37.77,2.19,8.6653,28.5344
829,401.36,203.40,72.37,44.38,160.04,6.3673,119.6023
830,431.09,305.92,64.33,39.92,151.05,10.2193,84.9844
831,361.82,197.75,43.85,40.70,89.89,6.9790,40.2581
832,801.83,586.35,75.89,54.52,159.48,9.9967,161.5625
833,592.64,193.61,40.16,37.22,15.62,7.6039,30.8813
834,781.15,443.86,39.00,35.10,4.88,6.5002,27.4639
835,565.33,389.63,70.90,37.81,169.26,11.8579,97.7911
836,438.49,246.60,71.36,59.82,134.27,13.0965,156.7312
837,477.44,247.49,76.86,45.93,145.58,9.3940,139.5920
838,640.76,529.32,53.04,34.36,12.09,10.6600,49.7235
839,872.90,760.01,25.04,23.10,179.29,5.2959,7.4520
840,757.70,606.89,22.61,21.84,1.82,6.1676,5.7414
841,768.96,422.24,35.97,25.72,16.76,11.1070,17.1269
842,693.37,751.40,78.03,46.96,1.18,10.9728,147.0929
843,538.99,517.57,32.63,31.13,3.03,9.5900,17.0568
844,461.28,218.97,74.14,40.91,150.03,14.4822,115.6680
