气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,878.13,374.35,56.44,51.00,174.33,7.4126,83.5855
5,835.61,18.77,45.22,37.18,1.10,5.9988,39.1165
6,893.19,228.95,45.25,35.80,14.83,5.8467,37.7105
7,297.67,231.21,76.26,52.70,24.50,7.3724,157.6660
8,563.46,130.72,63.11,40.91,22.91,9.0547,83.8149
9,789.96,208.06,85.96,41.05,174.99,11.2140,156.0561
10,845.36,202.78,62.02,51.53,21.02,7.6064,101.9703
11,263.23,18.61,53.67,44.53,178.68,2.5989,65.9941
12,371.98,288.50,42.40,38.54,2.91,7.5730,35.6531
13,321.94,65.01,42.99,42.22,93.99,6.5977,40.1414
15,420.54,216.79,52.10,34.05,156.33,10.9855,47.5449
25,770.77,228.62,58.88,36.47,25.12,13.7306,65.0442
31,587.43,281.61,46.50,44.56,179.62,5.8890,49.5680
32,555.24,344.96,47.80,36.77,175.07,8.8475,43.2335
33,764.09,129.71,80.58,36.32,21.31,10.0337,121.3488
35,516.39,96.51,79.69,52.72,151.62,14.6340,172.2694
52,354.96,80.80,77.82,47.94,136.65,5.1911,149.3723
63,787.58,4.98,73.66,20.15,4.25,7.5105,56.2411
65,472.87,69.43,81.77,55.58,28.47,9.1923,191.2071
67,615.97,189.58,63.95,34.58,159.21,15.5613,72.7472
70,318.03,370.97,92.51,52.56,24.23,6.2690,231.3965
72,661.92,76.95,53.07,30.42,15.63,12.9945,44.0759
79,686.38,7.04,60.59,23.01,4.47,20.2917,43.4563
89,394.02,371.80,61.93,50.79,178.93,10.1768,100.2219
200,854.92,100.44,38.08,33.47,0.17,5.0619,24.9662
211,315.52,495.63,49.25,39.96,19.90,5.7894,49.8730
54,667.46,62.84,34.97,26.95,179.29,8.5977,16.9581
238,876.58,543.91,23.36,22.35,177.75,5.7945,6.2761
263,698.04,337.45,82.10,38.94,4.06,13.1540,135.0254
265,514.16,343.85,52.54,47.27,175.57,10.5360,67.1276
84,361.56,38.56,64.04,39.30,160.65,12.7775,82.9105
282,659.10,351.87,67.34,51.42,17.08,10.8532,119.9658
83,471.59,149.56,87.08,38.58,172.39,7.1187,150.4980
37,768.24,258.23,88.46,41.11,29.84,14.3647,165.4737
320,428.12,364.38,95.14,55.90,151.60,9.0561,260.3388
316,726.30,289.39,66.16,48.30,7.54,9.0393,108.7562
43,415.87,84.57,59.01,49.54,177.40,10.5990,88.7361
349,278.72,472.42,72.04,31.51,8.86,8.7547,84.1274
20,587.36,218.73,43.53,39.66,10.00,9.0122,38.6734
322,776.95,400.96,99.30,46.82,24.22,10.0565,237.5129
379,345.58,451.27,71.39,35.62,162.20,9.1410,93.4028
266,594.28,308.45,69.76,47.48,7.00,11.5058,118.8735
314,527.35,164.70,56.32,49.10,172.97,9.6417,80.1244
380,751.78,436.99,79.38,52.42,168.86,10.2255,169.9327
406,272.64,572.05,29.51,28.77,0.04,5.2046,12.8884
414,492.93,431.35,118.43,67.68,155.37,8.4855,488.3883
439,721.58,578.68,36.91,36.53,177.65,5.6830,25.6008
456,439.54,518.92,64.64,49.10,16.82,10.4192,105.5356
484,723.60,520.14,47.45,46.71,177.54,7.9315,54.0962
471,589.09,521.08,59.93,50.96,12.88,9.5637,94.1542
17,668.32,102.30,51.17,38.60,17.14,8.7320,52.0058
554,520.00,550.72,74.18,42.26,140.28,13.8767,119.6272
560,296.84,640.46,77.93,50.48,145.30,10.5099,157.7237
57,632.47,151.15,46.06,43.69,175.90,8.7422,47.6790
569,565.04,5.72,32.24,11.62,179.25,7.4004,6.2126
572,601.51,609.64,95.31,40.69,7.10,9.4279,190.1536
530,430.52,599.82,77.29,53.97,136.03,8.6986,165.8728
580,473.74,630.56,61.32,43.37,11.85,8.6892,83.9076
595,725.13,672.92,67.34,44.85,50.29,9.4863,104.6410
597,778.72,662.65,77.83,47.29,27.58,8.7909,147.3600
51,752.78,36.79,33.19,33.11,5.13,8.0260,18.7634
588,633.34,638.47,94.38,35.39,175.73,18.2543,162.1954
287,622.45,342.00,56.97,32.39,22.36,10.1572,54.0941
618,392.45,664.72,44.57,24.10,157.35,9.6062,24.6261
631,770.86,153.38,37.90,32.39,6.33,9.3124,23.9314
639,344.27,689.50,82.36,40.92,7.41,9.3264,142.7885
653,240.32,743.64,43.65,39.91,177.99,5.3096,39.1136
358,648.96,424.17,76.71,55.87,13.30,10.2246,169.1152
667,773.47,493.15,35.96,35.18,88.65,6.4162,23.3967
299,443.14,137.70,33.99,33.23,0.03,7.8785,19.7572
682,690.18,714.89,81.48,36.17,17.79,9.7599,123.5484
689,762.02,711.74,38.63,34.74,92.86,7.4972,26.6740
707,778.32,744.72,52.47,32.16,10.65,9.8366,45.5510
711,482.38,728.40,82.50,43.02,173.04,11.9893,150.6151
688,829.38,769.90,80.82,48.15,26.86,4.2761,161.7952
474,499.68,496.51,100.43,50.67,144.51,8.5024,262.9065
735,561.60,759.90,92.98,38.71,167.30,14.5812,172.1843
736,467.84,756.97,54.32,42.38,3.09,11.6943,64.3260
695,443.16,634.75,44.99,38.90,13.08,5.3137,40.5122
517,489.09,481.87,65.25,49.07,116.53,9.1803,107.4954
69,688.07,139.31,65.66,30.84,17.85,10.2788,68.4177
42,674.16,176.18,43.67,41.36,179.28,10.1270,40.5851
750,674.15,176.16,43.63,41.29,0.41,0.0000,40.4391
751,788.04,10.15,75.80,27.09,1.78,0.0000,80.0658
