气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,724.47,39.41,49.34,40.18,155.12,8.3253,50.3151
10,844.63,106.25,48.92,42.95,20.88,5.8418,52.8741
25,737.24,67.70,54.03,37.02,5.06,12.8225,55.5878
32,508.98,205.78,61.94,43.45,176.16,10.3576,85.7661
67,590.72,4.59,75.93,44.18,23.26,7.3327,131.0613
70,252.84,238.07,67.88,58.04,25.85,7.2189,137.5810
263,661.52,202.04,80.60,47.51,11.14,7.6309,158.7615
83,386.55,7.10,56.40,17.79,1.16,15.7870,29.1119
322,776.69,250.13,85.91,66.66,168.48,8.1958,253.1086
266,548.59,134.39,66.91,37.04,148.67,11.0359,85.3008
380,715.81,269.13,58.58,39.52,19.70,10.2021,69.7734
414,388.22,293.58,64.24,40.57,146.43,9.5579,86.1274
439,658.10,445.89,68.55,35.50,12.95,8.4582,85.8394
456,387.70,358.32,97.20,54.78,143.26,5.1904,266.2389
484,703.25,413.59,42.96,41.73,174.78,7.1763,39.6291
572,531.03,418.79,89.76,49.46,154.28,10.0858,205.0458
530,355.06,504.37,48.36,38.78,26.70,6.5263,46.6520
580,464.81,464.06,94.20,44.19,7.10,9.3724,201.7536
595,730.91,534.32,91.08,45.36,18.93,9.0728,193.5947
597,733.03,501.88,63.37,42.52,33.95,9.3666,87.8422
588,576.21,457.02,62.91,39.32,0.78,13.4081,80.0673
358,625.47,256.16,74.82,35.25,177.09,11.2805,101.4971
682,648.89,525.69,68.65,33.89,0.97,11.8758,82.1646
735,516.73,636.92,57.98,43.91,162.82,9.3797,75.9548
736,400.05,616.32,74.39,48.99,159.38,8.0535,139.4772
802,725.72,253.21,65.70,44.43,136.81,6.3288,98.6525
811,591.41,199.92,76.01,43.18,179.10,5.4075,128.3307
812,875.46,560.82,59.25,49.25,173.68,6.7860,88.9552
813,843.32,213.74,48.98,41.38,19.44,5.3278,51.0762
814,315.86,246.71,53.17,42.83,169.12,7.4156,62.3099
815,431.19,15.72,105.19,36.30,179.72,7.2588,206.6280
816,591.89,547.92,44.14,42.58,176.77,9.8978,42.6821
817,288.80,460.39,72.07,49.48,13.73,7.7008,132.1927
818,313.68,597.43,69.89,59.09,167.25,7.0604,148.4843
819,883.39,402.47,45.34,43.71,177.05,5.9194,46.2374
820,429.41,528.52,46.85,39.79,168.22,9.8414,44.9275
821,834.81,421.37,67.55,39.36,28.05,7.0436,92.3846
822,307.36,684.13,48.67,43.77,0.83,5.9332,53.3325
823,880.43,267.23,39.08,34.70,174.27,4.8859,27.2736
824,532.46,337.40,45.45,39.58,171.09,8.1999,42.0548
825,759.04,394.00,67.60,46.45,22.65,7.4604,109.2053
826,677.34,359.25,52.24,45.02,176.78,8.5534,63.2025
828,543.83,587.61,37.29,36.88,1.48,7.0709,26.3758
829,377.75,93.71,75.16,40.81,143.41,11.1957,118.6195
830,415.21,179.18,75.83,38.03,149.71,9.3127,112.5273
831,356.33,81.26,44.70,34.42,112.81,9.5154,35.3804
832,799.06,474.67,65.95,42.31,169.03,8.0024,94.6641
833,591.83,105.03,41.69,36.93,19.66,8.0361,33.0215
834,779.85,364.09,41.47,37.36,179.29,6.9251,33.0519
835,555.20,257.58,79.53,32.71,168.21,13.5214,106.4315
836,440.19,153.75,63.24,59.25,1.23,4.3132,121.8927
837,457.23,122.54,67.51,45.31,137.85,6.0337,106.2241
838,641.64,408.01,53.16,36.27,15.28,8.7495,52.7393
839,873.00,698.38,24.19,23.91,0.58,5.5675,7.2004
841,780.72,294.46,36.85,28.02,28.26,10.3206,19.5782
842,692.13,637.94,84.95,41.01,3.36,11.1453,152.2704
844,445.68,99.03,72.87,44.01,160.35,11.0219,120.2109
846,672.83,305.34,32.18,30.93,0.45,6.6889,16.4765
852,645.82,646.72,59.87,52.37,0.55,11.4744,96.5558
517,438.73,329.15,82.91,69.43,152.63,6.6536,245.4962
893,429.84,666.35,89.10,60.39,3.67,10.7353,246.6300
689,714.31,559.93,65.17,43.47,169.71,10.8926,94.9597
849,732.42,217.06,57.71,39.51,14.19,9.3499,67.6855
316,658.64,88.64,56.37,39.56,150.86,8.3872,64.6753
554,431.52,382.13,64.72,44.70,158.95,9.7653,96.3277
848,531.60,37.77,67.87,46.56,161.17,11.0740,110.3540
868,455.70,405.98,34.41,30.32,1.84,10.7941,18.4676
923,270.79,715.19,61.34,39.99,3.65,6.5945,77.4040
932,666.29,713.94,53.68,45.54,172.44,12.3296,67.5186
827,595.64,454.66,44.51,42.42,0.27,9.0703,43.2282
896,774.19,685.45,111.16,44.61,13.47,8.6300,283.6150
953,353.71,720.18,80.70,49.20,172.76,10.9252,164.8481
856,577.63,628.51,74.69,48.53,10.43,9.9242,139.2793
886,541.62,447.02,59.86,47.59,149.12,12.1445,87.7201
954,760.51,733.75,91.59,61.16,153.82,10.7158,263.9718
974,634.91,723.22,79.59,46.45,10.63,10.9233,151.3900
42,669.37,10.10,63.66,23.67,179.63,11.0802,49.3445
980,301.55,749.39,28.09,27.46,88.74,6.2347,11.1461
20,541.36,74.97,56.15,48.54,2.71,9.2976,78.7245
987,357.34,125.10,41.98,41.93,177.08,5.6618,38.0173
37,745.45,92.15,48.97,43.15,5.44,5.8354,53.2298
988,517.21,752.89,135.61,78.01,5.16,17.4679,738.1271
1000,650.33,111.65,72.77,38.48,19.16,8.5589,104.8195
1013,731.86,787.21,36.68,31.31,171.42,3.9853,21.6779
1014,569.87,220.96,32.22,29.28,0.33,5.6036,15.6410
1030,428.55,788.08,62.26,36.51,175.02,14.3599,72.8246
851,591.09,642.09,57.46,39.41,2.31,10.1460,66.9571
1008,761.63,698.46,45.64,39.82,21.05,2.3982,42.6694
1045,595.15,793.12,50.06,16.66,179.05,3.4497,21.4756
1048,523.33,789.97,88.93,44.70,166.76,4.8756,181.8489
1033,725.32,432.60,12.75,10.04,92.61,5.6286,0.8389
1054,636.97,101.26,43.77,31.84,13.84,1.8429,31.3884
845,656.03,415.15,50.54,40.90,11.34,5.8436,53.7472
