气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,596.52,42.38,76.84,43.33,7.22,9.0275,131.6244
4,876.80,473.25,55.23,52.76,177.94,7.4750,82.7839
5,840.47,125.00,48.23,41.33,11.32,5.5322,49.4583
6,891.05,320.96,45.04,38.48,28.44,5.5656,40.1644
7,294.46,353.30,68.32,57.31,4.45,6.5738,137.6152
8,561.81,304.77,59.60,38.46,8.26,11.8235,70.2702
9,794.05,350.18,67.40,49.87,170.98,9.4216,116.5695
10,841.03,317.86,56.41,43.19,22.78,8.2502,70.6963
11,260.87,130.81,70.70,48.19,145.37,9.7619,123.9182
12,361.96,408.81,45.87,38.86,26.65,7.2186,42.0745
13,306.72,159.84,49.30,41.34,10.13,6.4541,51.6988
15,429.74,388.30,62.66,36.89,166.69,11.1415,74.5030
23,852.91,17.47,50.53,41.41,16.76,5.8030,54.3808
24,662.36,75.11,74.31,37.49,177.51,4.1170,106.4949
25,749.67,379.62,59.13,40.99,35.60,15.5053,73.7171
26,496.58,74.34,61.68,41.11,164.58,8.4811,80.4599
27,620.02,91.16,72.36,36.12,169.62,13.9516,97.3004
28,729.79,92.73,69.76,38.21,24.01,7.8540,95.6513
29,412.35,30.44,54.85,50.57,5.07,15.8935,78.2706
31,589.52,421.70,43.87,43.36,179.02,8.4570,42.9339
32,548.57,465.86,40.18,37.22,92.24,8.8069,30.9092
33,761.87,276.05,71.95,36.73,24.78,10.2759,97.8397
34,524.67,214.42,44.34,38.30,170.27,8.3426,38.7355
35,524.31,267.72,91.34,52.11,155.00,9.6535,223.6735
40,528.97,2.87,57.97,30.20,149.05,5.8599,52.2250
52,375.89,226.82,91.20,55.17,123.55,9.2534,236.0697
62,597.86,6.59,41.39,18.32,178.28,0.5812,16.1485
63,778.25,126.04,87.83,69.11,17.63,9.8847,274.2969
65,456.22,207.60,68.72,68.33,1.30,8.1777,165.9962
67,641.18,362.08,44.84,32.64,163.87,10.1482,33.7678
69,671.01,303.91,64.47,34.80,18.30,9.8461,74.4227
70,316.01,484.90,86.58,56.20,2.25,6.2795,216.7116
72,649.29,254.72,54.71,32.93,12.40,12.9170,50.6994
79,703.62,137.45,53.75,50.06,88.82,8.6725,74.4084
80,434.99,32.91,63.98,48.88,125.55,7.3972,102.9281
89,395.53,495.22,73.89,47.19,157.12,11.0893,132.5454
200,868.31,190.79,36.47,36.00,173.83,6.0999,24.6251
211,308.15,600.88,45.09,43.27,6.40,6.0235,45.2609
54,671.20,201.30,33.58,29.02,3.20,6.0273,16.8286
51,780.96,170.83,35.40,30.17,21.55,10.1219,19.4552
46,549.39,98.46,76.84,41.52,178.01,10.8385,126.1117
238,876.37,626.97,23.89,23.30,2.94,4.3797,6.8419
263,691.28,501.29,87.95,47.14,176.78,9.6541,187.5814
265,514.86,501.63,56.28,44.26,175.39,10.1650,72.1171
84,370.88,170.82,62.91,34.00,148.51,8.1017,69.2170
282,646.31,507.57,73.72,51.68,14.06,8.8914,144.5147
83,474.38,323.91,93.53,37.30,5.29,11.6906,167.8987
37,746.67,407.11,80.00,43.71,20.82,17.8074,143.9164
320,425.97,522.20,101.03,55.32,162.72,9.1257,290.4813
316,718.13,433.34,64.74,52.85,26.29,9.5435,113.9613
43,422.36,245.24,74.14,48.89,160.07,12.3179,138.2471
299,448.21,274.18,39.14,34.29,177.02,9.5953,27.0300
349,271.38,603.35,57.88,35.83,3.09,8.6295,61.7701
358,664.34,582.64,46.53,46.06,92.36,11.5314,51.3091
20,589.90,348.23,44.75,39.89,5.59,8.1314,41.1013
322,771.98,550.34,104.90,42.15,14.64,7.4159,238.6583
379,353.21,597.82,65.52,47.17,174.28,10.6408,104.1541
266,590.86,485.40,85.63,47.05,11.12,7.9236,177.4939
314,534.90,313.78,54.15,51.25,177.57,10.3302,77.3032
380,760.62,594.62,77.92,62.22,169.23,3.3265,194.3216
400,644.69,585.87,71.76,61.27,5.12,9.8762,162.3091
406,286.54,661.67,30.04,28.26,176.78,6.6537,13.1167
413,351.08,34.47,43.45,40.48,176.81,6.2542,39.3136
414,497.69,599.22,116.44,79.46,175.20,14.5409,554.2744
439,723.18,687.63,36.83,36.30,4.16,6.5637,25.3324
456,434.54,667.42,59.70,47.90,8.92,10.1557,87.8443
287,602.84,502.06,60.36,39.73,20.40,14.3590,74.4721
474,522.51,676.09,94.14,59.36,166.46,16.2513,270.6556
484,732.56,642.97,48.46,44.54,172.61,7.4861,53.8085
471,590.34,682.02,56.12,49.54,177.29,10.3503,80.2634
42,693.96,308.47,41.77,39.93,90.98,9.3259,35.8410
541,618.12,764.45,48.15,37.69,5.82,3.4797,44.9555
17,667.20,238.38,50.95,39.08,5.17,9.0575,52.1952
554,543.43,738.64,75.62,39.67,155.80,15.0997,116.6855
517,517.02,644.75,65.93,52.90,12.15,30.5467,118.3166
560,312.19,776.99,83.33,48.63,158.94,7.4240,173.7160
540,731.04,324.87,10.75,9.40,1.79,7.0070,0.5588
57,650.12,293.78,48.08,44.13,3.77,7.0066,52.4747
569,568.87,121.11,35.50,30.58,7.11,11.1337,19.8262
572,616.88,780.80,109.17,42.82,4.23,17.6688,262.5433
530,458.49,762.63,76.20,53.66,136.13,12.8316,160.3137
580,490.40,789.04,53.78,38.74,159.65,6.3261,57.6477
581,771.87,792.96,35.86,22.04,3.82,0.8297,14.5842
595,720.89,794.05,50.58,12.67,179.30,5.0777,16.6737
599,739.32,791.79,48.49,18.27,179.49,12.3925,22.1067
