气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.51,119.87,48.69,39.12,171.02,11.7600,47.7100
10,836.16,165.27,53.21,42.95,37.17,7.3498,62.5547
25,737.97,159.21,64.67,39.55,166.40,12.2004,85.0846
32,515.40,293.96,58.47,46.13,0.56,9.4124,81.1422
33,766.65,38.43,77.86,36.06,18.41,11.5514,112.4636
67,585.15,98.47,72.09,45.61,18.82,10.1537,121.9439
70,252.06,305.16,78.85,49.12,14.42,7.8905,157.1203
263,660.02,284.42,77.43,56.09,21.26,10.0714,173.0206
83,380.16,70.80,91.67,58.82,13.62,8.4052,254.2840
322,778.70,330.44,83.08,57.69,149.76,13.0234,204.8334
266,561.92,223.97,53.28,39.44,162.18,8.2764,57.5930
380,714.02,359.60,66.46,33.55,14.73,12.3772,76.2248
414,392.95,371.61,76.35,36.93,146.47,8.1345,110.7498
439,657.28,535.57,67.43,38.93,12.02,12.5824,91.0503
456,396.83,440.19,105.40,47.69,145.51,19.4434,272.5431
484,705.83,483.30,49.80,40.41,158.48,7.6508,51.5600
17,612.46,8.42,84.65,23.15,1.71,14.5493,85.3588
57,573.51,50.09,50.14,48.48,176.38,7.3777,62.7168
572,532.88,515.90,85.09,48.74,149.43,14.0906,181.5351
530,354.30,566.45,47.54,39.32,20.71,6.9948,45.7235
580,458.99,559.06,75.86,53.83,1.25,12.3902,159.3809
595,719.24,620.48,89.91,45.11,14.31,11.3191,187.5883
597,720.42,574.05,62.64,44.39,50.14,6.9699,89.6051
588,591.26,557.44,63.58,40.87,154.89,12.4688,84.9979
287,569.66,289.22,36.59,35.55,92.04,4.2796,24.4834
358,630.73,359.37,73.28,36.81,178.74,13.9010,101.6984
682,642.91,626.83,69.51,36.10,4.29,10.7357,89.7192
735,518.96,724.38,52.08,45.78,179.23,8.3814,63.8928
736,400.52,694.74,75.11,46.70,166.80,8.8835,135.5526
42,650.09,76.40,117.99,46.19,6.50,13.6431,330.8540
8,484.96,26.49,92.80,47.06,163.39,12.3919,208.4853
802,726.45,332.96,59.22,54.65,18.82,9.6555,98.6003
811,592.50,305.02,83.30,47.36,177.16,13.8528,169.0538
812,874.90,618.05,56.62,52.77,172.73,7.1600,87.0494
813,845.74,272.74,50.21,38.58,26.83,6.8265,50.0339
814,316.99,295.55,53.44,41.58,141.64,4.4791,61.0742
815,436.79,107.85,104.93,45.31,5.49,13.0972,256.6441
816,592.04,630.75,45.23,43.95,1.04,7.7950,46.2648
817,283.43,532.92,76.61,48.76,12.80,7.2353,147.2091
818,312.80,671.70,73.25,39.00,172.26,8.0089,107.6390
819,877.08,465.44,53.53,39.97,28.88,6.9238,58.9188
820,424.18,620.94,63.27,38.20,7.99,9.2447,78.6599
821,831.14,483.70,66.84,41.33,31.94,7.6548,94.9709
822,311.70,740.79,47.45,45.60,173.45,6.4906,52.8175
823,884.54,316.47,38.69,35.76,5.81,5.0504,27.5384
824,536.76,418.53,46.30,40.67,1.98,10.5041,44.8417
825,754.06,475.19,67.16,47.20,21.36,9.6558,109.5060
826,687.05,434.75,54.69,44.68,149.74,7.4774,68.7662
828,540.70,669.04,38.71,37.89,6.30,9.0871,29.2030
829,396.72,182.04,72.66,39.88,154.08,11.1449,108.3227
830,427.74,281.49,71.55,41.94,152.61,9.8094,110.4660
831,368.52,181.76,54.96,46.76,175.93,9.5774,72.6592
832,800.59,560.44,76.06,55.38,170.97,9.7231,164.7978
833,591.71,174.58,40.77,37.83,13.67,7.9974,32.3477
834,780.48,425.96,40.35,36.03,5.09,6.6810,30.1813
835,563.33,361.59,72.16,39.09,170.42,10.5425,104.7153
836,436.57,226.13,68.16,54.59,133.77,8.2735,130.4835
837,471.73,222.32,74.36,46.03,151.71,14.4854,130.9506
838,639.37,503.88,47.87,36.29,11.68,11.9483,42.7760
839,872.57,746.97,23.64,23.18,0.89,6.2141,6.6611
840,759.22,589.22,22.09,21.75,89.00,8.9603,5.4606
841,772.32,396.04,35.95,26.12,15.38,9.2653,17.3623
842,692.30,727.76,78.15,45.97,179.55,10.8692,144.4298
843,537.39,492.51,29.51,25.51,0.32,13.0036,11.4304
844,457.70,192.64,73.40,42.18,156.21,10.2288,116.9065
845,656.63,496.88,50.02,43.21,6.29,4.8187,55.6190
846,674.93,369.37,31.80,31.21,89.50,6.2752,16.2407
852,648.38,735.58,60.97,54.43,175.01,10.0000,104.0783
517,429.69,404.27,87.98,57.90,163.03,9.4383,230.5766
893,435.71,758.65,96.44,67.93,151.28,10.8806,325.0784
35,521.41,11.88,72.73,58.96,131.50,7.9827,160.4467
689,711.69,646.53,54.89,44.72,4.90,11.7072,69.3274
849,734.11,297.33,57.32,41.31,3.29,8.3477,69.8393
847,714.76,30.24,41.01,39.77,3.02,14.5836,34.4124
316,658.66,192.95,80.54,44.01,178.58,2.9370,146.8811
554,437.84,473.78,61.49,52.43,176.75,12.5111,101.9822
848,530.72,141.54,72.65,57.58,171.78,11.8759,156.3466
868,460.33,491.79,32.54,31.59,89.63,8.7976,17.2107
923,276.54,784.97,63.23,45.72,161.35,8.5734,94.0574
932,666.74,796.81,60.72,38.74,25.81,4.2427,73.4887
827,597.46,521.74,42.90,41.93,0.61,8.8604,39.6992
853,730.56,33.99,66.61,41.12,17.77,24.2128,93.8692
896,778.80,767.04,108.15,48.36,19.61,10.6052,291.0124
850,787.17,21.24,66.55,48.36,26.28,5.4124,110.1959
851,582.85,735.24,66.37,39.56,7.81,10.1307,89.6318
953,346.65,791.66,82.95,31.17,169.46,2.9912,110.3310
856,573.49,721.56,68.00,45.43,7.06,12.2967,108.0698
886,542.21,536.14,59.52,45.05,163.14,19.4615,82.1128
954,775.71,791.29,57.27,21.82,175.35,6.8044,36.8305
955,393.42,371.35,76.55,35.72,148.83,15.0380,107.6814
958,399.38,109.92,37.98,36.98,92.35,11.4112,27.4416
960,499.32,793.41,39.32,14.00,179.54,3.4141,11.1362
