气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,437.86,230.01,101.49,61.46,7.51,7.9570,325.6888
2,377.83,181.72,84.21,64.78,1.94,8.3863,236.3260
3,585.15,449.17,91.85,53.34,11.64,11.3806,231.5365
4,871.87,690.59,58.68,50.94,2.89,9.0964,90.2393
5,849.87,349.13,46.31,38.49,22.82,8.4789,42.4664
6,873.93,550.38,56.93,37.17,20.75,8.6247,61.9759
7,277.48,631.20,76.59,44.24,178.77,10.4496,133.5257
8,607.75,684.21,70.40,36.38,155.32,8.3718,92.7542
9,807.72,667.83,62.04,44.06,151.57,7.6558,87.2465
10,814.81,569.81,56.66,47.03,27.26,8.5548,77.6805
11,257.81,392.00,75.67,49.29,177.91,8.0731,145.1808
12,355.35,650.90,43.67,37.63,170.92,8.0778,36.9254
13,312.46,360.57,48.05,41.14,174.08,7.5688,48.8630
15,417.79,731.90,52.61,38.77,13.50,9.9277,55.2048
16,718.54,226.68,46.52,39.36,1.15,9.6364,43.8119
17,702.86,529.99,49.62,45.60,172.78,8.4105,57.7566
18,786.87,509.26,39.16,36.43,178.48,10.0030,28.7430
19,472.03,487.39,40.88,37.10,100.30,7.4366,31.8964
20,596.61,613.94,41.16,40.63,178.06,9.6116,35.4071
22,370.29,254.84,43.17,42.76,4.50,8.1248,40.9937
23,820.57,242.26,56.77,39.07,34.00,7.7594,64.7802
24,657.94,394.14,78.03,52.91,161.44,7.4988,165.7357
25,706.46,673.67,50.27,46.28,3.37,8.6795,60.1815
26,522.13,409.49,63.33,44.78,15.97,9.5706,92.3780
27,638.78,492.05,72.08,32.82,178.15,10.9768,87.7258
28,739.37,399.80,57.73,45.36,9.02,9.6853,77.7659
29,437.14,404.41,63.88,33.35,156.88,8.9600,70.0100
30,566.09,153.68,51.54,41.46,7.41,7.4937,56.6542
31,591.15,739.50,43.17,42.40,1.83,8.6625,40.6502
32,536.70,775.86,39.88,36.05,7.69,9.3344,29.4907
33,748.25,573.78,55.09,43.22,30.07,9.4009,67.4738
34,540.00,527.70,40.74,38.69,176.75,8.8218,33.0281
35,543.61,641.51,79.58,58.70,158.98,9.3230,191.2421
36,555.85,380.63,31.51,31.25,93.23,8.8785,15.9668
38,641.07,200.45,110.52,52.03,4.51,9.9968,326.9818
39,540.19,596.65,30.34,29.27,179.44,10.3855,13.8611
40,575.93,336.88,59.82,44.08,141.64,8.5943,81.1461
41,488.79,358.62,81.73,48.97,152.55,12.7058,168.2600
42,701.41,578.48,46.46,39.92,15.07,10.6880,44.3323
45,743.55,284.42,55.40,40.51,7.17,11.5790,63.9663
46,570.65,501.32,61.86,33.51,175.36,12.3913,65.9729
48,600.57,81.50,87.69,47.20,166.49,18.7098,186.7379
52,410.65,544.00,77.49,49.07,154.22,9.5244,151.5826
53,533.09,265.77,89.26,39.65,165.53,13.7049,162.5389
55,513.06,111.91,71.50,45.61,6.64,10.1722,119.9759
56,605.75,122.15,85.07,46.01,0.63,11.8901,171.2954
57,649.45,602.55,51.62,42.07,4.13,10.9224,57.6706
59,710.93,273.04,48.44,43.57,26.17,7.4092,52.5920
60,713.75,137.61,54.76,28.21,28.31,12.4098,43.5284
61,706.68,476.05,63.08,27.40,12.08,11.0852,56.1070
62,594.87,269.41,37.26,36.87,87.11,10.2030,26.3376
63,781.90,441.58,94.56,51.49,162.83,9.3839,236.8683
64,472.97,323.54,87.56,49.74,148.16,11.8585,196.1894
65,414.00,513.13,102.53,52.25,159.81,5.8008,282.5830
67,627.92,756.62,58.87,38.56,29.42,10.1611,68.7501
68,415.10,294.64,65.54,45.65,162.92,11.0493,100.8900
69,659.31,654.25,67.86,34.77,174.22,8.7560,82.3738
70,318.45,761.55,68.48,42.47,163.33,8.4183,102.4627
71,573.07,220.52,66.11,41.20,6.61,11.0411,92.6340
72,645.36,626.67,43.60,43.76,178.04,11.7753,42.7966
73,771.92,123.49,74.23,49.20,13.78,18.5358,139.4772
74,744.64,157.38,81.02,34.24,24.79,10.6067,115.6292
77,494.81,138.14,91.39,43.94,158.63,9.5561,188.8216
79,718.12,442.13,62.66,35.40,39.31,6.6502,71.5159
80,435.05,326.56,67.02,54.20,27.79,7.2357,125.2658
81,555.18,239.63,62.20,40.80,162.34,12.3722,81.2133
89,407.96,788.69,72.46,26.09,173.52,5.2117,70.4550
43,444.41,604.53,71.80,52.14,156.23,11.9276,138.2863
78,661.89,319.42,78.39,35.16,5.16,14.4056,111.1326
84,396.20,473.09,69.70,42.66,151.81,10.9913,106.6136
83,458.84,685.59,68.38,41.66,150.27,11.3694,100.2080
37,716.52,742.68,87.00,48.95,7.26,8.4457,190.5833
200,885.36,382.06,38.00,33.63,15.99,4.5275,24.9853
201,545.28,19.15,65.86,44.61,149.04,12.8140,99.5444
202,831.35,39.39,96.56,38.59,175.84,13.2485,185.0993
203,750.27,32.12,50.30,34.01,157.38,7.4860,44.2681
204,748.86,673.02,23.08,22.01,0.16,7.2691,6.0327
205,700.10,113.87,36.71,36.27,0.51,8.8500,25.1500
206,499.59,35.33,43.68,43.48,178.23,5.7571,42.6795
208,588.11,3.93,58.96,29.69,11.55,6.7311,53.0925
209,890.51,8.98,64.52,35.51,11.20,6.1378,76.0695
210,745.26,5.29,48.38,15.26,178.19,5.0972,18.3801
211,319.36,792.13,52.47,19.81,0.68,12.7011,28.0476
214,400.25,9.25,64.77,23.36,178.85,8.9411,50.4191
139,449.95,41.79,78.50,52.01,154.78,8.7712,164.8817
47,370.40,306.10,40.72,26.94,6.73,10.5853,22.9845
82,744.26,470.08,42.09,28.19,175.71,10.9797,25.6938
86,636.73,323.80,73.28,34.25,12.44,8.6813,94.6347
180,461.95,590.10,38.78,36.50,178.77,7.0902,28.2400
215,396.80,473.35,67.87,42.42,151.07,10.4929,100.5065
221,456.42,683.94,66.76,46.31,150.82,14.8885,106.1796
87,522.46,132.75,88.02,43.60,163.16,12.8803,173.7967
195,540.61,642.15,82.28,59.13,156.84,0.0000,205.9213
