气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,876.28,435.21,55.69,49.87,177.06,7.6770,79.5651
5,838.30,84.98,46.67,41.42,13.42,7.2786,46.4239
6,894.55,288.81,43.18,37.44,4.56,5.1030,35.9219
7,293.84,309.26,70.38,59.70,9.46,6.7081,152.1377
8,561.16,238.45,64.26,39.01,16.07,12.5351,82.8661
9,791.10,296.57,78.20,47.91,173.13,8.0073,150.7111
10,842.15,273.55,57.11,41.76,13.34,7.2657,70.0736
11,262.62,88.90,63.54,45.22,3.54,7.6866,93.9180
12,366.27,364.20,45.01,38.25,19.78,7.9815,39.8736
13,308.81,123.45,55.76,43.22,31.57,7.1023,69.1470
15,428.17,319.73,57.42,32.91,172.69,10.2858,55.8286
24,667.70,18.80,67.24,33.01,2.95,11.2782,76.7807
25,757.93,325.63,64.47,37.11,30.39,5.5270,79.3662
26,488.31,18.04,56.49,43.73,173.53,9.0498,71.7847
27,617.25,23.78,66.29,35.43,175.62,11.6354,80.0907
28,733.25,40.69,73.50,39.31,27.13,9.6295,109.2693
31,588.67,367.97,45.44,42.51,175.18,9.9766,45.1497
32,552.86,418.05,39.50,37.44,90.82,6.8542,30.0535
33,762.09,223.39,74.55,36.47,25.09,16.3055,104.2759
34,520.13,161.65,45.98,36.39,139.86,7.2976,39.5844
35,522.18,199.53,90.71,51.19,151.96,11.6320,216.7007
52,369.94,167.51,81.97,57.15,122.93,7.8489,197.5674
63,776.88,70.59,93.46,56.24,21.82,8.7510,252.7392
65,462.94,153.03,79.37,54.95,38.58,8.2143,178.1254
67,632.36,299.35,53.97,35.53,168.00,12.8927,53.2416
69,677.91,241.64,65.86,31.78,19.57,13.2319,70.9315
70,314.33,441.80,91.37,55.85,9.53,6.3284,239.8793
72,653.50,188.69,52.91,32.03,12.69,9.7976,46.1187
79,696.80,85.10,59.59,49.86,111.90,9.8920,91.0835
89,392.60,447.26,70.00,42.64,157.58,11.4232,107.4854
200,862.74,158.14,36.18,35.01,175.81,4.7417,23.5808
211,312.28,562.35,45.04,41.48,4.39,6.0576,43.2995
54,670.96,150.20,32.57,28.90,0.25,8.6641,15.7727
46,544.15,33.55,77.58,43.83,176.10,10.1520,135.7119
238,877.70,596.03,23.92,22.78,179.13,4.7006,6.7069
263,695.21,439.98,88.35,45.09,4.79,10.1288,181.0352
265,514.52,442.64,53.93,44.62,12.03,10.0131,66.7731
84,370.43,120.23,60.13,36.11,150.83,7.7862,67.1668
282,651.89,448.99,72.26,50.94,17.51,8.6314,136.8382
83,471.28,258.09,87.40,37.48,2.19,12.2121,147.3007
37,752.20,350.16,77.84,44.65,24.49,7.1608,139.2069
320,424.03,462.65,99.32,50.61,162.65,7.5242,256.8390
316,720.54,379.17,62.70,56.98,16.03,8.8772,115.2474
43,421.40,183.53,71.49,49.09,158.37,7.2523,129.0762
349,272.71,553.25,68.99,33.54,5.59,8.6937,82.1277
20,588.46,299.27,42.68,40.83,6.31,9.8338,38.2582
322,774.71,491.68,102.70,42.35,17.82,7.2543,229.7779
379,349.69,540.98,69.86,43.26,164.44,8.3505,108.6107
266,595.21,418.80,81.29,47.64,11.76,8.8192,161.9478
314,533.19,257.92,62.55,48.81,155.25,10.2545,98.2546
380,756.12,532.29,74.36,62.06,0.47,9.7253,176.5699
406,280.76,627.06,30.74,28.17,175.68,5.8442,13.6925
413,349.64,7.12,40.73,20.51,1.11,3.0831,17.5014
414,493.28,536.91,120.89,74.73,163.02,10.1099,561.8581
439,721.06,646.75,38.75,36.89,176.59,6.5498,28.4940
456,437.25,611.34,61.38,45.45,15.96,9.4415,88.1030
474,510.78,611.29,94.75,57.28,153.79,8.2727,264.5417
484,728.41,596.29,52.04,45.18,169.43,7.2361,62.9390
471,589.93,621.30,59.15,54.34,177.02,12.8758,97.8231
42,686.30,258.94,45.78,41.35,15.40,10.3938,44.5789
17,668.34,186.23,48.89,41.27,11.11,8.9359,50.7482
554,535.37,667.86,65.93,38.72,155.50,11.2625,86.5879
517,506.88,586.04,71.41,66.32,3.31,12.0043,174.0039
560,311.16,727.31,76.07,47.85,153.80,7.7727,142.4511
57,644.13,241.28,44.52,44.40,87.79,9.8939,45.2706
569,566.34,70.15,30.77,30.22,0.60,7.6472,14.7237
572,610.40,716.96,106.72,44.24,178.81,14.1183,259.2197
530,448.95,700.03,70.86,60.14,141.68,6.9022,155.3736
580,482.59,728.64,57.04,39.43,164.78,7.9498,65.9987
595,729.58,763.61,62.76,47.51,28.54,11.5344,96.2681
597,763.15,758.74,73.94,45.36,30.82,9.2445,127.5878
51,772.31,120.60,30.38,29.17,89.20,8.4068,13.8521
588,634.06,739.94,85.30,41.79,179.22,11.5184,156.4459
287,613.06,441.61,61.44,33.22,26.63,9.8239,64.5013
618,407.96,765.96,44.45,24.55,165.43,8.3152,24.9585
631,773.71,239.68,43.90,31.12,1.76,12.4979,30.8528
639,341.23,782.15,82.70,38.62,3.28,7.8701,135.8835
653,238.59,791.96,42.92,21.40,177.70,3.1396,20.2774
358,649.43,521.97,70.15,60.00,12.06,11.2293,151.8705
667,770.18,560.83,39.05,35.97,5.42,6.2784,28.2128
299,449.23,221.66,37.63,34.67,178.77,8.3935,25.2524
670,703.99,791.02,57.79,26.89,173.86,7.8474,46.2119
29,421.22,4.99,51.93,14.81,178.61,6.6851,20.5501
680,648.79,522.65,70.91,61.29,12.29,3.4128,158.5709
682,660.53,793.13,41.67,15.62,179.02,10.5506,13.9533
610,544.66,220.39,37.78,35.79,2.81,11.6328,26.2837
