气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,726.76,11.62,47.77,31.87,176.59,10.4267,37.4174
10,848.69,80.33,45.15,43.18,6.31,7.3863,45.2809
25,732.12,21.52,52.48,38.76,176.68,9.5331,54.9285
32,507.03,166.98,63.08,40.90,171.13,8.5747,83.7287
70,256.57,204.68,60.07,60.01,178.48,7.1589,111.4089
263,662.29,164.48,79.38,42.53,7.46,8.4411,137.8522
322,778.15,211.84,79.68,63.18,14.87,5.3821,206.3728
266,543.40,93.74,65.63,33.51,150.61,8.2380,74.2694
414,383.40,254.41,58.94,40.44,155.38,7.5569,72.2889
439,659.93,402.44,69.02,36.10,14.89,10.6894,88.4725
456,389.15,319.80,98.67,59.72,137.72,5.4651,299.1091
572,529.47,375.94,91.07,50.06,155.03,8.4491,213.6178
530,356.45,476.21,50.24,38.01,27.42,6.1385,49.3451
580,467.20,423.59,95.81,39.00,7.62,10.4562,184.1658
595,736.89,496.38,88.41,44.01,18.57,6.8969,176.9818
597,736.47,465.23,62.58,39.02,27.89,3.3829,78.6117
588,570.83,411.44,65.82,37.40,176.75,11.0408,83.3558
358,621.63,204.79,76.16,32.01,176.63,13.5573,95.5452
682,649.47,476.50,59.27,33.58,177.42,10.4282,60.7060
735,515.64,596.72,58.85,43.65,160.81,8.9918,77.7732
736,398.33,579.29,69.29,46.94,159.27,7.8606,115.9576
811,589.26,151.71,68.45,41.75,179.02,10.5189,100.6441
812,875.57,535.71,57.48,50.53,170.95,7.1676,85.8911
813,842.18,185.74,50.65,42.95,18.78,6.2196,56.6960
814,309.96,221.47,45.68,43.53,174.35,6.9131,46.7289
816,591.34,510.26,45.90,43.05,171.84,7.6684,46.6691
817,289.58,426.69,67.95,51.51,2.68,7.9373,122.3485
818,314.04,562.54,74.28,57.38,165.97,7.5500,162.8873
819,885.42,376.96,44.27,41.60,176.50,5.9045,41.9547
820,429.22,485.95,51.90,35.82,162.63,10.4451,49.6419
821,835.70,391.54,66.41,40.61,26.21,8.0507,92.1314
822,305.52,658.64,52.03,42.46,174.16,4.7767,59.1192
823,877.70,243.66,37.19,34.73,175.05,6.7545,24.7179
824,529.93,300.12,45.53,40.85,171.02,11.4996,43.5738
825,759.22,357.85,69.94,41.15,23.41,8.8496,103.5375
826,672.69,323.45,52.66,44.95,177.85,8.6734,64.1189
828,545.29,549.57,37.94,36.56,2.04,8.5753,27.0755
829,371.49,54.31,71.75,40.93,139.41,13.8172,108.3802
830,416.74,134.08,73.58,43.75,152.88,14.0941,121.8634
831,350.06,40.59,48.76,31.17,108.19,10.2845,38.1329
832,796.91,440.37,56.92,40.62,2.17,9.8870,67.7167
833,593.24,71.96,43.46,37.37,17.68,7.2526,36.3223
834,779.62,337.92,40.09,37.96,177.52,6.6383,31.3933
835,552.73,211.07,76.12,33.12,170.99,8.5216,98.7145
836,438.71,116.00,59.17,56.50,3.98,8.9858,101.7629
837,447.83,76.73,68.20,40.21,149.62,23.5448,96.2048
838,641.97,363.23,52.85,32.87,16.55,9.2544,47.2351
839,874.11,677.09,23.57,23.16,1.71,5.8564,6.6185
841,782.10,249.00,40.64,26.89,10.86,8.8920,22.8471
842,692.13,597.23,84.98,41.66,3.93,7.7021,154.7776
844,443.12,57.52,77.34,39.50,168.87,8.1705,121.5292
846,672.28,275.21,32.98,30.69,0.14,6.7327,17.1761
852,645.47,603.98,59.85,54.90,177.63,11.2494,101.1667
517,440.19,296.00,90.60,68.31,137.69,11.4408,288.4752
893,428.48,624.01,85.17,62.02,177.73,9.2578,231.4590
689,715.69,521.34,66.34,48.64,173.84,9.7518,110.1432
849,731.42,179.52,64.32,41.38,16.66,8.0200,88.0586
316,653.90,46.57,69.30,45.11,142.84,9.8477,111.4617
554,428.41,342.08,64.58,46.49,150.25,12.0890,99.7662
848,530.71,9.18,73.42,28.33,0.40,5.9401,78.5771
868,451.58,364.41,34.07,29.82,177.39,9.8532,17.8101
923,268.02,684.38,56.66,39.91,9.58,8.2841,65.9250
932,666.10,672.56,49.30,44.75,7.76,13.0313,55.9572
827,594.70,425.43,42.46,39.77,176.64,4.6743,36.8826
896,772.04,644.59,107.22,41.80,11.56,9.1662,247.2367
953,353.73,685.24,74.44,50.84,169.62,9.9502,144.9547
856,580.72,582.82,86.86,48.13,11.46,13.2761,186.8082
886,537.02,409.00,52.50,48.07,4.39,22.1300,68.1547
954,761.77,688.13,81.87,62.24,161.15,9.9142,214.6396
974,640.29,682.16,84.78,47.05,7.44,9.6360,174.0124
980,298.03,720.66,30.08,28.66,176.22,7.3000,13.3374
20,538.07,38.67,53.12,51.61,5.39,8.4057,74.9323
987,355.22,97.63,40.88,40.39,177.12,9.2628,34.7304
37,750.19,55.05,50.32,42.72,22.98,12.5720,55.6469
988,509.28,705.96,129.04,85.42,179.85,15.4004,731.7634
1000,657.11,72.73,69.53,43.19,5.18,6.9530,107.4081
1013,730.49,758.12,35.75,34.25,176.79,6.0998,22.5243
1014,570.29,188.15,33.47,33.38,90.77,6.0420,19.2430
1030,432.51,760.89,64.45,39.96,15.23,10.2721,85.3999
