气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.44,179.06,98.94,58.59,6.27,9.8072,295.0840
2,379.20,137.12,87.06,57.49,6.71,8.0145,224.1784
3,588.26,389.15,95.23,47.79,9.42,12.7487,222.9444
4,874.12,661.02,59.65,49.39,160.26,9.3819,90.4117
5,847.56,318.72,46.30,38.55,23.19,5.7983,42.5157
6,875.62,514.48,61.44,36.05,23.72,6.8441,70.0112
7,279.61,589.78,76.54,47.31,4.72,9.8190,142.5954
8,599.26,636.09,65.55,37.44,152.28,8.5924,82.7652
9,802.39,627.81,70.04,52.80,158.46,8.3937,133.2691
10,821.70,535.82,63.05,46.14,26.78,6.1111,94.3750
11,255.09,356.23,79.06,46.55,8.98,7.1230,149.6817
12,354.87,615.72,44.22,38.65,12.35,7.4151,38.8945
13,315.99,332.83,46.61,42.92,173.90,5.3332,47.9585
15,420.97,684.58,63.33,38.41,12.24,9.3614,79.2430
16,721.64,182.00,50.96,37.99,161.51,9.6448,50.7628
17,695.84,491.18,53.75,44.01,155.16,7.4281,65.4016
18,783.94,475.75,36.47,34.20,0.05,8.1817,23.4083
19,473.21,458.26,42.73,35.69,173.49,5.4669,33.5205
20,597.49,575.50,42.57,41.14,175.82,8.2120,38.3554
22,366.60,225.65,44.05,42.50,2.55,4.6107,42.4254
23,827.58,211.55,53.05,41.92,29.77,7.5379,60.7090
24,660.38,350.33,67.89,60.59,178.64,8.0175,143.6772
25,711.49,632.39,55.96,47.03,43.47,7.7223,75.7729
26,520.59,362.53,62.40,46.10,8.07,9.1897,92.3377
27,634.83,438.33,73.41,36.25,177.60,12.2894,100.5126
28,738.05,356.96,56.25,42.69,6.43,9.1023,69.5015
29,434.71,352.63,61.77,38.23,152.93,11.5245,75.0403
30,568.44,110.59,48.44,46.87,175.41,8.1731,56.5692
31,591.55,694.91,43.39,42.58,2.50,8.0300,41.2358
32,538.14,732.44,38.86,36.67,4.58,8.3650,28.4941
33,750.98,533.29,57.36,46.17,17.59,6.8823,78.1554
34,539.86,483.15,43.02,38.09,3.55,8.2830,36.2718
35,541.76,591.15,86.56,51.52,149.48,17.0185,198.6007
36,561.67,340.07,31.92,30.49,91.52,8.2388,15.9867
38,644.29,148.86,115.74,44.75,4.43,9.3219,308.4164
39,539.11,555.89,30.07,28.96,176.94,7.1762,13.4729
40,570.43,290.17,57.27,41.87,148.86,9.8123,70.6366
41,483.73,298.49,81.55,45.29,147.12,12.0486,154.9257
42,703.56,539.14,45.55,41.94,2.45,9.3805,44.7780
45,740.14,230.88,62.96,39.51,170.46,12.4618,80.5699
48,600.53,28.98,97.14,46.05,162.42,9.7011,223.5509
52,405.44,500.88,90.12,49.54,149.14,13.9817,206.9801
53,533.21,214.85,85.70,45.18,168.41,10.7757,170.7201
55,516.85,62.02,66.64,42.62,172.77,10.3759,97.3538
56,608.74,69.52,82.98,45.51,2.66,10.7943,161.2271
57,652.13,558.71,52.28,42.00,177.73,11.1071,59.0719
59,718.41,228.19,47.83,43.25,10.36,9.4444,50.9039
60,722.93,97.23,59.07,33.92,28.77,8.0541,60.8879
61,708.95,427.61,66.25,27.78,10.06,8.4583,62.7168
62,594.12,230.07,38.82,35.50,86.37,9.3658,27.5209
63,780.70,394.35,76.09,54.13,155.40,10.5055,161.2418
64,468.45,268.06,73.10,41.82,147.19,12.3591,114.9586
65,414.56,470.01,94.67,51.62,154.83,8.2636,237.9955
67,636.60,704.63,55.11,40.81,22.09,12.9536,63.7623
68,407.35,246.22,70.79,43.38,164.52,9.6281,111.8582
69,657.82,605.75,66.88,40.19,175.61,11.3323,92.4901
70,318.64,723.20,72.71,40.03,163.68,7.1208,108.8897
71,576.57,168.00,71.32,42.14,14.02,13.2275,110.2720
72,643.25,576.21,52.40,36.33,176.78,11.3245,51.3336
73,772.38,74.29,87.93,59.03,26.85,9.9974,234.8340
74,755.27,110.57,74.70,34.77,20.91,7.6572,99.8186
77,489.38,93.82,89.98,42.59,164.22,8.2822,177.4340
79,726.30,400.80,80.46,41.28,35.78,9.8384,137.4955
80,438.38,284.38,63.84,57.76,4.35,12.4481,121.1019
81,551.15,197.62,58.90,43.24,155.40,8.0915,77.1602
89,405.02,755.37,77.90,49.33,166.60,7.9736,154.0319
200,884.63,354.40,38.02,34.34,11.76,6.9576,25.5424
202,824.87,6.26,69.66,22.09,0.07,3.4036,55.1440
203,744.12,5.78,34.65,10.93,179.91,9.5492,6.7534
204,754.24,639.01,22.46,22.19,179.36,8.0594,5.7579
205,703.69,78.96,34.18,33.56,1.61,6.9949,20.1714
206,501.21,7.06,44.16,24.63,176.87,5.5724,24.7093
211,315.71,780.63,53.98,43.94,173.07,5.3834,65.8625
139,453.12,5.43,70.74,35.56,163.59,1.7441,91.5668
47,376.43,249.74,35.55,28.91,2.33,10.4480,18.8004
87,522.18,83.81,85.56,41.68,159.18,7.7985,156.9783
54,677.94,417.90,34.78,33.24,179.45,7.5928,20.6818
51,763.95,469.50,34.50,25.64,19.67,12.0694,15.7012
46,568.98,442.57,66.91,35.91,170.07,11.4146,82.7255
238,872.64,783.44,24.82,24.67,89.93,3.9292,7.8166
43,441.67,551.26,66.97,52.56,163.71,10.5143,121.2846
255,586.65,786.51,70.86,39.20,174.58,4.8359,101.2618
263,688.59,789.60,87.59,35.08,172.31,10.6927,138.4404
265,519.74,786.04,47.65,39.17,152.81,7.1138,45.7490
266,551.46,790.10,48.65,37.08,6.91,13.6024,45.1567
86,638.24,271.66,63.09,36.75,9.21,10.3593,75.2540
78,656.46,266.15,88.35,36.95,179.20,14.7257,148.3581
84,397.35,434.49,70.37,43.40,156.81,9.0704,110.5594
280,766.69,794.87,37.65,16.34,6.09,2.0111,11.9167
282,650.00,792.65,67.09,36.36,154.32,2.1557,84.1991
83,455.75,631.59,71.26,58.81,166.86,8.0369,153.6552
37,716.06,697.94,81.12,58.39,12.65,9.2458,197.6669
