气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,594.64,63.73,71.14,43.38,9.48,11.6756,112.9351
4,876.44,487.48,55.13,53.43,173.77,5.8832,83.5535
5,840.98,138.22,47.59,41.56,5.88,7.0975,48.4330
6,888.26,332.77,47.80,38.60,38.92,5.0161,45.3685
7,294.23,367.19,68.18,53.69,0.57,5.8331,128.3911
8,564.59,328.20,59.85,36.76,5.04,10.2524,67.7451
9,794.77,369.69,63.24,49.36,172.70,9.8372,101.5732
10,840.44,334.55,56.90,44.17,26.21,6.8873,73.5755
11,258.68,146.52,71.89,50.31,144.21,6.3026,133.7596
12,360.77,423.72,46.13,38.87,23.52,6.6515,42.5535
13,307.37,172.20,45.45,42.57,177.51,7.0750,45.2446
15,428.81,410.56,58.51,36.24,169.85,10.9892,63.8303
18,780.39,293.69,34.49,33.26,12.85,4.4685,20.3504
23,852.88,31.44,51.03,43.34,21.78,5.3360,58.0683
24,660.86,95.13,74.95,38.01,1.24,7.9832,109.8587
25,748.52,399.29,56.67,40.86,39.78,11.4054,67.5152
26,499.03,93.85,62.43,42.57,166.21,9.2592,85.3710
27,621.42,114.91,73.82,33.59,170.37,10.1858,94.1732
28,729.23,111.18,66.65,38.07,22.05,5.5033,87.0206
29,416.61,53.53,57.13,48.03,174.52,10.7411,80.6576
31,590.03,440.81,44.04,43.68,2.25,8.4676,43.5783
32,548.55,483.43,38.28,37.56,91.89,8.3391,28.3213
33,760.43,293.50,69.25,36.97,25.77,8.5935,91.2074
34,525.75,232.80,43.60,38.57,171.12,8.3692,37.7251
35,524.60,292.17,91.15,51.61,159.67,13.3453,220.5857
40,534.23,20.48,61.58,30.31,155.75,9.1306,59.1347
41,442.17,4.34,66.54,27.09,166.11,8.2994,61.7062
52,378.73,247.06,94.20,56.73,127.02,9.5469,258.9602
62,596.43,13.23,41.17,34.98,179.68,3.5535,30.5083
63,780.80,146.42,92.29,68.00,21.57,8.6489,297.9463
65,454.03,226.82,71.00,69.82,89.90,8.3772,181.0534
67,643.34,385.32,42.52,35.43,171.21,11.0611,32.9569
68,353.29,6.30,64.51,15.89,179.80,9.1172,34.0251
69,669.79,324.69,67.26,34.06,16.13,11.1840,79.2527
70,315.56,500.15,85.49,56.52,5.15,8.8432,212.5173
72,647.81,278.02,53.17,33.62,10.17,12.4927,48.8919
79,708.60,156.00,53.80,49.91,91.75,6.8405,74.3221
80,433.08,47.35,58.00,53.23,129.45,13.2339,92.1344
89,396.60,513.74,73.31,47.81,156.28,8.9421,132.2004
200,870.28,202.19,38.01,35.65,172.01,5.2033,26.4961
211,306.40,613.61,47.32,42.81,5.35,7.3666,49.3133
54,671.59,217.75,32.53,29.05,2.18,8.3623,15.8113
51,782.72,186.43,32.34,28.63,92.23,7.3234,15.4030
46,549.40,122.93,75.07,37.75,177.96,11.1901,109.4535
238,875.88,637.84,23.35,23.13,90.90,5.4853,6.4855
263,690.72,522.81,85.60,45.63,176.93,10.2526,171.9885
265,516.06,522.65,57.82,43.78,169.05,9.8373,75.3008
84,373.83,187.62,59.02,36.51,147.99,7.5285,65.4309
282,645.84,528.54,71.42,52.78,10.80,8.9493,138.5203
83,472.84,346.19,94.11,36.38,5.38,12.0277,165.7444
37,747.83,429.06,78.57,42.70,14.78,8.9003,135.5971
320,427.12,543.01,94.43,57.04,164.18,10.4263,261.6253
316,716.32,451.50,65.40,53.51,22.40,7.2796,117.7410
43,422.74,266.92,72.08,51.04,158.30,7.2737,136.4348
299,447.87,293.09,38.49,30.71,2.25,10.1133,23.4031
349,271.44,620.89,55.42,38.07,3.75,9.7348,60.1540
358,665.49,603.18,45.59,43.93,91.83,12.3187,46.9724
20,590.75,364.70,43.33,39.58,178.69,6.2154,38.2354
322,771.70,570.06,104.67,41.75,13.61,8.7102,235.3189
379,355.28,616.65,66.26,48.91,170.41,8.2949,110.4804
266,588.27,504.37,85.59,42.87,7.45,6.2264,161.5693
314,534.86,335.47,49.78,46.41,179.44,10.1614,59.1753
380,760.15,614.56,79.36,63.99,0.62,9.1678,207.3120
400,641.44,606.44,73.93,57.59,4.81,11.5568,161.9593
406,288.66,674.41,30.55,28.26,174.35,4.7400,13.5711
413,352.04,48.29,44.44,40.68,176.70,5.6561,41.3322
59,762.18,7.62,44.82,21.46,179.30,17.3216,22.1782
414,497.83,623.52,120.75,82.61,175.89,12.4407,619.6472
439,724.43,702.48,38.21,36.70,88.50,6.4228,27.5575
456,433.55,687.98,59.96,49.80,8.18,8.6441,92.1167
287,600.26,524.77,60.49,37.81,21.95,12.7894,71.1601
474,522.34,694.94,95.15,60.20,169.64,18.4904,280.3742
484,735.48,658.51,49.78,47.46,98.74,7.3913,60.5100
471,592.34,702.60,57.85,48.50,170.98,10.7557,83.5140
42,694.88,324.33,43.05,42.19,0.20,8.7699,40.2248
541,622.33,781.94,49.31,36.95,3.20,3.5770,46.2192
17,667.98,256.82,50.67,39.85,3.84,8.1249,52.6220
554,545.50,763.73,75.71,38.36,157.85,11.8254,113.1063
517,521.49,666.31,59.30,50.34,5.81,14.0951,91.0625
560,310.70,790.12,80.63,43.76,162.85,1.6929,146.3711
540,731.27,341.32,10.88,10.24,90.75,5.3686,0.6233
57,651.42,312.70,47.89,44.55,2.12,7.6377,52.5574
86,661.20,8.69,71.47,24.86,4.38,4.7544,65.3180
569,569.56,135.98,35.24,34.77,177.90,7.3521,22.2130
572,602.24,794.43,85.58,22.32,175.18,13.2719,84.0932
575,629.29,791.61,65.32,22.57,0.26,4.2155,49.5468
530,462.38,783.20,80.67,53.70,137.43,12.0005,179.8048
580,493.83,793.94,45.21,16.81,175.97,7.4074,17.6755
581,770.41,794.37,32.30,12.26,179.97,1.1386,6.5806
