气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.49,100.32,48.03,40.22,169.88,7.3878,47.7316
10,838.37,149.74,54.15,42.13,38.38,6.9535,63.5575
25,736.22,138.34,64.68,36.79,166.12,15.6752,79.1873
32,514.66,272.27,59.25,44.54,178.87,10.2490,80.4553
33,774.74,10.25,88.56,48.19,14.17,17.1668,194.4586
67,585.27,76.65,71.84,45.12,21.18,9.2010,119.8119
70,250.59,287.92,76.42,50.07,19.23,7.3810,150.4039
263,660.35,264.46,78.35,53.53,19.79,8.0866,169.0493
83,380.54,48.81,90.26,58.14,9.32,8.5409,243.7084
322,778.43,310.49,83.67,60.03,150.93,10.4304,216.2404
266,558.24,202.33,56.77,38.64,152.98,7.4448,64.0624
380,713.41,337.99,63.99,32.46,21.12,8.5921,68.3716
414,392.19,352.69,73.39,37.14,144.58,9.5335,102.9193
439,656.39,514.20,67.65,37.52,11.64,10.6456,88.3388
456,394.61,420.52,104.63,48.30,144.69,13.6259,272.0520
484,705.31,465.22,45.04,41.41,113.19,9.2045,43.2144
57,574.57,32.16,50.86,48.12,9.95,6.3296,64.0489
572,530.62,491.55,90.75,45.53,150.60,12.3577,192.9047
530,354.09,551.26,46.46,40.57,15.17,6.9404,45.0585
580,460.39,533.87,82.36,50.78,0.69,11.9296,177.2187
595,721.64,598.43,89.43,44.87,15.41,10.4491,184.6072
597,721.50,555.84,60.77,44.90,53.40,6.1259,85.3022
588,587.55,531.57,64.65,38.69,163.81,12.2306,83.1909
358,630.33,335.83,73.88,34.03,177.56,10.3142,95.5553
682,643.92,602.52,73.95,34.54,2.91,11.0753,97.1716
735,518.41,703.22,53.53,45.58,178.50,9.2985,67.2118
736,400.33,675.10,73.30,44.99,161.22,7.8642,124.3842
8,486.89,6.92,103.57,45.33,161.39,50.0390,250.1157
802,727.32,312.83,52.26,51.94,2.43,9.9691,72.9661
811,591.94,278.38,82.82,48.70,177.43,15.4478,171.8629
812,874.81,603.22,55.67,51.99,173.86,7.1883,82.9042
813,845.27,258.16,49.58,39.35,30.17,6.2331,49.7655
814,316.82,284.42,56.79,40.60,142.57,5.2947,67.3598
815,433.16,86.67,107.17,43.93,1.10,10.4369,259.5887
816,592.05,610.52,44.66,43.09,2.18,8.4008,44.2188
817,284.77,515.35,76.27,48.56,16.86,8.0936,145.3431
818,312.60,653.21,71.71,43.49,174.11,6.5995,115.0376
819,877.61,449.91,49.71,42.80,13.87,12.8510,54.4235
820,425.28,599.96,56.66,39.23,179.34,10.3709,64.7906
821,832.77,469.04,67.88,41.73,30.31,7.7913,98.9246
822,310.44,727.05,45.70,45.63,174.72,6.5735,49.0280
823,884.00,304.02,39.25,35.63,8.18,5.7768,28.2442
824,535.77,398.58,44.83,40.25,0.52,9.6846,41.6034
825,755.89,455.69,67.98,48.11,17.83,9.8416,114.3826
826,684.99,416.95,51.59,46.78,170.58,7.6905,64.0460
828,541.62,649.28,38.30,37.41,4.76,9.2771,28.2310
829,391.92,161.00,74.76,40.73,149.10,10.2852,117.1034
830,424.06,254.89,77.10,40.23,151.91,11.7321,123.0380
831,371.69,151.92,53.85,34.37,153.91,20.6063,51.2757
832,799.33,537.29,75.89,51.13,171.59,10.7480,151.4993
833,591.99,158.12,41.82,36.02,26.26,6.1205,32.4055
834,779.80,409.83,41.11,36.89,4.14,6.7361,32.0754
835,562.30,336.19,77.24,38.12,171.19,10.3922,117.0038
836,435.06,210.66,62.89,52.94,138.28,12.7191,107.7363
837,467.83,198.37,73.37,42.65,152.26,11.9851,118.0951
838,639.67,480.15,47.58,36.93,11.66,10.0829,43.0100
839,872.40,735.27,24.41,22.57,2.34,4.9098,6.9161
840,759.48,574.61,23.05,20.78,178.32,6.3856,5.6773
841,775.09,372.40,34.44,26.03,15.76,9.9460,15.8877
842,692.71,705.94,82.49,44.09,3.11,7.9452,154.3358
844,455.32,169.20,75.48,43.98,152.89,9.6017,128.9101
845,657.78,477.73,50.87,41.76,3.85,7.1823,55.6050
846,674.79,353.91,31.81,31.17,178.52,7.3992,16.2248
852,648.47,714.04,63.01,53.63,175.10,10.3780,109.5534
517,430.88,387.07,87.35,62.48,159.53,3.5558,245.2269
893,435.45,737.88,99.08,66.04,157.18,8.8069,333.5004
689,712.42,625.96,55.78,46.51,177.22,9.9555,74.4608
849,733.44,277.55,57.66,35.98,4.82,12.0140,61.5533
847,719.38,15.54,44.01,38.81,0.53,3.0681,38.6743
316,660.30,168.14,68.83,46.61,174.56,15.8246,113.5969
554,434.98,451.39,61.29,48.28,3.68,13.4965,93.3127
848,530.11,112.07,67.13,42.03,161.00,11.0040,97.4278
868,458.75,470.08,34.53,29.90,175.58,9.0661,18.3453
923,275.95,766.73,64.42,43.98,169.71,6.9563,93.8857
932,666.36,778.67,60.83,45.32,20.56,12.4363,86.2775
827,597.69,505.76,42.83,41.97,2.71,4.6396,39.6097
853,738.80,14.30,70.40,41.01,6.67,3.6598,104.5690
896,778.44,746.82,106.23,49.35,17.65,11.0877,286.5353
953,352.30,779.41,78.93,47.45,167.13,11.2781,152.0737
856,575.40,702.80,73.09,52.21,15.98,8.0756,143.5226
886,542.82,512.46,63.81,46.78,161.74,7.8490,98.0004
954,767.15,790.14,75.51,41.81,167.82,6.1682,122.6259
960,494.19,788.71,54.54,32.06,175.60,1.8176,49.0733
974,626.05,792.05,84.22,31.16,10.41,16.8809,113.6939
42,648.88,53.70,117.90,47.77,6.81,7.7578,341.5837
980,311.71,792.00,33.65,23.85,179.42,3.0013,13.8917
20,549.08,128.01,55.34,54.64,179.03,5.8730,86.0758
987,362.55,169.18,46.47,43.62,178.97,6.7203,48.4511
37,737.23,150.42,49.55,42.04,10.79,6.8958,53.0939
35,512.32,5.51,69.67,36.34,156.81,83.2340,90.7401
