气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,878.08,376.14,56.61,51.56,174.94,7.2848,85.0202
5,835.88,20.27,44.63,37.47,179.60,6.3533,38.3928
6,893.04,230.39,45.06,35.56,15.58,6.4280,37.1528
7,297.26,233.09,76.21,51.70,24.30,7.4890,154.5124
8,563.25,133.04,63.46,40.96,23.00,9.2325,84.8649
9,789.71,210.94,85.74,41.03,174.58,11.5248,155.1890
10,844.93,204.77,62.48,51.59,22.73,8.7241,103.6018
11,263.28,19.37,53.70,47.85,179.80,6.1509,70.9970
12,371.88,290.33,42.19,38.95,2.84,7.9936,35.6701
13,321.33,66.39,45.09,42.92,7.19,4.7772,44.8885
15,421.19,219.42,52.61,33.83,157.39,11.4162,48.1638
25,770.53,231.21,59.39,36.65,29.23,9.0174,66.5000
31,587.30,283.34,46.95,44.11,0.51,7.8315,50.0154
32,556.67,346.78,42.94,36.97,176.33,9.0495,35.0759
33,763.75,132.32,81.06,36.64,19.44,7.6086,123.8669
34,511.25,78.25,40.52,35.68,3.14,10.0809,30.1435
35,517.67,100.06,78.19,54.62,154.62,7.9017,171.7916
52,355.42,82.22,78.91,49.13,134.57,11.2067,157.4140
63,787.88,5.94,71.48,23.94,5.79,15.0491,62.9391
65,472.26,71.57,83.20,54.58,28.26,10.4627,194.3793
67,616.46,192.62,63.55,35.57,158.81,9.7531,73.9085
70,317.38,372.49,92.82,52.17,23.31,6.5043,231.2498
72,662.47,80.08,53.03,30.15,13.70,9.6469,43.6311
79,681.70,7.17,51.16,22.92,6.22,5.6003,30.8589
89,394.55,374.14,62.62,50.63,1.27,8.9435,102.1296
200,855.19,101.78,37.70,33.52,179.70,5.9396,24.5057
211,315.39,497.13,49.07,40.34,19.00,6.7893,49.9705
54,667.16,65.53,33.98,29.57,0.73,5.7809,17.5627
238,876.64,545.33,23.49,22.74,176.80,4.6198,6.4559
263,698.00,340.14,81.67,37.64,5.38,9.1442,129.1502
265,514.72,346.22,53.67,47.16,174.01,8.9921,69.8786
84,361.89,40.51,63.89,38.95,160.82,12.7620,81.7902
282,658.60,354.89,68.80,51.48,13.74,10.7922,125.3653
83,471.15,151.27,89.42,39.13,173.44,9.2295,160.9448
37,768.34,261.56,87.98,40.93,29.84,6.2913,162.9750
320,427.76,366.68,97.08,55.51,152.37,12.0634,269.1565
316,726.60,291.50,66.51,48.75,6.25,7.6351,110.9413
43,416.08,87.05,59.06,50.65,175.92,8.0319,90.8975
349,278.46,474.52,72.58,31.75,9.08,9.2813,86.0312
20,587.72,221.11,43.42,40.44,8.45,9.1401,39.2166
322,776.47,403.20,99.97,46.70,23.60,9.0847,240.0978
379,346.01,453.53,71.06,35.07,162.87,8.9008,91.1144
266,594.83,311.65,70.76,47.52,8.61,13.9442,122.3990
314,527.68,167.02,56.65,49.45,171.89,9.0993,81.6595
380,752.50,439.90,77.79,52.46,169.04,9.6962,163.3120
406,272.86,573.27,29.60,28.61,179.93,5.2383,12.8963
414,492.83,433.80,118.30,67.20,155.48,10.6546,483.8348
439,721.62,580.18,37.03,36.80,177.63,6.7696,25.9609
456,439.06,521.20,64.43,48.61,18.92,10.5289,103.8233
484,723.71,522.06,46.60,46.37,177.59,7.2370,51.8122
471,588.94,523.45,59.52,51.69,11.14,9.4226,94.2240
17,668.06,104.33,51.36,39.23,17.86,7.5410,53.2328
554,520.64,553.95,72.31,42.15,140.32,12.1268,113.3952
560,297.59,642.37,78.88,50.45,144.30,6.4244,161.5180
57,632.76,153.43,45.93,43.54,175.86,8.4773,47.2640
569,563.12,5.94,31.83,12.54,179.50,1.5827,6.5379
572,601.54,611.98,95.42,39.60,6.84,8.3489,185.4635
530,431.32,601.97,76.20,53.35,136.74,13.2483,159.3744
580,472.66,632.69,64.65,43.46,11.64,10.4884,93.4670
595,724.95,675.16,67.19,45.42,49.86,9.5553,105.4854
597,777.80,664.78,76.89,47.66,27.97,12.3032,144.9556
51,752.99,38.79,33.12,32.24,91.37,7.8968,18.1970
588,634.71,641.36,90.38,36.21,176.94,10.5005,152.1599
287,621.64,344.31,56.98,32.60,22.44,11.5369,54.4447
618,392.83,667.12,43.46,23.90,157.20,10.5732,23.2233
631,770.36,155.74,38.28,31.58,10.17,9.7146,23.8135
639,344.13,691.84,81.29,41.46,6.84,9.5174,140.9434
653,240.37,745.05,43.39,39.73,179.54,5.4279,38.4838
358,648.62,426.67,76.80,56.38,13.79,10.5634,171.0612
667,773.34,494.84,36.14,35.22,88.83,8.0320,23.6678
299,443.28,139.44,34.13,32.27,177.67,5.9925,19.3384
670,704.67,712.39,58.01,39.56,20.69,14.5879,68.4975
682,689.94,717.29,82.51,36.11,18.32,10.6349,126.4834
689,762.35,713.53,38.42,35.36,94.34,6.5669,26.8488
707,778.13,747.14,52.00,32.47,11.61,11.1199,45.1719
711,482.90,731.07,82.68,43.57,173.29,10.1991,153.2127
688,829.09,771.02,80.45,48.71,26.28,5.2933,162.1991
474,500.55,498.64,101.76,51.56,143.90,19.7936,274.6338
735,562.47,762.81,92.01,38.75,167.60,9.5684,168.7406
736,467.88,759.88,54.76,41.70,4.41,9.2631,64.3358
607,698.00,9.24,46.08,29.30,176.91,14.4719,32.0053
695,443.75,636.28,45.97,40.76,6.94,8.9831,44.3204
517,490.22,484.56,66.38,50.92,116.78,23.9133,115.4345
69,688.02,141.69,65.70,30.67,17.72,10.2669,68.0916
42,674.42,178.26,43.60,41.07,178.91,7.4465,40.1670
749,687.68,141.85,65.78,30.31,18.24,0.0000,67.4613
