气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.64,211.88,100.44,59.22,6.39,9.7994,307.3028
2,378.23,166.82,83.17,61.82,0.52,8.6924,219.9914
3,585.70,427.63,92.50,51.71,12.60,12.8800,227.6263
4,872.51,680.76,58.02,51.54,175.94,6.5832,89.2651
5,849.13,338.85,46.26,38.08,23.15,8.8671,41.9353
6,874.73,537.63,59.30,37.51,22.96,7.4114,67.8639
7,277.59,616.34,76.97,45.82,1.53,7.6663,139.6657
8,605.34,666.39,68.29,35.81,151.84,8.5269,85.9290
9,805.02,653.43,66.61,49.05,149.04,8.2890,111.9399
10,817.75,558.69,59.37,46.31,24.20,6.7004,83.9770
11,257.12,378.95,76.49,49.26,4.79,6.6420,148.2841
12,354.94,638.88,42.36,37.91,176.42,6.4355,34.9938
13,314.13,351.39,49.21,42.25,168.47,5.4146,52.6387
15,418.91,715.45,58.56,39.32,15.08,8.9114,69.3812
16,719.89,211.33,48.38,39.92,175.93,10.0940,48.0590
17,700.59,516.27,50.13,45.43,175.64,8.6181,58.7381
18,786.02,497.91,37.25,35.29,176.78,5.6586,25.1981
19,473.20,476.83,40.05,37.47,94.31,4.7881,30.9192
20,596.23,600.93,40.84,39.68,88.38,7.5612,34.0507
22,369.25,244.84,43.68,42.27,3.02,6.3476,41.4840
23,823.49,232.20,53.81,39.52,35.53,7.1592,58.8733
24,658.53,380.04,74.73,57.64,160.82,14.8017,165.5977
25,707.67,659.49,53.70,49.80,18.50,8.9073,73.8867
26,521.29,393.68,64.37,44.58,10.47,8.9149,95.0242
27,637.23,473.30,71.78,32.13,179.79,12.5996,85.1458
28,738.77,385.04,56.63,44.04,8.02,8.6607,72.6469
29,436.54,385.71,64.34,34.40,154.00,10.0742,73.2609
30,567.13,138.44,48.08,45.46,179.93,8.8726,54.0666
31,591.15,724.09,42.72,42.57,1.96,9.0449,39.9623
32,537.26,760.84,39.13,36.05,6.65,9.5505,28.4006
