气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,437.83,231.01,101.44,61.86,7.87,8.5350,327.4425
2,377.70,182.75,84.43,64.41,2.73,9.2849,236.1982
3,585.14,450.59,91.46,53.18,11.78,10.4697,228.8682
4,871.79,691.72,58.85,50.79,4.51,14.4148,90.5019
5,849.83,350.19,46.37,38.42,22.42,13.7758,42.4985
6,873.79,551.45,57.05,37.13,21.01,13.3100,62.1659
7,277.29,632.50,76.58,44.72,179.30,8.6503,134.9336
8,608.04,685.21,70.49,36.28,154.81,8.3103,92.7228
9,807.75,668.79,62.02,43.87,151.69,11.3782,86.8094
10,814.64,570.86,56.82,46.95,27.52,12.8500,77.9670
11,257.88,393.00,75.46,49.42,177.57,9.8209,144.7810
12,355.36,651.91,43.65,37.66,171.15,10.7239,36.9100
13,312.39,361.51,48.03,41.06,172.55,12.3478,48.7310
15,417.68,733.14,52.67,38.91,13.49,9.2385,55.5272
16,718.55,227.88,46.58,39.73,1.93,12.1179,44.3479
17,702.84,531.04,49.34,45.44,172.79,12.1399,56.8994
18,786.96,510.50,38.18,35.88,174.17,14.9020,26.9036
19,471.90,488.31,40.63,37.24,97.54,11.5596,31.6177
20,596.54,615.14,40.92,40.11,88.30,11.0052,34.5476
22,370.45,255.84,43.03,42.70,3.31,12.9272,40.6849
23,820.47,243.22,56.81,38.83,33.94,13.5664,64.4683
24,657.79,395.06,77.67,53.13,161.68,9.5179,164.8604
25,706.37,674.75,50.26,46.45,3.63,12.3951,60.3743
26,522.08,410.69,63.38,45.02,16.13,10.2902,93.0500
27,638.78,493.42,71.69,32.92,178.07,9.8185,87.0516
28,739.34,401.01,57.78,45.36,8.96,11.8088,77.9123
29,437.23,405.53,63.71,33.52,157.17,8.8672,69.9956
30,566.34,154.58,51.28,42.45,7.90,12.2389,57.4281
31,591.19,740.58,42.99,42.40,0.79,10.2256,40.3047
32,536.51,777.01,39.58,35.80,6.69,8.3252,28.8565
33,748.14,574.94,55.03,43.22,29.71,12.0398,67.3252
34,539.88,528.79,40.91,38.60,176.13,10.2695,33.2341
35,543.33,642.64,79.98,58.49,158.72,6.5354,192.4765
36,555.86,381.74,31.70,31.14,93.87,11.8104,16.1032
38,641.00,201.70,110.05,51.98,4.14,8.8175,323.8542
39,540.14,597.95,30.25,29.25,179.57,10.7306,13.7677
40,576.15,337.93,59.88,44.39,140.24,9.8028,81.8808
41,489.62,359.97,81.48,48.80,151.79,8.8575,166.6510
42,701.41,579.81,46.19,39.89,12.16,13.0444,43.7888
45,743.69,285.86,55.48,40.26,6.14,12.5158,63.7610
46,571.23,502.76,61.90,33.62,175.76,11.1604,66.2782
48,602.44,82.90,86.57,47.39,165.47,8.4509,182.7054
52,411.02,545.13,77.07,49.01,153.58,13.7484,149.7596
53,532.28,267.27,87.14,39.02,165.79,12.0992,152.4274
54,676.36,453.97,32.36,31.58,2.94,12.0822,17.0099
55,512.98,113.18,71.59,45.25,5.55,14.2857,119.3247
56,606.50,123.43,85.07,46.68,0.35,14.0435,173.8044
57,649.36,603.91,51.96,42.53,5.09,9.8145,59.0752
59,710.62,273.91,48.71,43.26,27.71,9.3504,52.7981
60,712.23,137.87,53.15,28.71,31.47,5.1914,41.7273
61,706.82,477.43,63.05,27.37,11.83,11.3544,55.9609
