气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,600.53,7.16,88.35,26.89,172.95,9.1429,107.9793
4,876.29,448.04,55.95,50.91,0.21,5.8570,81.9840
5,839.73,99.31,48.14,41.15,16.51,5.9567,49.0651
6,893.13,299.39,44.47,38.43,5.57,5.8736,39.1095
7,293.95,324.85,68.76,59.02,6.54,8.0245,143.5703
8,562.17,261.64,62.20,41.03,15.92,11.6583,81.6727
9,791.91,314.57,75.50,48.53,170.92,8.6312,142.2886
10,842.22,288.41,55.72,42.18,15.96,6.9455,67.3558
11,264.80,102.68,68.23,46.48,161.49,6.7142,111.3061
12,364.84,379.69,44.82,38.85,17.04,7.7159,40.1447
13,307.64,136.06,56.45,40.71,27.67,5.3207,66.7290
15,429.03,342.51,59.41,36.22,168.38,12.1649,65.7686
23,853.30,5.70,45.58,18.26,0.78,8.0207,19.5102
24,664.91,37.90,72.74,36.17,3.64,11.0029,98.4394
25,754.79,342.52,57.48,36.99,30.33,5.8490,62.8896
26,492.01,37.19,61.20,42.93,165.56,13.2283,82.7152
27,616.52,46.44,67.25,32.48,174.62,9.4920,75.5843
28,729.67,58.42,68.25,39.89,28.55,8.0097,95.5987
29,404.26,6.57,41.77,18.46,179.37,6.1239,16.5684
31,589.15,386.53,44.83,42.50,175.16,9.5566,43.9306
32,550.90,434.44,39.32,36.00,92.93,8.4566,28.6365
33,762.54,242.44,72.35,35.57,25.11,9.6780,95.7877
34,521.73,179.26,45.12,36.19,145.47,10.2171,37.9116
35,521.41,221.94,92.68,50.09,154.73,28.8203,221.3492
52,372.13,187.09,83.56,55.15,123.16,9.6510,198.1119
63,777.74,89.85,87.94,60.15,22.36,9.3692,239.3302
65,461.16,171.86,77.29,59.98,37.47,10.0205,184.3220
67,634.89,321.97,51.03,31.39,167.45,10.2860,42.0599
69,676.02,263.56,67.61,33.82,21.92,11.0687,79.5150
70,313.90,455.70,90.11,55.61,4.85,6.9781,232.3265
72,651.82,211.89,52.21,31.03,12.88,12.0373,43.5130
79,700.15,103.16,57.55,51.69,100.64,9.5485,88.0716
80,430.78,5.39,64.58,39.50,151.20,0.6973,84.7433
89,393.55,463.87,70.09,43.51,157.22,10.1966,109.9698
200,864.39,168.68,36.74,35.50,175.63,6.2917,24.6562
211,310.93,575.36,45.84,42.90,5.34,5.6404,46.3736
54,671.21,167.95,32.65,28.54,3.94,9.1853,15.6548
46,545.13,55.85,73.56,43.58,174.17,10.3934,121.3098
238,877.31,606.82,24.09,23.61,1.04,4.7258,7.0490
263,692.32,460.87,90.28,48.18,177.19,9.8368,202.0142
265,514.38,463.37,54.11,44.16,7.24,10.2558,66.5014
84,370.56,138.40,64.18,35.85,145.93,7.0149,75.9544
282,650.80,469.57,70.39,53.28,17.10,13.3170,135.8076
83,474.52,280.59,81.27,38.76,175.39,11.8759,131.7069
37,749.54,368.51,77.91,47.52,22.10,15.8766,148.3766
320,423.95,481.72,99.15,51.55,164.05,7.9758,260.6886
316,720.44,398.64,64.69,56.07,21.64,8.7156,120.7040
43,421.71,205.01,72.45,48.63,156.99,10.7086,131.3207
299,449.26,239.24,38.34,36.39,0.21,8.4519,27.5234
349,271.38,569.98,63.07,33.19,2.58,6.8931,67.9217
20,589.45,316.31,43.90,39.70,5.44,6.7697,39.3513
322,774.56,511.28,103.40,40.10,17.38,10.3968,220.5576
379,351.18,560.22,65.54,45.24,169.38,13.6354,99.9790
266,594.58,441.20,82.40,44.83,11.59,9.1041,156.5960
314,534.22,278.28,62.44,47.24,154.48,8.0560,94.7676
380,758.51,555.12,78.76,68.00,10.47,8.7535,216.9875
406,282.81,638.95,30.54,28.56,175.92,5.9460,13.7053
413,350.90,13.63,41.36,33.73,172.27,5.1320,29.6811
414,492.78,557.56,121.59,77.32,167.82,8.8388,588.0171
439,721.60,660.78,38.29,36.89,177.99,6.9645,27.8327
456,436.46,630.23,60.63,45.99,16.89,8.3618,86.9736
474,515.35,633.99,100.54,56.73,160.90,11.1502,294.9751
484,729.95,611.72,50.38,45.38,168.97,7.1824,59.2494
471,590.53,643.66,57.36,50.69,177.44,8.8870,85.7895
42,688.20,278.37,45.42,36.04,12.08,3.4467,38.2500
17,667.71,204.92,50.63,41.97,7.17,9.1007,55.3537
554,538.58,692.70,68.21,38.44,152.84,12.8750,91.9861
517,507.57,607.11,65.00,64.38,1.54,2.4422,139.9306
560,312.80,745.44,77.13,47.53,155.04,8.4497,145.4621
57,646.14,260.46,45.77,43.28,1.05,7.6156,46.6382
569,567.28,86.98,29.37,27.48,176.21,6.6862,12.1974
572,608.93,737.45,104.42,42.66,1.90,15.4758,239.2802
530,451.03,720.48,74.17,58.14,139.56,11.2639,164.5471
580,484.78,749.39,56.60,40.17,154.16,12.3282,66.2057
595,730.07,783.44,67.04,44.58,27.58,8.7467,103.0772
597,762.13,778.13,77.47,44.44,29.32,11.0162,137.2220
51,775.57,138.92,31.25,29.14,89.50,7.9948,14.6401
588,634.18,760.64,87.98,39.64,2.90,11.1313,157.8480
540,730.63,294.79,12.02,11.00,1.09,8.1274,0.8182
287,609.25,462.14,59.68,35.07,22.46,10.8056,64.2468
618,410.20,787.56,44.76,24.95,163.98,10.6695,25.7111
631,776.50,258.39,37.43,26.51,3.52,5.5378,19.1060
358,649.22,542.52,67.96,62.05,6.59,11.9518,147.4605
639,341.21,792.40,81.98,20.74,174.80,4.5976,71.6978
649,649.94,543.91,69.12,61.60,5.06,11.5292,151.3865
653,239.52,795.01,37.64,12.04,0.64,2.5772,8.7739
