气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,597.35,9.28,84.42,21.88,179.63,4.8964,80.2174
4,876.30,445.11,55.76,51.04,178.22,6.0750,81.6424
5,838.85,95.47,48.67,41.92,15.17,7.9078,51.0824
6,893.57,297.05,43.69,38.15,2.20,4.8478,37.4555
7,293.92,321.28,69.71,58.82,6.60,6.8386,147.0511
8,562.06,255.84,63.38,39.97,18.84,11.9601,82.6055
9,791.27,310.57,76.48,46.78,171.24,7.1442,140.7874
10,842.17,285.10,56.15,42.82,13.01,7.2604,69.4419
11,263.95,99.66,67.98,46.48,165.89,5.1725,110.5155
12,365.22,376.32,44.68,38.65,19.04,7.1861,39.6863
13,307.88,132.90,56.84,41.06,28.28,5.9924,68.2411
15,428.42,337.11,59.75,35.62,170.53,10.6158,65.4268
23,853.03,6.05,41.84,17.45,179.86,4.5954,15.7155
24,666.10,32.53,70.78,35.33,2.17,12.7580,91.0501
25,755.46,340.02,64.77,39.86,32.46,5.0526,86.0125
26,491.40,32.86,60.26,44.96,166.31,8.8059,83.9878
27,617.91,40.95,66.86,33.74,172.11,18.2287,77.5879
28,730.30,54.10,69.03,39.30,27.67,7.6509,96.3212
31,588.73,382.16,44.52,42.14,177.10,8.5457,42.9788
32,551.62,430.76,40.47,36.41,95.71,6.6954,30.6709
33,760.19,237.59,71.61,37.56,25.64,8.3784,99.1068
34,521.38,175.03,47.12,36.29,145.65,8.0887,41.4529
35,520.45,217.85,94.56,49.29,152.69,7.6742,226.7562
52,371.81,181.55,83.27,55.19,121.50,10.5226,196.8840
63,777.53,85.46,88.68,59.28,22.10,10.0702,239.8280
65,461.54,167.12,75.98,59.39,38.24,8.2020,176.3667
67,635.00,316.10,51.88,31.91,166.27,11.3119,44.1820
69,676.53,258.20,65.65,32.33,22.88,10.4745,71.7011
70,313.46,452.48,90.94,55.86,6.55,7.2302,237.6792
72,651.39,206.35,51.42,30.79,12.51,10.7720,41.8771
79,699.46,98.74,56.79,51.71,100.78,8.7043,85.7981
80,429.99,4.61,63.90,40.10,149.27,5.9615,84.2464
89,393.08,459.81,72.33,44.29,158.38,2.4395,119.2111
200,864.24,166.81,36.84,35.32,175.91,5.4098,24.6636
211,310.11,572.11,46.24,42.12,7.63,7.7325,46.3388
54,671.31,163.89,33.23,27.94,3.02,8.5026,15.8756
46,545.03,51.08,75.29,43.90,174.10,11.7328,128.0299
238,877.49,604.04,23.87,22.79,179.77,5.7963,6.6810
263,691.93,455.49,90.94,45.58,178.66,9.8507,193.8890
265,514.28,458.59,53.72,44.21,7.98,11.2087,65.6500
84,370.68,133.97,61.69,35.86,144.54,8.6615,70.2214
282,652.18,465.37,69.48,52.48,16.67,9.7666,130.3288
83,471.83,274.69,86.18,38.25,2.58,7.5536,146.1310
37,750.22,362.76,78.67,49.00,23.81,11.4412,156.0482
320,422.84,476.53,99.28,50.63,164.94,16.0342,256.7201
316,720.40,394.16,62.08,56.43,14.36,11.3523,111.8965
43,421.71,200.18,72.10,50.20,158.92,9.7619,134.2522
299,449.19,235.22,38.38,36.79,179.93,7.4702,27.8731
349,271.84,565.64,65.40,33.65,3.41,8.5679,74.0607
20,589.01,312.39,43.57,40.14,5.10,7.9864,39.2070
322,775.33,506.62,103.67,40.67,17.06,10.8523,224.8504
379,350.19,555.41,67.67,45.30,166.51,9.9953,106.7162
266,595.13,436.59,82.81,46.29,9.83,9.5048,163.3159
314,533.08,272.99,61.34,48.15,159.04,8.9921,93.1926
380,758.77,550.94,79.48,67.65,12.40,9.8574,219.8629
406,282.68,636.07,31.44,27.91,173.47,4.7754,14.1919
413,351.32,11.72,41.59,30.86,172.07,2.5540,27.4541
414,491.85,553.18,121.97,75.75,166.89,7.9064,579.7096
439,721.31,657.55,39.00,36.82,176.69,5.6917,28.8111
456,436.84,625.66,62.16,45.79,18.14,8.9093,91.0214
474,512.93,631.14,95.43,54.84,158.63,6.8749,256.9312
484,729.52,608.18,52.62,43.40,153.52,7.3927,61.8100
471,590.15,638.79,58.06,51.02,176.50,9.8230,88.4970
42,688.11,274.78,43.25,36.11,13.99,8.2145,34.7577
17,666.97,200.92,52.30,43.23,10.23,8.0384,60.8443
554,538.22,686.66,68.26,38.34,152.06,12.3465,91.8853
517,507.62,602.65,67.46,62.86,2.71,9.6210,147.1440
560,312.23,740.65,77.47,46.25,155.83,13.3339,142.8110
57,645.57,255.83,44.77,44.09,0.79,9.9749,45.4598
569,567.55,83.21,30.12,28.46,175.92,6.8051,13.2873
572,609.17,732.83,105.96,45.37,178.94,13.3534,262.0422
530,450.45,715.37,73.21,58.21,141.67,9.9791,160.5044
580,484.10,744.70,56.96,39.23,155.13,8.8677,65.4810
595,727.53,778.49,60.60,45.09,31.54,7.1845,85.1984
597,761.59,773.15,75.88,41.57,29.87,9.1770,123.1178
51,775.00,134.56,30.57,29.08,89.75,10.1281,13.9832
588,633.83,754.70,89.12,42.31,2.96,11.1880,172.9021
540,730.87,290.89,11.41,10.07,2.98,7.3748,0.6747
287,611.24,457.89,60.22,35.27,22.83,3.5435,65.7821
618,409.26,782.54,42.04,25.14,165.22,10.6556,22.8655
631,777.02,253.21,36.51,29.43,177.89,7.7638,20.1798
639,342.09,789.77,83.69,23.43,175.82,5.0254,84.4300
653,239.88,795.12,40.66,13.96,0.38,2.5011,11.8667
660,449.06,235.39,38.08,36.29,179.45,0.0000,27.0772
358,649.51,538.31,69.05,60.37,11.20,14.7497,148.0851
