气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,595.10,61.37,71.55,43.91,9.19,9.2869,115.6596
4,876.41,486.05,55.26,53.50,174.30,5.7037,84.0334
5,840.65,136.00,47.30,41.20,7.94,7.7015,47.4212
6,888.48,331.56,47.45,38.74,40.42,4.9119,44.8797
7,294.39,365.70,68.19,54.22,0.55,6.6373,129.7333
8,563.77,325.42,60.54,36.93,4.56,11.6635,69.6224
9,794.85,367.25,63.35,49.42,173.50,10.0468,102.0276
10,840.49,332.63,56.29,44.19,26.27,8.2861,72.0339
11,258.43,144.83,70.97,49.42,144.15,6.7910,128.0612
12,360.93,422.16,46.24,39.54,22.67,6.0794,43.4947
13,307.10,170.82,46.00,42.59,178.70,5.6714,46.3579
15,429.04,408.20,58.72,36.29,170.10,9.4782,64.3900
18,781.44,291.08,34.08,30.06,19.18,11.0810,17.9673
23,853.05,30.11,50.70,42.74,21.00,5.3277,56.5099
24,662.13,93.16,74.83,38.44,178.77,8.8380,110.7502
25,748.54,397.32,56.99,41.27,38.89,5.6382,68.9461
26,499.20,91.46,62.29,42.70,166.58,9.5932,85.2479
27,620.64,112.26,73.51,33.47,171.26,10.9770,93.0540
28,729.76,109.32,66.80,38.39,23.79,7.9623,88.1466
29,415.73,50.72,56.48,48.67,176.86,10.8812,79.8790
31,590.27,438.60,43.69,43.33,90.84,9.3024,42.5517
32,548.76,481.01,38.62,38.04,93.74,9.3650,29.1962
33,760.67,291.51,69.51,36.69,25.94,8.1980,91.2117
34,525.56,230.53,44.03,38.66,170.64,8.7670,38.5609
35,524.81,289.53,91.23,51.86,158.61,11.3014,222.0427
40,534.09,17.84,60.16,30.08,154.17,13.0464,56.0179
41,438.12,9.05,62.28,25.02,178.75,27.3268,49.9168
52,378.20,245.04,93.53,57.07,126.77,8.7363,256.8532
62,596.85,12.94,40.85,32.34,176.87,3.3001,27.7692
63,780.45,144.27,91.95,68.95,20.91,8.0491,299.8949
65,454.14,223.97,70.15,69.60,0.63,11.6218,176.1842
67,642.67,382.49,42.58,34.74,172.35,11.3922,32.4009
68,350.66,5.01,57.38,12.05,179.46,22.0750,20.4023
69,669.66,321.91,65.76,33.91,15.46,10.4693,75.4349
70,316.09,498.11,85.17,56.58,3.47,9.0280,211.1714
72,647.88,274.91,52.59,33.16,8.44,13.5130,47.1719
