气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.46,176.67,98.65,57.75,6.16,9.7740,289.1129
2,379.62,134.96,86.66,56.49,6.83,9.1811,218.2713
3,588.10,386.22,94.01,47.58,8.45,11.2119,216.3026
4,873.99,659.38,60.09,49.46,160.42,6.5692,91.8987
5,847.36,317.01,46.30,38.40,23.76,7.8650,42.3577
6,875.81,512.79,61.02,35.78,23.52,6.7785,68.5234
7,279.75,587.74,76.32,47.30,4.53,7.6929,141.7348
8,598.68,633.69,65.12,36.98,152.55,10.4462,80.6867
9,802.25,626.13,70.45,52.33,157.26,6.4267,133.6186
10,822.21,534.16,63.27,46.49,27.18,6.8681,95.7202
11,255.00,354.54,79.17,46.20,9.32,6.7564,148.9851
12,354.91,613.90,44.24,38.38,12.34,7.1511,38.6570
13,316.11,331.51,46.70,42.90,173.12,5.1966,48.1375
15,421.24,682.53,63.81,37.74,12.02,8.0022,79.0562
16,721.25,179.21,50.24,38.32,162.96,13.1699,49.7608
17,695.55,489.46,54.88,44.40,151.92,6.7106,68.8031
18,783.43,474.04,37.35,34.54,179.91,6.9418,24.7875
19,472.46,456.91,44.04,35.36,174.25,6.7141,35.2896
20,597.65,573.45,42.94,41.59,175.07,8.2299,39.4489
22,366.58,224.19,44.40,42.24,3.56,5.8613,42.8382
23,827.74,210.04,52.51,41.89,28.66,6.0364,59.4238
24,660.69,347.91,67.29,60.04,1.92,10.9196,139.8794
25,711.99,630.69,56.20,46.37,45.64,7.0439,75.3494
26,520.69,360.29,62.39,45.91,7.24,9.0463,91.9421
27,634.58,435.42,73.83,36.23,177.69,11.2476,101.6017
28,737.89,354.90,55.67,42.43,6.33,7.6850,67.6497
29,434.73,350.08,61.62,38.24,153.46,9.6211,74.7011
30,569.01,108.50,48.48,47.52,175.35,9.1431,57.4711
31,591.81,692.71,44.27,43.02,6.14,8.9141,43.3697
32,538.02,730.29,38.82,37.16,1.61,8.8061,28.8045
33,751.21,531.60,57.37,45.77,17.63,6.5478,77.4975
34,539.61,480.81,43.06,38.10,5.02,9.0898,36.3485
35,542.22,589.00,87.51,50.13,150.04,11.7369,197.4849
36,562.04,337.82,32.39,30.96,91.86,9.0534,16.7088
38,644.35,146.70,115.69,44.98,4.39,8.5112,309.7465
39,539.22,554.27,30.79,29.48,177.97,6.6088,14.3802
40,569.99,288.15,57.47,41.24,147.97,8.1264,70.0696
41,483.69,295.43,80.58,43.65,147.00,12.5434,145.8359
42,703.75,537.16,46.06,42.49,4.13,7.8448,46.3789
45,740.61,228.08,62.11,38.11,169.49,10.8277,75.6211
48,601.29,26.30,96.65,45.99,161.55,11.4737,220.9777
52,405.07,498.11,92.31,48.38,147.73,9.9637,212.0727
53,531.86,212.90,82.93,45.08,169.63,8.9860,159.5256
55,516.08,59.77,66.21,41.99,171.13,8.2445,94.6930
56,609.08,66.67,83.45,45.77,3.21,10.0796,163.9545
57,651.79,556.90,53.04,42.55,176.86,7.1500,61.5775
59,718.70,225.93,47.64,42.26,9.15,8.2838,49.3436
60,723.27,93.71,57.03,35.45,33.08,13.1572,59.3068
61,708.27,425.36,66.29,27.66,9.60,9.0038,62.5304
62,594.14,228.24,38.95,35.43,86.39,7.2790,27.6501
63,780.21,392.47,77.67,53.46,153.57,7.2654,165.9301
64,468.77,265.14,73.02,41.50,146.46,11.1574,113.8322
65,414.92,467.46,91.43,51.06,153.81,12.2720,219.5678
67,636.78,701.99,55.51,40.53,19.13,9.2281,64.2497
68,406.59,243.47,70.37,43.77,165.20,12.0930,111.5156
69,657.89,603.21,65.51,40.19,175.01,9.8227,88.7257
70,318.60,720.75,72.66,40.23,164.07,8.6620,109.2650
71,576.75,165.08,73.22,40.45,15.43,11.3994,111.5535
72,643.16,573.00,50.47,36.85,178.74,12.3084,48.2909
73,772.54,71.95,86.91,58.31,25.72,9.7139,226.5883
74,755.18,107.23,77.50,36.72,20.50,12.1151,113.4655
77,488.99,91.75,85.45,41.96,164.87,8.7604,157.6255
79,725.88,398.50,80.37,41.74,36.56,10.4718,138.7051
80,438.62,281.89,63.61,58.92,2.26,8.5805,122.6384
81,550.56,195.35,58.52,43.88,158.34,9.6104,77.3182
89,405.38,753.30,78.51,49.48,167.37,8.0798,156.9305
200,884.19,352.84,38.20,34.37,14.70,7.6879,25.7971
202,824.47,5.83,70.31,19.67,177.34,1.0368,50.0309
204,754.32,637.04,22.31,22.16,179.70,7.7974,5.6740
205,703.34,77.63,33.27,32.64,92.73,6.0231,18.5837
206,500.50,7.06,44.58,22.39,178.28,3.6118,22.8997
211,315.86,779.52,52.96,44.29,172.45,4.1247,63.9069
139,452.96,5.66,68.55,31.61,165.52,1.2560,76.4286
47,376.16,246.93,35.88,29.10,6.11,14.2191,19.2810
87,521.52,81.75,84.11,42.74,154.65,8.9888,155.5519
54,677.44,416.36,34.60,33.10,1.99,5.9283,20.3880
51,764.17,466.67,34.61,25.39,19.91,10.4321,15.6449
46,568.88,439.23,67.83,36.38,169.35,15.1285,86.1239
238,872.90,782.22,24.39,24.35,89.20,4.4992,7.4553
43,441.38,548.65,67.40,53.28,162.45,10.7618,124.5176
255,591.57,788.59,61.72,48.62,176.05,42.5205,95.2727
263,689.79,789.00,85.16,37.14,172.80,3.3674,138.5557
265,519.42,784.11,48.31,41.66,176.82,9.6430,50.0058
266,558.69,791.92,61.77,39.30,15.21,40.1076,77.1451
86,639.57,269.23,67.48,35.87,9.07,14.8569,84.0217
78,657.39,262.71,87.71,35.31,2.10,17.7349,139.7408
84,396.89,432.42,69.96,43.12,156.09,9.1571,108.5631
280,766.60,793.89,38.22,17.24,4.11,4.6987,12.9540
282,650.07,792.10,67.19,38.63,150.41,3.4946,89.7062
83,455.51,629.36,71.29,58.83,167.58,9.8820,153.8303
299,468.53,548.03,33.01,24.37,93.84,8.2996,13.6625
