气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,878.54,365.15,54.75,50.98,176.51,6.5286,78.6281
5,835.11,12.20,44.78,29.55,0.20,3.7359,30.4868
6,892.13,219.42,47.23,36.46,7.39,6.6066,41.8314
7,298.03,220.51,74.15,51.42,20.19,6.2455,145.4362
9,788.70,197.25,88.67,43.97,174.54,6.8026,177.8661
10,846.29,191.26,56.41,53.41,6.78,8.0006,87.4230
11,264.86,10.70,60.87,37.90,165.27,7.2285,72.2485
12,372.43,277.12,42.70,38.36,3.89,6.6519,35.9876
13,325.62,56.06,43.04,39.56,93.06,5.8553,37.7044
15,418.81,201.71,50.64,33.52,153.17,9.1818,44.2160
25,770.25,213.59,59.00,37.16,32.41,13.8139,66.5468
31,587.14,268.75,45.95,43.68,1.55,8.9867,47.4444
32,533.15,331.96,92.27,47.84,4.82,7.9351,209.5336
33,763.88,115.85,82.30,36.48,18.08,9.3698,127.1110
35,515.66,79.14,76.81,55.40,151.25,18.4641,168.1501
52,351.21,67.55,78.61,49.98,137.28,12.3719,158.9023
63,807.57,4.30,36.69,10.05,1.09,12.7486,6.9611
65,474.16,55.58,80.52,57.35,25.42,10.8301,191.2678
67,614.05,172.22,66.67,34.17,160.69,9.9348,78.1226
70,319.27,360.99,89.16,53.87,25.92,6.4953,220.3174
72,664.63,59.63,52.67,32.10,14.50,12.8434,45.8198
79,691.91,4.97,45.83,11.79,179.26,0.6202,12.7462
89,393.03,360.24,56.93,50.59,0.08,7.1517,84.3460
200,854.21,91.65,38.01,33.39,175.38,6.8989,24.8221
211,316.92,484.67,48.83,40.62,14.52,9.7626,49.8299
54,666.44,49.77,38.53,26.64,6.77,7.8427,20.3382
238,876.49,536.00,23.09,22.29,178.54,5.1827,6.1110
263,698.00,323.19,81.94,37.50,3.70,10.3948,129.5222
84,360.65,26.29,64.59,40.13,153.63,6.8717,86.1468
282,659.83,337.22,69.08,49.78,14.58,12.8376,122.2080
83,471.49,132.35,88.77,40.15,172.01,12.4478,162.7981
37,770.29,244.81,87.52,44.65,33.07,8.2933,175.9611
320,428.42,349.52,93.06,56.87,155.16,11.2204,253.3969
316,727.32,276.65,66.00,48.72,6.41,9.6536,109.1782
43,416.33,68.74,59.09,48.97,176.16,8.9682,87.9749
349,279.07,458.50,66.65,29.85,7.42,10.7583,68.2300
20,587.53,207.19,41.81,39.63,6.37,7.2755,35.6428
322,776.62,386.18,98.78,47.09,28.21,12.5399,236.3797
379,343.36,438.52,69.69,37.85,161.29,7.8139,94.5757
266,595.96,293.24,70.86,48.21,9.58,9.5282,124.5368
314,526.24,150.97,56.13,48.95,172.62,9.2522,79.3507
380,752.08,423.80,75.79,52.71,176.07,10.0047,155.7771
406,271.80,563.90,29.08,28.54,178.37,4.8311,12.4167
414,492.17,415.33,117.47,65.83,155.62,10.1167,467.3274
439,721.34,568.07,36.68,35.72,177.86,6.4513,24.7249
456,440.51,504.94,62.18,49.15,11.07,9.5858,97.7594
484,723.26,509.28,45.97,45.65,178.80,6.2076,49.6352
471,588.84,507.34,61.03,48.31,11.07,9.6322,92.5828
17,668.78,87.81,52.69,39.26,19.63,11.2007,56.0660
554,517.18,533.37,77.71,43.48,135.83,13.4217,135.0721
560,294.81,628.24,77.89,49.77,145.26,8.4809,155.3595
57,631.01,137.39,46.17,43.71,0.68,10.1641,47.9318
572,599.24,593.23,94.18,40.82,7.80,10.5032,186.2484
530,429.06,584.00,73.03,56.36,136.80,10.8421,154.6271
580,473.75,615.28,57.10,43.24,12.82,9.2312,72.5325
595,723.93,660.10,65.97,46.29,54.01,9.0317,103.6450
597,782.36,648.06,76.62,45.77,27.46,8.5179,138.2311
51,752.66,25.77,36.52,29.20,34.69,7.9359,20.0282
588,635.12,623.97,91.11,34.91,176.75,8.9871,149.0750
287,623.35,326.77,60.46,31.04,24.03,10.3237,58.3775
618,390.75,649.81,44.67,23.06,159.02,11.7593,23.6728
631,769.55,139.10,38.79,30.41,8.39,10.0302,23.5339
639,343.27,675.81,81.02,41.78,6.75,11.0427,141.0869
653,240.39,735.01,43.86,39.56,179.62,5.9557,39.1460
358,648.48,410.28,79.24,55.74,12.67,9.2249,180.0397
667,773.85,483.21,35.54,35.10,89.13,7.2893,22.8061
299,442.12,124.13,35.71,31.37,178.12,10.6832,20.5818
682,691.45,699.97,80.26,35.79,18.96,13.2448,118.6131
689,760.89,702.39,39.26,35.65,89.67,7.8105,28.2691
707,778.05,730.39,52.13,30.33,11.08,8.6902,42.4106
711,483.55,712.03,84.83,42.04,173.94,12.5105,155.6185
688,828.70,761.10,86.06,44.90,28.60,6.8384,171.1148
474,496.70,480.36,93.03,56.32,144.48,19.3322,250.7542
735,558.47,745.76,90.33,40.44,167.63,8.9381,169.7510
736,468.82,742.35,54.59,40.80,6.09,10.2272,62.5363
695,440.32,623.46,43.62,37.65,21.08,8.6049,36.8600
69,689.64,124.96,62.92,31.02,20.72,11.0411,63.1776
42,672.57,163.35,44.34,42.25,0.30,8.0955,42.7414
670,705.10,694.33,58.01,35.71,24.44,10.5871,61.8235
760,517.86,466.69,51.77,42.12,178.00,36.3837,58.0811
767,754.83,795.01,53.35,21.89,11.39,13.7725,32.0501
