气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.21,408.21,58.76,47.67,159.64,5.8245,84.6976
5,837.31,54.27,45.24,40.92,1.75,7.8215,43.0863
6,894.99,261.88,43.69,37.51,26.09,8.0141,36.8395
7,294.79,274.41,72.98,57.06,12.22,8.2423,156.3615
8,559.95,186.44,69.94,42.06,26.25,7.6824,105.8363
9,790.21,257.84,89.15,46.38,174.69,7.9871,189.6265
10,844.35,241.92,63.33,45.54,19.48,6.2634,93.9798
11,258.80,57.06,61.98,44.59,40.66,6.9217,88.1372
12,369.39,329.83,43.65,38.89,7.96,8.2391,38.1186
13,312.52,94.15,56.43,40.97,33.94,6.0807,67.1122
15,425.37,272.14,55.08,30.77,168.38,10.2578,48.0217
25,764.79,281.91,62.65,34.49,28.19,6.1300,69.6530
26,492.28,5.65,35.24,11.01,179.58,13.1280,7.0348
28,735.35,6.02,57.56,28.82,15.63,6.7162,49.1119
31,587.72,327.46,45.78,43.05,178.40,9.0108,46.4222
32,556.75,384.34,38.55,35.76,89.01,7.2759,27.3341
33,762.95,180.76,75.51,36.69,23.19,8.3077,107.6199
34,515.55,125.09,42.12,41.61,92.57,6.3564,37.9765
35,520.60,153.56,85.84,51.81,152.23,9.0301,196.3993
52,363.22,129.20,81.04,52.88,126.10,7.5189,178.6774
63,779.51,31.23,97.44,54.53,24.00,10.5908,266.3654
65,466.14,113.85,81.19,51.30,33.44,7.8804,173.9956
67,626.12,248.97,48.57,41.76,170.94,9.5712,50.6849
69,682.69,194.69,68.06,30.80,19.54,6.7698,73.4036
70,314.95,409.90,95.85,54.45,14.11,8.7359,257.3758
72,656.78,137.49,52.38,30.79,18.09,13.3018,43.4482
79,689.66,42.38,51.81,49.09,177.44,11.5824,67.8014
89,396.95,413.96,73.57,48.22,164.23,12.1664,134.2987
200,858.41,131.97,36.80,34.80,178.29,5.9267,24.2374
211,313.22,533.47,47.87,37.97,18.95,6.5804,44.7701
54,669.70,110.87,33.48,28.37,178.97,9.6022,16.3572
46,525.11,5.91,51.16,13.20,179.32,18.5756,17.7762
238,877.55,572.16,23.15,22.16,179.95,4.2667,6.1100
263,694.30,393.45,87.51,45.81,5.78,9.0517,180.4739
265,515.15,397.66,52.70,46.56,0.90,11.0526,66.5340
84,366.49,82.83,62.48,38.58,163.37,10.3142,77.4853
282,655.96,406.11,71.73,49.17,17.23,10.0844,130.1418
83,468.71,207.40,87.48,40.56,1.88,10.0786,159.7099
37,757.13,307.07,82.74,47.52,27.43,6.6935,167.3859
