气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.77,385.16,57.32,50.44,171.05,7.2719,85.2638
5,836.40,30.05,45.73,38.24,178.67,6.8846,41.1391
6,893.84,239.20,44.69,37.16,17.80,6.9727,38.1729
7,296.55,245.02,77.61,51.23,21.46,7.8114,158.7653
8,562.55,148.84,63.70,42.73,23.03,10.6267,89.1886
9,789.31,225.25,88.95,44.33,172.30,8.2349,180.4236
10,844.13,215.73,63.08,50.84,22.74,8.8670,104.0826
11,261.51,29.74,54.88,50.75,11.61,6.5915,78.6541
12,371.07,301.87,42.72,38.56,4.45,7.8281,36.1935
13,319.28,74.25,48.62,42.23,23.57,5.8509,51.3663
15,423.19,234.59,53.77,31.69,163.65,10.8182,47.1316
25,769.20,246.25,59.05,35.99,29.25,5.3771,64.5624
31,586.99,296.26,46.48,44.10,4.70,7.3783,49.0096
32,558.66,357.41,38.21,37.25,176.91,7.9695,27.9817
33,762.35,145.73,78.33,36.30,22.92,9.9255,114.5596
34,512.73,89.50,31.01,30.08,179.54,9.3830,14.8783
35,518.04,116.67,83.27,52.13,154.66,9.8471,185.9741
52,358.92,94.43,80.89,48.82,127.23,7.9465,164.3576
63,782.84,5.83,93.36,42.90,17.14,5.8841,192.3550
65,469.43,84.49,82.95,54.21,29.67,7.6423,191.9298
67,617.92,208.41,59.77,34.95,160.65,10.3164,64.2334
69,685.22,156.63,67.16,29.05,18.35,11.1181,67.4076
70,316.53,383.19,93.70,53.12,20.12,7.0079,239.9458
72,660.33,96.95,52.43,29.42,17.31,9.7624,41.5975
79,684.35,13.24,50.66,33.93,6.28,7.4245,44.7889
89,396.94,385.87,66.07,53.94,1.36,7.9543,121.1207
200,855.98,110.32,38.12,33.60,177.34,5.3460,25.1180
211,314.35,507.62,49.42,39.90,23.87,8.9158,50.1398
54,667.88,79.36,35.00,30.68,175.78,8.3091,19.3379
238,876.79,552.81,23.30,22.25,178.47,5.1620,6.2130
263,696.21,353.92,85.19,40.27,4.74,9.6077,150.3263
265,515.33,360.91,52.54,46.62,178.40,9.4582,66.1956
84,364.25,52.59,63.11,35.67,161.06,6.7836,73.0924
282,657.24,370.13,67.49,47.89,20.28,8.0961,112.2216
83,471.01,167.98,83.24,37.07,174.25,7.4277,132.1158
37,763.41,274.21,87.94,42.73,28.97,10.3877,169.9919
320,426.23,380.67,96.62,53.66,149.60,10.6246,257.6873
316,725.15,304.03,64.40,51.00,1.68,8.1644,108.8068
43,417.62,101.49,63.59,51.05,166.57,16.3530,106.2240
349,277.34,487.24,70.52,31.84,8.94,9.3706,81.4715
20,588.18,232.83,43.48,39.33,7.55,8.8102,38.2481
322,777.10,415.83,99.52,44.02,21.42,9.3431,224.3130
379,347.16,466.38,72.78,33.48,162.04,7.9254,91.2304
266,594.43,327.52,70.37,46.87,10.40,11.3723,119.4085
314,529.47,181.20,58.97,48.24,165.88,8.5872,86.3171
380,751.82,452.96,79.60,53.86,164.06,8.8684,175.5449
406,273.82,581.41,29.63,28.42,178.77,5.7699,12.8347
414,494.34,451.19,118.17,68.00,153.18,9.5537,488.5066
439,721.27,590.69,37.72,37.42,87.70,7.4456,27.3879
456,438.85,534.78,62.88,46.31,13.92,9.0144,94.2003
484,724.40,532.85,47.45,46.23,177.62,10.6957,53.5501
471,588.83,538.10,59.44,53.36,1.39,9.7184,96.9881
42,675.89,190.71,44.56,40.22,178.52,12.9951,41.0866
17,667.78,117.13,51.96,39.01,15.80,13.3690,54.1774
554,522.71,572.16,70.41,42.47,143.78,12.3563,108.3032
560,299.39,654.82,77.50,48.55,145.25,9.6098,149.9977
57,634.57,166.72,46.04,43.84,175.31,8.5179,47.8023
569,564.91,7.16,34.44,22.95,173.57,4.4831,14.0097
572,602.90,628.29,94.57,39.58,5.74,9.8696,182.1186
530,433.44,615.75,76.54,54.88,136.84,7.0820,165.4108
580,473.42,648.36,62.28,43.21,3.62,13.6719,86.2142
595,725.38,688.38,64.16,43.90,42.10,9.3792,92.9921
597,774.34,678.48,75.46,47.12,30.88,10.6011,138.0516
51,754.67,50.88,36.08,30.38,106.58,6.6596,20.3432
588,632.71,655.61,94.06,36.88,177.44,9.8586,167.8603
287,619.06,358.92,59.20,33.80,25.44,9.0079,60.9321
618,395.08,682.32,43.68,23.75,153.65,10.8209,23.3143
631,771.91,168.67,38.42,30.83,9.43,8.5608,23.4193
639,343.85,705.34,78.47,41.63,3.58,7.5413,131.8818
653,240.40,753.72,43.64,39.07,174.93,4.4283,38.2759
358,648.46,440.94,75.17,56.87,14.76,10.6857,165.3175
667,773.12,504.88,36.57,35.79,89.14,6.8955,24.6249
299,444.32,151.21,34.81,30.69,177.33,10.1338,19.1303
670,708.76,727.37,45.81,38.34,13.14,20.1442,41.3979
682,687.73,732.70,81.60,35.01,20.15,9.7831,119.9302
689,764.06,722.81,39.08,34.69,30.14,6.5611,27.2594
707,778.36,761.93,50.87,33.74,10.69,9.6313,44.9188
711,481.77,748.77,82.48,47.48,169.11,12.0456,166.1871
688,829.12,779.71,75.00,56.37,21.14,6.3651,163.1475
474,500.70,513.38,103.16,54.52,142.34,3.5700,298.4740
735,564.44,778.39,96.91,38.57,168.33,10.3375,186.3856
736,467.74,772.40,52.60,45.96,179.75,9.3389,65.4118
607,700.97,15.50,42.15,39.93,2.33,12.3363,36.4908
695,444.97,650.39,42.60,34.09,5.26,7.2804,31.8309
