气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,439.55,202.50,99.85,58.30,6.85,13.4795,299.0613
2,378.57,159.09,83.40,60.59,1.81,9.0479,216.8248
3,587.15,417.31,95.42,49.98,12.92,11.5373,234.1130
4,873.01,675.48,58.08,51.70,170.31,6.2131,89.7307
5,848.56,333.79,46.43,37.83,27.38,5.5120,41.9627
6,875.39,531.55,59.11,36.94,22.36,7.1808,66.3977
7,278.13,609.27,76.82,46.00,2.10,8.5835,139.6406
8,602.59,658.68,68.07,35.91,152.05,9.2177,85.6019
9,804.46,645.85,69.28,51.03,148.71,6.8155,126.0362
10,818.76,552.61,59.19,47.06,22.98,6.7919,84.8376
11,256.48,373.31,77.21,48.00,6.60,5.6212,147.2241
12,354.77,632.53,42.41,38.71,179.71,7.2580,35.8271
13,314.80,346.36,49.21,43.09,170.32,6.0206,53.6887
15,419.41,706.90,58.76,39.58,14.46,9.9143,70.3014
16,720.23,203.31,48.20,39.47,175.81,7.7391,47.1776
17,699.47,510.12,50.69,45.89,173.03,6.9956,60.6593
18,785.28,491.45,37.15,35.64,177.55,7.6215,25.3047
19,473.38,472.39,43.12,35.01,119.18,6.2754,33.4817
20,596.57,594.23,40.47,39.69,89.11,7.9108,33.4487
22,368.33,239.72,43.47,41.50,0.17,4.3355,40.3341
23,824.69,226.75,53.11,41.07,33.37,6.5220,59.5966
24,659.72,372.66,73.51,58.44,161.39,8.1245,162.4887
25,708.84,652.18,54.08,49.27,21.73,7.9872,74.1186
26,521.40,385.33,63.03,45.07,9.41,8.9105,92.1178
27,635.42,463.90,71.56,34.38,178.19,10.6166,90.5705
28,738.83,377.52,56.91,43.70,7.21,8.5994,72.8160
29,435.87,376.55,63.81,34.88,153.04,11.2593,73.0618
30,566.61,131.13,48.41,45.33,0.84,8.5412,54.6479
31,591.14,716.39,42.66,42.33,90.65,8.3738,39.6422
32,537.50,753.23,38.68,36.38,5.01,8.2354,27.9939
33,750.39,552.63,55.78,45.13,21.60,7.9218,72.2480
34,540.09,504.16,40.16,38.05,0.51,8.6734,31.5629
35,543.03,615.38,84.58,55.45,150.55,9.4117,204.0697
36,558.94,359.39,31.30,31.09,2.84,7.9234,15.6661
38,641.90,173.79,112.77,50.56,3.14,8.7213,330.7772
39,539.58,575.31,30.23,29.15,178.48,8.1563,13.7061
40,572.67,312.84,58.42,42.13,145.77,9.6334,73.9781
41,486.60,326.06,83.21,47.78,151.34,9.9392,170.1670
42,702.80,558.05,45.05,41.88,2.68,8.8448,43.7342
45,741.55,255.89,54.59,43.39,178.91,10.6381,66.5131
48,599.12,54.97,91.68,46.51,162.84,10.1214,201.1041
52,407.44,522.84,82.67,49.34,153.25,8.0800,173.4786
53,533.54,239.23,86.53,45.04,164.13,25.2719,173.4651
55,516.58,87.21,69.35,46.25,2.92,17.0574,114.4469
56,607.03,94.43,83.16,44.21,1.77,9.7683,157.2931
57,650.66,580.56,53.16,44.08,173.81,8.4636,64.0836
59,715.88,249.40,48.58,46.26,9.58,9.9453,56.1678
60,715.00,111.68,45.26,27.10,23.53,10.8123,28.5549
61,706.86,450.40,65.92,27.55,11.30,12.5309,61.6006
62,594.78,249.14,39.30,35.98,86.16,8.0387,28.5813
63,777.23,418.26,81.87,52.47,162.86,10.1969,180.9104
64,470.25,294.55,79.90,45.92,150.45,8.5268,150.8004
65,412.49,491.67,105.58,50.98,158.17,3.7317,292.3871
67,632.61,730.31,57.16,41.03,29.57,12.0565,68.9543
68,411.48,269.12,63.64,42.37,164.06,9.6462,88.2683
69,657.87,628.46,65.88,38.98,176.40,7.4892,87.0359
70,319.08,741.95,70.61,40.80,160.84,7.1819,104.6527
71,573.43,193.41,68.01,42.04,3.15,7.8317,100.0442
72,643.34,600.09,47.95,36.24,172.16,7.3799,42.8676
73,775.28,98.50,72.55,54.47,20.27,6.7588,147.5123
74,750.23,132.58,78.01,36.85,22.54,7.4892,115.3668
77,494.84,114.55,93.70,43.72,161.68,8.8214,197.4565
79,721.68,419.67,69.68,36.36,35.76,13.0168,90.8140
80,433.26,301.57,68.76,58.11,32.50,10.9046,141.3521
81,553.82,215.37,59.49,41.72,152.64,8.4683,75.9547
89,405.42,775.34,78.19,47.86,169.67,8.2670,150.5315
78,658.24,291.69,92.10,36.87,2.48,13.9501,160.8849
37,716.88,720.63,84.77,53.25,13.93,9.7206,196.8429
200,884.40,367.88,40.43,33.97,33.12,5.0482,28.5634
201,540.97,3.58,77.74,25.24,167.08,5.8236,78.4889
202,829.32,17.09,92.96,37.87,172.97,7.6879,168.3517
203,749.39,9.63,49.21,32.10,164.02,3.8481,39.9867
204,751.27,654.90,23.90,23.03,4.46,6.8859,6.7691
205,703.09,96.47,36.99,35.50,2.38,7.7289,24.9887
206,499.19,17.65,47.09,36.00,144.61,7.0486,41.0724
209,894.39,6.96,61.69,17.62,179.43,11.8721,34.4927
211,319.04,788.56,54.47,29.09,174.26,1.6338,44.4027
139,452.63,20.15,74.96,50.33,157.34,9.3684,145.4928
47,374.19,277.47,37.13,27.62,0.47,13.1811,19.5893
82,742.12,439.37,48.07,34.09,0.41,11.6956,40.5258
86,637.98,296.23,64.89,36.92,12.12,8.8761,79.9690
87,525.00,109.24,77.76,39.88,162.51,5.4932,124.0695
54,677.37,435.52,35.44,33.01,6.29,7.2736,21.3259
51,760.70,493.28,35.11,26.87,17.14,9.6250,17.0424
83,455.89,654.62,68.68,58.00,166.35,10.0939,140.7409
46,569.55,470.73,66.20,35.28,173.16,11.2529,79.5281
238,871.89,793.78,23.02,14.47,178.70,3.5428,3.9451
84,396.70,451.58,67.46,42.53,154.70,7.3897,99.5964
248,396.54,451.37,67.53,42.89,154.36,8.0401,100.6379
43,442.30,576.32,72.38,54.16,157.29,11.7008,145.9975
255,595.72,792.72,44.34,17.59,178.52,18.9267,17.7885
258,541.42,13.34,65.65,29.76,177.35,2.7336,65.9932
259,661.88,794.93,37.16,10.95,179.46,0.0000,7.7823
