气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,724.14,69.82,48.88,40.63,172.47,13.3174,49.9530
10,840.61,128.56,54.19,41.32,36.99,5.8508,62.4371
25,737.74,104.65,62.24,37.83,168.01,8.7840,75.3917
32,513.77,241.02,61.85,45.79,174.32,9.2539,90.1141
33,778.41,6.31,69.34,15.06,0.12,7.4321,37.2579
67,587.99,41.39,66.87,48.34,22.52,11.8633,111.2177
70,251.50,263.60,75.71,52.65,31.03,6.8596,155.2707
263,660.73,234.77,82.01,50.43,17.32,9.7218,174.4961
83,381.37,19.80,87.49,45.77,2.12,12.3934,180.2554
322,775.47,281.94,88.77,63.47,155.67,7.2929,257.2929
266,553.85,169.45,61.59,36.43,146.31,10.1233,71.0932
380,715.33,304.21,62.29,30.52,20.09,10.0038,60.9287
414,390.89,325.66,70.44,41.58,144.21,6.6772,106.1241
439,656.51,481.40,69.75,37.80,12.56,8.6981,94.6221
456,391.89,390.83,99.69,50.17,146.39,8.8560,256.4786
484,705.10,440.12,42.21,41.14,174.82,6.5274,37.7025
57,580.83,13.43,62.78,39.41,4.37,9.2929,79.9196
572,529.35,455.95,94.92,47.40,154.78,7.2186,219.7137
530,354.78,529.20,47.50,40.10,21.64,6.0951,46.5437
580,462.36,498.28,90.75,47.80,5.36,11.5768,202.5096
595,725.26,564.40,91.23,50.08,17.46,9.8780,214.4287
597,727.15,530.40,65.07,47.01,43.23,6.0562,102.3960
588,580.47,495.09,65.08,39.29,170.86,15.0090,85.5983
358,627.87,297.82,76.69,34.02,177.61,11.4526,102.9213
682,646.31,566.78,77.62,31.25,5.36,12.2761,96.8540
735,518.01,671.48,55.57,46.25,171.61,9.9186,73.4860
736,400.78,646.15,73.04,48.45,159.83,7.6742,132.9719
802,725.55,281.16,54.76,46.49,124.75,8.2075,71.7285
811,590.41,241.69,80.22,47.81,176.04,10.1794,158.2770
812,875.20,582.27,56.77,49.63,177.16,8.6114,82.2925
813,844.46,236.80,48.19,39.97,22.57,5.6162,47.7507
814,317.30,266.70,56.56,39.92,150.43,4.4727,65.6943
815,429.35,53.88,112.46,45.13,175.99,9.1338,293.6102
816,592.20,580.38,44.59,43.16,2.20,7.7574,44.1341
817,287.23,489.06,73.98,48.44,18.99,8.9231,136.3924
818,313.96,627.64,70.07,52.80,167.30,7.6472,133.3613
819,880.22,426.03,44.83,44.58,177.46,6.9224,46.0909
820,427.12,565.79,51.94,37.58,170.94,10.1474,52.1670
821,834.42,445.71,69.18,41.30,30.02,7.5347,101.6838
822,308.87,706.39,47.20,45.33,179.86,6.0815,51.9614
823,882.53,286.45,38.20,34.79,179.92,3.2509,26.1154
824,534.27,369.03,44.75,40.06,1.52,7.3851,41.2790
825,757.33,425.62,71.20,47.08,23.58,9.9087,122.7712
826,680.92,389.31,51.77,46.18,173.70,7.6920,63.6818
828,542.70,619.47,37.85,36.80,179.77,9.1531,27.1298
829,383.32,130.00,75.85,42.65,146.87,7.0598,126.2594
830,420.26,216.33,80.43,40.69,149.59,11.1174,135.4098
831,364.91,115.27,47.82,33.17,143.33,10.1162,39.0229
832,799.63,507.25,75.99,48.76,170.02,7.9600,144.8421
833,590.83,132.40,40.61,36.99,28.76,7.2395,31.3904
834,779.67,386.93,43.34,37.02,12.00,6.6551,35.7727
835,558.79,297.21,81.16,34.76,170.75,10.9291,117.7927
836,439.73,182.98,63.10,62.13,179.26,9.7335,127.2670
837,464.16,162.54,73.33,42.68,150.24,7.5204,118.0887
838,640.92,444.32,47.65,36.42,9.54,11.4893,42.5390
839,872.56,717.40,24.32,23.31,2.20,6.7605,7.0913
841,778.28,335.29,35.77,27.67,26.22,12.9419,18.2194
842,691.36,672.43,84.48,41.72,4.50,9.2077,153.1674
844,449.20,135.99,70.39,44.41,154.81,10.5899,113.2014
845,657.32,448.27,52.16,40.03,10.86,10.0275,56.0297
846,673.89,330.30,33.03,31.66,177.77,6.0976,17.7661
852,645.41,681.34,60.17,53.55,10.57,9.6407,99.7339
517,433.40,358.28,85.70,70.23,158.73,6.7755,265.3787
893,432.53,705.36,89.80,61.26,172.59,10.9882,254.1193
689,713.98,592.84,62.12,46.41,164.67,6.9706,92.1374
849,733.72,249.27,56.89,38.48,12.56,8.9481,64.0720
847,718.99,5.25,36.50,14.29,178.68,6.7222,9.7927
316,659.51,128.37,57.98,42.97,169.25,7.9633,74.3295
554,431.94,418.33,64.74,49.18,5.38,9.1972,106.0634
848,533.24,76.51,64.50,46.57,157.38,13.7518,99.6684
868,457.99,438.96,37.17,29.24,5.30,6.4899,20.7834
923,275.00,741.09,64.13,43.08,0.82,8.7101,91.1527
932,665.24,746.01,57.68,41.01,5.42,7.1499,70.2013
827,597.75,481.63,42.01,40.95,178.23,6.3784,37.1723
896,777.24,715.91,109.05,46.69,16.83,7.5182,285.6444
953,353.54,749.89,83.84,46.09,173.21,10.1312,166.6780
856,576.42,665.80,73.27,50.22,9.18,17.0516,138.7132
886,542.61,479.74,60.99,49.13,152.61,4.8961,94.0289
954,762.26,766.85,87.99,55.20,159.64,9.8029,219.8679
974,635.37,761.32,93.40,45.02,10.97,9.7525,202.0505
42,651.51,20.93,117.55,47.95,10.28,7.8301,340.8335
980,305.22,773.29,28.32,27.42,176.83,6.0470,11.3144
20,543.92,100.80,59.95,55.11,178.10,7.3058,101.9073
987,359.33,147.48,44.97,41.73,175.57,5.6241,43.4200
37,741.60,123.22,47.96,41.78,12.17,12.6019,49.4299
988,516.53,780.82,125.61,55.54,6.59,13.3957,450.7983
1008,768.28,730.68,49.79,41.74,25.78,23.6743,53.2411
1000,647.40,142.42,71.54,43.08,11.54,12.8332,113.4332
1010,579.21,793.23,43.83,13.41,1.68,19.2270,13.2564
851,588.83,676.10,59.22,39.34,8.30,4.5094,70.9907
