气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,600.79,6.54,89.50,25.46,173.05,5.4157,104.9138
4,876.44,447.33,56.03,51.76,1.54,5.7919,83.5939
5,839.72,98.49,48.11,41.01,15.64,6.5448,48.8256
6,893.30,298.78,44.28,38.35,3.68,5.0565,38.6866
7,294.06,324.09,69.21,58.81,5.53,6.1405,144.9155
8,562.13,260.10,63.11,40.86,16.32,12.3100,83.7200
9,791.51,313.54,75.88,48.25,171.05,8.7598,142.9041
10,842.13,287.58,55.77,42.41,14.82,6.7017,67.8685
11,264.79,101.84,67.90,46.52,162.53,6.7532,110.3279
12,364.83,378.87,44.86,38.70,18.83,6.5384,40.0609
13,307.68,135.32,56.58,40.90,27.31,5.9282,67.3432
15,429.10,341.15,59.07,35.92,168.25,10.9182,64.4782
23,853.02,5.36,43.78,17.73,1.31,3.5421,17.4809
24,664.89,36.60,72.62,36.08,3.46,10.4541,97.8713
25,754.77,341.58,59.66,37.27,30.28,7.4948,68.2524
26,491.79,35.95,60.98,43.42,165.61,10.0892,83.0701
27,616.78,45.33,67.33,32.79,174.19,9.1540,76.4878
28,729.93,57.24,68.54,39.35,27.33,9.6720,95.1069
29,405.97,7.13,39.71,19.31,179.84,14.4019,15.6672
31,589.10,385.42,44.75,42.37,175.99,8.9182,43.6553
32,550.99,433.48,39.23,35.51,92.66,7.7904,28.1151
33,761.38,240.99,72.58,36.15,26.11,14.9396,97.9868
34,521.81,178.01,45.84,35.94,145.77,10.0843,38.8625
35,521.76,219.99,92.55,49.30,154.43,15.9014,217.2739
52,372.28,185.78,83.54,55.02,123.03,10.5453,197.5419
63,777.67,88.90,87.86,59.94,21.77,7.6144,238.0753
65,461.26,170.64,76.77,59.76,37.52,9.7899,181.1738
67,634.88,320.71,50.90,31.71,167.38,10.1192,42.2657
69,676.05,262.11,67.26,32.84,22.38,11.6623,76.4403
70,313.67,454.88,90.27,55.68,5.26,6.8262,233.4236
72,651.14,210.42,51.88,31.08,14.64,12.9458,43.0444
79,700.07,101.98,58.02,51.59,102.26,9.4819,89.3585
80,430.23,6.17,66.85,38.67,152.29,7.6594,88.9079
89,393.12,461.96,70.61,43.08,157.30,15.6847,110.5025
200,864.48,168.47,36.56,35.06,175.95,1.8422,24.1172
211,310.74,574.67,45.71,42.45,6.20,5.7212,45.6234
54,671.28,166.93,32.76,28.32,3.11,8.2098,15.6368
46,545.11,54.82,73.02,43.79,174.36,8.2470,120.0976
238,877.38,606.13,24.01,23.37,0.71,5.5414,6.9294
263,692.07,458.69,90.20,46.94,178.20,17.5797,196.4754
265,514.29,462.12,54.16,44.33,8.62,10.0353,66.8882
84,370.50,137.59,64.26,36.57,145.25,6.4880,77.6895
282,651.33,468.56,69.88,53.21,16.82,9.1500,133.6860
83,473.86,278.84,80.64,41.72,175.69,15.0002,139.5615
37,749.30,367.12,78.41,47.67,21.89,11.3724,150.7858
320,424.12,480.63,99.59,50.88,164.37,8.8655,259.5710
316,720.27,397.69,63.95,56.34,21.70,7.6602,118.5329
43,421.80,204.12,72.35,48.54,156.90,7.1434,130.6885
299,449.06,238.14,38.01,36.16,179.85,8.9409,26.8749
349,271.30,569.02,63.35,33.31,2.19,7.7592,68.7672
20,589.32,315.36,43.81,39.76,6.44,7.6591,39.2637
322,774.67,510.16,103.45,40.41,17.34,9.0237,222.4970
379,350.73,558.93,66.25,45.01,168.92,10.9473,101.6428
266,594.77,440.04,81.89,45.46,11.06,9.4090,156.8218
314,533.70,277.11,61.63,47.42,159.37,10.2992,92.6635
380,758.77,554.05,78.70,68.30,9.30,8.8203,217.5993
406,282.81,638.27,30.74,28.51,175.86,5.4741,13.8599
413,351.10,13.07,41.34,32.92,171.83,4.7524,28.9360
414,492.65,556.47,121.63,77.17,167.91,8.7310,587.2674
439,721.59,660.01,38.32,36.91,177.92,6.1580,27.8865
456,436.45,629.10,60.71,46.02,17.35,9.0523,87.2817
474,514.59,632.95,98.92,56.71,160.29,10.3329,285.5156
484,729.92,611.01,50.47,45.40,168.85,5.6843,59.4938
471,590.58,642.50,57.63,50.94,176.63,9.3217,87.0422
42,688.32,277.50,45.50,35.38,14.72,7.0751,37.6870
17,667.45,204.01,50.70,42.20,7.90,7.5715,55.8193
554,538.58,691.15,68.03,38.47,152.55,12.3704,91.6024
517,507.98,606.75,66.45,65.53,1.60,4.3273,148.8735
560,312.71,744.41,76.79,47.41,154.89,8.3212,143.8365
57,646.11,259.30,45.81,43.64,0.41,9.2760,47.1045
569,567.23,86.08,29.20,27.51,176.78,7.1869,12.0691
572,608.13,736.02,103.32,45.27,0.96,13.1756,248.6235
530,451.01,719.06,74.09,58.47,142.19,11.3690,165.1435
580,484.73,748.13,56.72,40.19,153.75,10.0658,66.5347
595,729.12,781.78,64.21,44.50,28.98,15.3051,94.3907
597,761.61,776.83,76.74,43.65,28.39,11.1708,132.2486
51,775.49,137.81,30.72,29.00,89.50,8.9084,14.0808
588,634.26,759.00,87.65,40.51,3.30,13.1376,160.0984
540,730.75,293.80,11.71,10.95,0.93,7.9492,0.7726
287,610.27,460.98,59.06,35.09,22.57,12.3546,62.9549
618,410.35,786.04,43.58,24.86,164.76,12.2118,24.2865
631,776.84,257.18,36.94,27.34,1.39,10.0269,19.1898
358,649.27,541.38,68.11,61.99,7.21,9.1915,147.9496
639,341.67,791.67,82.65,21.02,175.22,6.9143,73.8772
649,649.76,542.68,69.08,61.45,6.67,9.9815,150.8508
653,239.54,795.01,38.67,12.57,0.28,0.1513,9.6716
