气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,876.63,424.98,57.08,48.99,172.35,6.3554,82.1175
5,838.59,73.65,45.33,41.30,6.17,6.2392,43.6600
6,894.47,278.38,45.15,36.88,16.42,5.5015,38.6780
7,294.14,295.90,70.88,59.40,4.87,7.6024,153.5396
8,561.09,218.55,64.73,40.41,18.03,17.4503,87.1092
9,791.19,281.90,79.78,47.36,175.30,8.4137,155.0952
10,842.99,260.87,62.02,43.57,18.90,7.4292,86.2143
11,260.88,76.10,64.23,47.19,20.77,6.9215,100.1702
12,367.51,351.37,44.94,38.14,16.12,8.0056,39.6270
13,310.28,112.99,55.51,43.83,31.42,6.6231,69.4906
15,426.86,301.55,56.33,31.93,172.28,11.3525,52.1206
24,667.04,6.74,76.85,22.32,3.56,14.3892,67.8273
25,759.66,308.74,65.76,36.96,28.97,7.7475,82.2210
26,485.52,10.05,55.88,32.43,10.30,6.1752,52.0954
27,610.58,10.05,55.71,27.34,3.36,13.9271,43.6562
28,733.76,24.91,71.85,40.26,27.97,5.3159,106.9356
31,588.21,352.77,45.86,42.53,176.12,8.0867,46.0201
32,554.81,405.29,39.41,36.91,90.09,7.0468,29.4910
33,762.44,205.95,71.15,35.44,22.79,9.6539,92.2893
34,517.46,149.40,46.36,39.61,131.18,6.2390,43.8000
35,522.31,182.29,89.50,50.82,151.81,9.3461,209.4215
52,366.84,152.58,81.03,56.87,123.52,10.3355,192.1064
63,779.76,55.68,97.36,54.43,24.03,7.7882,265.3866
65,464.91,137.25,81.11,52.53,36.95,9.1234,177.7988
67,629.66,280.47,52.66,39.28,166.04,12.9871,56.0317
69,680.14,223.75,68.41,32.65,17.62,11.4975,78.6169
70,314.07,429.81,93.04,55.21,9.51,7.3357,245.8829
72,655.90,169.95,53.49,33.40,13.84,11.5744,49.1571
79,694.00,70.78,57.00,51.22,133.17,6.7134,85.6175
89,395.97,435.61,67.03,49.05,174.98,6.4742,113.3658
200,861.06,147.54,37.36,35.50,176.46,4.9411,25.4940
211,312.50,551.55,46.85,40.36,11.36,7.4016,45.5707
54,670.93,135.45,33.43,28.21,178.50,8.3100,16.2180
46,542.34,16.05,79.03,39.62,174.47,5.9769,127.3115
238,877.79,586.85,23.93,23.35,179.75,4.7046,6.8799
263,695.53,422.89,87.82,45.92,5.65,12.0180,182.1838
265,514.57,425.77,52.58,45.51,6.20,8.9509,64.7358
84,369.02,105.38,60.65,37.98,157.17,12.1184,71.8574
282,650.39,431.92,77.27,50.16,20.18,4.8363,154.0793
83,468.02,239.32,86.74,37.06,0.93,7.8858,143.4407
37,754.22,334.10,79.58,43.71,27.05,2.5694,142.4157
320,422.01,445.01,99.02,54.15,163.07,12.8245,273.1223
316,721.20,362.49,59.76,56.63,0.10,9.5618,104.0359
43,420.29,166.12,72.86,50.48,161.42,8.2603,137.8462
349,273.97,540.41,71.09,31.98,8.20,8.2276,83.1324
20,588.29,285.23,42.82,41.09,3.53,8.6673,38.7618
322,774.96,474.71,100.79,41.59,18.43,11.5631,217.3569
379,346.84,526.01,75.38,41.28,160.44,6.7644,120.6758
266,595.26,400.14,83.21,46.87,14.45,8.3825,166.9565
314,533.74,241.97,63.24,48.39,154.32,7.9149,99.5796
380,756.29,514.57,76.86,58.83,162.56,5.0909,178.8209
406,279.36,617.55,28.98,28.36,178.86,5.3283,12.2519
413,349.24,6.42,33.44,14.66,179.11,0.6202,8.4310
414,494.56,517.90,117.85,73.54,160.07,10.3197,525.4842
439,721.36,635.36,37.45,37.00,1.36,6.5032,26.6966
456,437.57,594.79,62.29,45.43,15.68,9.1728,90.6806
474,509.23,589.23,95.72,58.27,145.62,19.1535,274.6890
484,726.25,583.12,53.26,46.02,170.99,8.0425,67.1521
471,589.88,603.83,59.27,53.51,173.75,10.1748,96.6987
42,683.35,246.02,44.91,38.45,15.34,13.7465,39.8936
17,669.21,172.52,46.59,40.92,4.43,9.3801,45.7033
554,532.23,647.44,63.85,39.89,154.55,11.4358,83.6621
517,503.88,569.60,76.43,66.66,120.80,19.0591,200.3464
560,309.04,711.87,73.71,49.21,151.34,7.8188,137.5542
57,642.10,225.55,44.42,43.27,88.34,8.4719,43.9231
569,565.74,56.52,31.64,31.08,176.98,6.4315,16.0126
572,605.60,697.60,99.57,39.87,2.35,8.4857,203.3517
530,446.53,681.87,68.96,57.93,146.15,15.8612,141.7144
580,481.54,711.50,59.24,38.62,167.54,9.2632,69.7224
595,728.70,748.71,61.90,46.93,36.80,7.5958,92.5061
597,765.32,742.27,74.53,44.41,31.20,12.0096,126.9128
51,769.10,105.55,31.64,30.39,1.46,8.4057,15.6463
588,635.07,722.97,85.63,40.35,4.15,8.3398,152.2094
287,614.59,424.44,59.51,34.49,30.05,14.2984,62.8315
618,405.75,748.49,44.08,25.22,161.47,10.6314,25.2088
631,773.37,223.54,44.01,35.26,0.69,9.1794,35.1330
639,341.66,766.98,81.40,40.51,3.66,8.2654,138.0957
653,240.24,787.38,42.16,32.17,2.26,1.8031,29.4155
358,649.10,504.17,72.28,57.68,14.55,11.4546,155.0189
667,771.67,547.37,44.49,35.80,26.52,9.6033,36.4526
299,448.43,207.61,38.60,33.49,170.60,9.5233,25.6690
670,705.95,785.63,49.79,37.01,175.17,9.3969,47.2010
682,673.78,795.35,65.67,30.17,20.36,9.0043,66.9494
610,545.91,204.09,40.58,36.16,8.47,29.5292,30.6314
540,730.82,265.48,11.94,9.84,2.39,6.0491,0.7223
688,843.38,796.05,43.70,19.17,10.11,5.0465,18.8360
689,767.61,759.01,42.61,38.34,1.00,4.0494,35.8156
691,722.50,47.24,48.28,26.92,160.82,14.9102,32.2772
692,648.41,505.40,72.67,58.40,14.89,0.0000,158.6545
