气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,724.55,19.86,47.83,36.52,158.60,12.6711,42.9798
10,846.60,92.84,46.25,42.80,8.84,6.2398,47.1063
25,733.55,43.67,54.82,37.29,6.23,10.3444,57.6573
32,507.86,185.97,63.34,41.64,174.28,8.2651,85.9503
67,603.13,5.99,50.36,13.70,179.03,10.6961,17.8753
70,254.83,221.31,62.54,59.37,4.59,5.7052,119.4858
263,662.43,181.75,79.83,44.86,7.48,8.0880,147.0552
322,778.01,227.78,78.91,64.04,9.03,8.3874,205.1604
266,545.53,113.33,68.98,35.24,149.26,9.2651,86.2737
414,385.75,273.07,60.93,41.56,153.04,11.1275,79.3871
439,659.05,424.34,69.06,33.70,12.12,8.2839,82.6828
456,387.76,338.20,97.04,55.70,139.68,7.3167,269.8590
484,702.22,397.41,44.02,40.40,0.68,8.8044,40.2659
572,530.22,396.29,88.13,50.43,150.68,10.0551,201.4805
530,355.69,489.23,49.74,38.45,26.41,6.3005,48.9496
580,465.20,443.00,96.31,39.93,8.29,9.2535,190.5381
595,734.06,514.32,91.99,44.74,17.90,7.5719,194.7582
597,736.24,482.85,60.37,40.33,30.78,8.5995,75.6158
588,574.32,434.26,65.41,36.39,176.36,10.6689,80.1031
358,624.68,228.31,74.96,33.66,176.00,13.0180,97.2969
682,650.32,499.64,63.76,34.81,178.40,13.1160,72.8077
735,516.01,615.66,57.75,43.66,162.03,8.8204,74.9049
736,399.42,596.70,72.03,48.54,160.16,8.3802,129.5809
802,723.67,235.90,63.17,45.42,146.96,7.9866,93.2318
811,590.57,174.45,71.51,40.70,179.23,10.5296,107.0763
812,875.63,547.40,58.49,49.96,169.66,0.5139,87.9308
813,842.18,199.27,49.94,41.95,17.21,7.2494,53.8289
814,312.46,233.73,47.20,42.18,174.53,6.0085,48.3406
816,591.80,528.01,45.12,42.66,173.73,10.0366,44.6841
817,289.03,442.58,69.89,50.10,6.98,7.3970,125.8908
818,313.66,578.60,73.73,58.54,166.10,10.7860,163.7061
819,884.73,389.23,46.72,41.51,136.38,10.4019,46.6071
820,430.14,506.17,48.33,37.96,161.27,10.7367,45.6189
821,835.61,405.98,68.23,40.13,27.00,7.4023,96.1199
822,306.34,670.35,51.83,42.49,174.05,5.7430,58.7201
823,878.82,255.44,38.04,34.63,175.06,4.2854,25.7804
824,531.46,317.21,46.12,40.02,168.64,9.5577,43.7917
825,758.71,375.02,68.19,43.91,25.11,9.5664,105.0258
