气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.53,405.08,59.03,47.14,156.28,6.7693,84.4998
5,837.27,51.03,45.66,41.80,179.64,5.4669,44.8259
6,894.94,258.87,43.80,37.79,24.42,5.2173,37.2850
7,294.96,270.66,74.21,55.44,13.23,7.2123,157.0602
8,560.47,180.97,70.66,42.92,25.29,12.1499,110.2411
9,790.60,254.21,87.18,45.29,174.29,7.7390,177.0945
10,843.98,238.33,62.57,45.44,19.52,7.9010,91.5332
11,258.60,52.91,62.15,45.63,39.85,8.0084,90.6869
12,369.79,326.01,43.76,38.23,8.57,7.8592,37.6563
13,313.30,91.47,54.94,41.02,33.88,5.6305,63.6891
15,425.06,266.97,55.58,30.92,167.40,10.2563,49.1358
25,764.29,276.88,64.22,35.94,28.36,11.2819,76.2560
28,734.54,5.59,51.16,20.89,1.42,4.2612,28.1305
31,587.62,322.84,45.66,41.79,179.09,9.6059,44.8235
32,556.93,380.82,39.21,36.60,87.07,7.9815,28.9495
33,763.00,176.32,76.71,37.25,20.25,8.7068,112.7649
34,514.58,120.12,41.33,40.06,177.39,11.9990,35.1986
35,521.04,147.35,85.60,52.30,149.92,15.0412,197.1238
52,363.95,122.31,82.43,52.27,126.63,10.8273,182.7153
63,779.57,27.01,98.27,55.45,24.46,8.4180,275.4872
65,466.42,110.15,80.52,52.17,34.03,7.3459,174.0139
67,625.73,244.12,49.24,42.20,151.58,10.2592,52.6287
69,683.75,189.41,67.66,30.33,18.51,12.8350,71.4436
70,314.69,406.25,95.33,53.49,15.07,7.5557,250.0566
72,657.54,131.95,52.66,30.18,15.60,12.5069,43.0480
79,689.75,37.72,55.98,48.72,172.97,9.7470,78.5608
89,394.41,410.86,70.73,47.57,161.50,12.0472,122.4319
200,857.96,129.33,37.13,34.35,175.11,5.2636,24.3637
211,313.56,530.01,48.33,38.26,18.14,7.0649,45.9836
54,669.91,106.26,33.29,28.32,179.23,10.4237,16.1396
238,877.33,569.59,23.59,22.73,179.86,5.2228,6.5067
263,695.58,388.05,87.59,44.95,4.05,12.7232,177.4088
265,515.12,392.89,52.62,46.40,179.24,9.0866,66.0848
84,365.89,77.82,61.23,36.09,161.71,7.9807,69.6054
282,656.18,400.69,73.09,51.44,17.78,11.6337,141.3724
83,468.54,202.24,87.31,39.96,1.52,13.2415,156.7314
37,759.51,302.28,83.13,46.66,28.90,12.4248,165.8578
320,424.71,413.48,100.48,52.80,157.20,9.3858,274.2136
316,722.80,332.31,60.81,54.52,178.81,9.6067,103.7140
43,418.51,133.21,69.10,51.81,162.82,10.7320,127.2539
349,275.89,514.12,72.69,29.22,9.12,9.3688,79.4291
20,588.66,258.48,44.20,40.37,3.47,8.4191,40.5646
322,776.19,444.49,104.29,45.24,20.93,8.2049,253.1202
379,347.35,494.32,74.59,36.86,161.18,8.0282,105.4834
266,593.52,363.58,75.13,47.49,14.45,10.5614,137.9179
314,530.94,210.91,57.49,46.61,158.48,7.9401,79.2591
380,753.46,483.92,75.93,55.67,158.54,8.0385,165.1289
406,276.28,598.85,29.56,28.98,174.49,5.4971,13.0290
414,494.06,483.66,118.49,73.04,155.66,11.3874,527.5864
439,721.30,612.80,37.32,36.75,6.33,6.6136,26.3411
456,440.31,564.95,61.27,46.45,11.42,9.4470,89.7006
484,725.28,557.59,51.42,48.13,176.17,8.1133,65.4568
471,588.55,569.11,61.24,55.66,172.53,8.5692,107.3976
42,680.26,217.93,45.79,39.10,172.08,8.4017,42.1691
17,667.66,146.14,50.39,40.52,5.18,9.9203,52.9296
554,527.50,608.84,63.25,42.04,151.02,10.3639,86.5180
560,304.80,683.19,75.31,50.28,144.84,8.3046,146.6804
57,638.44,195.43,44.26,43.57,176.68,8.5404,43.9014
569,564.64,30.18,33.59,28.73,175.12,8.9423,16.6728
572,604.15,663.94,98.70,40.44,4.62,11.4500,202.6634
530,439.27,650.08,70.27,53.05,151.93,7.6215,134.7640
580,478.29,679.47,57.40,40.78,0.33,13.2244,69.1102
595,726.62,719.81,65.91,45.99,42.17,9.3019,102.7706
597,769.07,709.40,73.98,45.74,31.71,9.1217,128.7825
51,760.07,76.49,30.40,28.98,88.64,8.8072,13.7747
588,635.31,690.51,86.96,38.84,1.97,11.5024,151.0943
287,617.36,391.42,56.30,37.09,25.84,8.5721,60.4919
618,399.84,714.84,42.68,24.60,157.32,9.9655,23.0522
631,772.78,196.79,41.24,33.95,4.62,6.7409,29.6990
639,342.39,734.82,76.77,41.91,3.17,9.0171,127.0694
653,240.11,772.11,43.41,38.95,175.91,5.7210,37.7514
358,648.17,471.96,73.55,57.42,15.44,11.9011,159.8177
667,772.68,526.83,39.41,33.05,21.36,6.3569,26.4125
299,446.66,180.40,36.60,33.26,2.63,6.6817,22.9129
670,703.64,757.79,50.22,40.05,5.95,4.4599,51.9695
682,686.79,766.47,88.39,36.09,20.40,8.6148,145.0665
688,833.33,791.15,75.19,50.54,145.56,5.7724,146.9852
689,767.31,740.93,44.06,36.47,27.82,7.6774,36.4283
691,718.38,15.96,40.45,31.26,143.31,18.2199,26.3212
607,704.31,46.42,39.74,35.27,90.52,9.6186,28.6538
707,780.57,792.51,51.39,28.93,14.04,9.1775,39.3131
711,478.99,785.18,81.87,47.77,166.50,8.8773,164.7227
517,505.38,534.32,73.36,71.71,0.30,16.7738,198.5108
695,451.06,671.47,45.68,44.30,1.19,3.6886,47.5533
720,832.09,792.04,74.53,49.22,145.66,2.3836,140.6776
474,503.70,550.03,102.65,54.24,143.30,44.5788,294.0362
