气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,597.73,9.90,78.44,19.49,179.40,0.3335,61.6780
4,876.40,443.05,55.47,50.82,1.15,6.1687,80.4513
5,838.91,93.37,48.26,41.66,14.18,5.6820,49.9096
6,894.11,295.31,42.88,38.02,4.19,4.9443,35.9589
7,293.83,318.61,69.58,58.87,6.68,7.8366,146.6355
8,562.30,252.22,61.13,39.00,17.47,10.5607,74.9913
9,791.66,307.40,76.51,47.14,171.36,9.1878,141.9851
10,842.30,282.08,56.15,41.64,11.32,7.4866,67.5465
11,263.69,96.44,66.89,45.04,167.70,6.8036,103.6786
12,365.30,373.56,45.07,38.24,20.25,8.0372,39.9617
13,307.78,130.73,57.33,40.95,29.38,5.2261,69.2544
15,428.39,332.91,58.05,34.53,170.59,11.4382,59.8526
23,851.59,6.84,38.08,16.26,179.56,3.4627,12.1341
24,666.92,29.11,68.84,35.16,1.54,6.6546,85.7259
25,756.45,335.56,63.72,37.10,27.62,9.9974,77.5102
26,491.33,29.56,58.71,43.46,169.74,8.8065,77.0682
27,619.00,36.18,69.09,34.41,172.64,12.5665,84.4956
28,731.06,50.59,69.58,40.08,27.50,12.4047,99.8380
31,588.93,378.80,45.23,42.77,176.80,9.7933,45.0215
32,551.96,428.05,39.60,36.14,93.13,8.3806,29.1552
33,761.14,234.76,73.22,37.15,25.82,8.2728,102.4655
34,521.38,172.02,45.36,37.04,140.18,7.9097,39.2113
35,520.58,214.56,92.91,49.19,153.09,9.5657,218.4159
52,371.50,178.82,82.71,55.93,120.76,8.5273,196.8303
63,777.29,82.41,91.57,59.08,22.16,5.1789,254.8806
65,462.31,164.14,75.89,58.44,38.25,8.3092,173.1548
67,635.26,312.08,52.21,33.70,166.35,10.6876,47.2600
69,676.47,254.31,63.29,32.57,21.40,9.8583,67.1167
70,313.69,450.04,91.11,55.62,6.85,6.3039,237.5246
72,652.29,202.52,53.08,31.29,12.23,10.7939,45.3609
79,698.73,96.23,59.09,51.19,107.69,7.7917,91.9455
80,427.00,4.41,60.33,31.50,154.75,9.7925,58.9858
89,393.32,457.29,73.35,44.76,157.20,8.5881,123.9032
200,863.75,164.46,36.99,35.67,176.16,7.0892,25.1081
211,310.77,569.73,46.54,43.02,2.26,6.9987,47.9409
54,670.97,160.81,33.11,28.77,2.48,8.7381,16.2238
46,543.75,46.67,75.91,43.06,175.79,13.4829,127.6374
238,877.38,602.35,23.53,22.69,1.46,4.5731,6.4605
263,693.62,452.47,88.02,46.66,178.77,10.1479,186.0041
265,514.33,455.03,53.91,44.20,7.96,9.8298,66.0877
84,371.53,131.37,61.75,35.69,144.01,8.7260,70.0041
282,652.51,461.10,69.04,51.57,14.70,10.0487,126.4534
83,471.83,271.14,89.02,36.72,2.08,11.4954,149.7102
37,750.18,359.18,79.17,48.60,26.97,12.4029,156.7226
320,422.80,472.83,101.86,51.12,164.46,8.8460,272.8943
316,720.55,390.15,62.39,57.26,8.99,11.4457,114.6673
43,421.37,196.32,72.55,49.35,160.05,10.5410,133.6162
349,272.27,562.83,66.65,34.09,4.08,7.9179,77.9021
20,588.90,309.49,43.47,40.69,4.94,7.5681,39.5589
322,775.48,502.95,104.72,40.79,17.22,8.7272,230.1245
379,350.12,552.15,66.13,44.73,165.92,9.3303,100.6378
266,595.54,432.30,80.46,45.56,9.49,11.6992,151.7146
314,533.20,268.99,61.54,49.05,150.64,9.8602,95.5659
380,758.16,546.83,77.59,66.63,9.26,11.2818,206.3980
406,282.23,633.97,31.94,27.97,174.15,6.9187,14.6778
413,351.18,10.85,41.36,28.26,173.08,2.3831,24.8705
414,492.12,550.36,120.97,76.13,165.76,7.9719,573.1502
439,721.48,655.13,39.01,37.78,173.84,7.6364,29.5773
456,437.13,622.33,62.14,45.77,15.83,9.0311,90.9118
474,512.81,628.28,95.06,55.13,157.71,10.5146,256.2722
484,728.85,605.55,50.06,44.93,169.11,8.7812,57.9238
471,590.16,634.57,58.38,51.01,175.54,11.9674,89.4368
42,687.36,271.31,44.31,37.28,10.29,10.9347,37.6519
17,668.08,197.17,49.50,42.35,10.38,14.0908,53.3911
554,536.98,682.48,68.00,38.20,153.80,11.4625,90.8728
517,508.10,597.05,67.27,62.49,0.34,16.4642,145.4859
560,311.87,737.33,77.35,46.51,155.68,8.2467,143.1745
57,645.37,252.51,45.00,44.19,1.04,8.6977,46.0411
569,566.96,80.55,30.24,28.44,175.96,7.5682,13.3787
572,606.82,729.30,104.31,43.50,178.90,10.5703,243.4526
530,450.37,711.99,72.99,57.52,143.59,9.6714,157.6587
580,483.40,741.60,55.99,37.95,157.26,10.0742,61.2019
595,727.74,775.01,60.68,45.29,32.80,12.4313,85.7914
597,762.61,769.48,75.67,41.97,30.89,10.6910,123.6356
51,774.81,131.20,30.85,29.04,90.45,9.5499,14.2209
588,633.24,752.08,88.32,41.10,178.70,6.9226,164.9629
540,730.79,287.63,11.05,10.67,7.65,7.0841,0.6702
287,611.58,453.79,60.68,35.14,24.18,10.0464,66.5736
618,408.10,778.63,45.09,25.37,166.46,9.5652,26.5321
631,775.33,250.63,39.94,30.70,179.46,7.1190,25.1882
639,341.18,787.18,83.28,29.59,1.51,15.9530,105.5895
653,239.30,795.15,42.76,15.25,0.29,2.5921,14.3467
663,839.63,93.25,48.03,41.08,9.46,3.4968,48.7515
358,649.37,535.19,69.79,59.52,7.27,8.9956,149.1546
610,545.50,230.29,29.48,24.15,114.73,7.0333,10.7968
667,771.00,570.62,31.45,30.40,87.25,0.0000,15.4718
299,449.19,232.01,37.93,36.25,4.13,9.4861,26.8360
