气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.63,86.08,48.87,40.50,167.65,9.0476,49.7645
10,839.89,139.50,55.24,40.95,39.64,6.6996,64.2840
25,736.80,123.44,63.03,38.07,163.02,13.3271,77.7912
32,513.63,257.09,60.39,43.72,175.23,9.1134,82.0272
33,763.43,7.03,97.93,36.30,15.11,50.1866,179.1208
67,585.88,60.61,69.78,45.59,18.64,10.9018,114.1978
70,250.83,275.87,74.49,50.74,24.46,6.8382,144.8403
263,660.24,250.83,80.50,52.50,19.58,8.3496,175.0417
83,382.27,32.49,87.71,54.09,2.78,11.0474,214.0854
322,776.25,295.90,88.35,61.16,153.10,11.3698,245.6313
266,555.84,186.20,59.31,36.41,148.32,8.8795,65.9053
380,714.96,321.05,63.43,36.39,18.82,8.1949,75.3236
414,391.84,340.51,72.26,39.23,143.03,10.7568,105.3931
439,656.60,498.43,68.20,38.77,9.84,9.7535,92.7754
456,393.89,406.37,100.96,48.89,144.90,10.0282,256.4235
484,705.70,453.15,43.54,40.75,171.32,7.4429,39.7522
57,575.64,19.11,52.25,45.28,13.26,7.4544,63.5939
572,528.81,474.61,94.05,45.87,153.58,8.7097,208.7332
530,354.34,539.93,47.63,39.87,18.32,7.0685,46.5180
580,461.29,516.42,84.34,48.93,2.32,11.7816,179.0865
595,723.32,581.83,90.45,48.53,16.79,12.1029,204.2815
597,724.23,543.52,62.62,45.90,51.11,7.2088,92.5940
588,585.18,513.31,67.79,38.67,167.03,11.9862,91.4196
358,629.09,317.61,74.96,34.24,177.75,10.9011,98.9717
682,644.69,585.36,77.67,33.33,4.24,10.6368,103.4487
735,518.51,687.90,55.10,46.59,172.65,8.8826,72.7551
736,400.49,660.95,72.88,46.77,158.87,10.9277,127.8027
8,482.48,3.93,90.70,21.83,170.85,8.1382,92.3825
802,725.19,298.40,54.73,47.97,90.63,4.4222,73.9218
811,590.34,261.58,80.51,47.68,176.62,10.2306,158.9706
812,875.07,592.64,56.14,51.13,172.28,7.2590,82.9064
813,844.98,247.89,48.37,39.51,25.01,6.3625,47.5612
814,317.15,276.16,56.82,40.68,145.85,5.0019,67.5708
815,431.53,69.29,107.09,39.93,177.71,8.5645,235.5765
816,592.03,595.81,44.29,42.66,1.86,9.2363,43.0469
817,286.54,502.73,74.91,48.56,18.72,7.7950,140.1632
818,313.33,640.35,70.15,47.24,172.73,10.9216,119.5962
819,879.41,438.49,45.45,43.60,4.40,8.2722,46.3347
820,425.59,583.94,52.58,39.00,174.30,9.6341,55.4702
821,834.05,458.01,69.63,41.69,29.85,6.1090,103.9803
822,310.26,716.97,45.57,44.76,89.92,6.9063,47.8215
823,883.40,295.64,39.06,35.03,7.61,6.3525,27.4962
824,534.84,384.34,44.61,40.09,5.51,7.5534,41.0496
825,756.86,441.86,70.91,49.03,22.04,8.7789,126.8469
826,682.63,403.36,50.80,46.43,174.62,9.3781,61.6320
828,541.97,634.90,38.25,37.45,2.63,9.7376,28.1861
829,388.39,145.47,75.51,41.37,151.82,8.5723,121.3424
830,423.09,235.83,78.14,40.76,152.21,16.1578,128.0454
