气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,596.61,34.71,78.75,44.46,6.37,8.7257,141.8703
4,876.76,468.19,55.66,52.46,178.74,5.8296,83.6273
5,840.05,120.49,48.02,41.44,12.61,6.7468,49.1664
6,890.70,316.87,44.87,38.33,22.20,4.9138,39.7026
7,294.25,348.29,68.32,58.52,4.73,5.7956,140.5376
8,561.57,296.40,59.57,37.37,9.96,13.5922,68.2160
9,794.11,343.66,69.45,49.66,172.76,8.6871,123.2242
10,841.55,312.77,55.14,43.22,20.93,7.7603,67.6109
11,262.57,125.12,69.31,47.37,147.70,6.3206,117.0526
12,362.57,403.33,45.26,39.21,23.10,6.3029,41.3189
13,306.33,155.28,50.23,40.83,11.86,5.6124,52.9986
15,429.96,379.75,62.65,37.14,165.25,10.6799,74.9938
23,852.82,14.47,49.27,38.65,11.37,2.7171,48.2690
24,663.74,67.33,73.35,37.14,178.53,9.9983,102.8056
25,750.59,373.35,58.84,40.67,37.04,7.7387,72.4539
26,496.56,67.24,62.15,40.71,164.02,8.7173,80.8951
27,617.84,82.84,74.93,35.23,172.72,11.7406,101.7419
28,730.09,86.23,69.02,38.17,27.43,8.4342,93.5507
29,412.68,22.36,59.04,47.14,17.17,13.4942,84.5557
31,589.81,415.25,43.25,42.90,178.05,8.6787,41.2846
32,549.21,459.69,40.44,36.54,90.40,7.7630,30.7498
33,762.18,270.10,72.15,35.81,25.88,7.4844,95.8876
34,524.21,207.66,45.26,38.33,150.41,9.3157,40.4037
35,522.81,259.06,95.88,50.29,154.08,5.8789,237.8539
52,374.50,218.51,88.19,53.94,123.53,10.9216,215.8589
62,595.97,6.82,40.09,14.94,179.02,3.5016,12.3561
63,777.33,119.88,88.94,67.73,14.27,10.2781,275.6472
65,456.51,201.14,68.64,67.77,3.02,8.9171,164.2638
67,639.50,354.37,44.99,33.12,163.17,10.5503,34.4962
69,670.69,296.07,66.51,35.49,21.52,12.2029,80.7626
70,316.02,479.25,87.76,58.11,1.33,7.2451,230.2873
72,649.07,247.06,53.64,32.72,13.25,9.5758,48.4330
79,703.76,131.54,55.13,51.99,88.19,9.0671,81.2752
80,434.17,24.88,65.23,54.31,97.04,16.3242,118.8656
89,395.12,490.00,78.97,46.04,158.40,7.2871,147.7207
200,867.65,186.54,36.54,35.29,173.01,4.8654,24.2355
211,308.48,596.03,44.82,43.20,5.61,6.5130,44.6411
54,671.51,195.14,33.40,28.68,4.05,8.3652,16.4559
46,549.27,91.67,76.53,42.67,177.07,12.9184,128.5604
238,876.50,623.07,23.15,22.78,1.32,5.0803,6.2827
263,691.34,493.32,88.31,46.46,176.92,8.0707,186.3959
265,514.92,494.40,55.53,43.77,176.46,9.9306,69.4412
84,371.61,164.55,64.70,32.39,147.87,9.6952,69.7657
282,648.84,500.73,67.46,50.31,15.02,16.5286,117.7960
83,473.72,316.29,91.30,36.77,4.85,8.2544,157.6667
37,748.02,399.40,80.69,43.27,19.12,10.9449,144.9338
320,422.83,513.41,102.96,56.42,164.06,12.5087,307.7050
316,718.49,426.34,63.40,55.23,26.36,10.2958,114.2049
43,422.16,237.23,73.71,49.26,158.34,10.3661,137.6741
299,448.20,267.31,40.46,35.23,175.11,9.3079,29.6675
349,271.28,596.77,58.59,34.32,1.05,8.3743,60.6161
358,663.97,574.38,47.85,44.08,1.04,10.6897,51.9161
20,589.88,342.34,45.47,39.35,10.36,7.3807,41.8583
322,772.82,543.40,105.88,42.56,13.07,10.9821,245.4348
379,353.45,591.38,64.24,47.98,171.42,6.9733,101.8527
266,592.82,478.67,90.24,49.62,13.27,9.1339,207.8753
314,533.69,307.57,55.04,50.08,177.86,6.4038,78.0527
380,759.76,587.15,76.57,60.52,4.31,9.0580,182.5361
400,645.45,577.78,71.12,62.01,5.33,9.8608,161.3394
406,285.75,657.43,29.26,28.21,177.11,5.9079,12.4232
413,350.64,29.91,43.20,41.51,176.03,5.9388,39.8639
414,495.03,591.89,119.72,78.68,175.04,7.6812,580.1782
439,723.08,682.77,37.13,35.93,2.07,5.4235,25.4832
456,434.75,659.66,59.68,47.26,7.59,10.1838,86.6071
287,604.11,494.69,59.13,38.55,22.89,12.4299,69.3509
474,521.32,667.52,99.64,62.27,167.28,11.5779,318.0068
484,732.38,636.92,46.58,44.82,172.11,7.9568,50.0184
471,589.26,675.31,55.62,50.52,0.98,10.4780,80.4173
42,693.05,302.63,43.13,41.33,91.26,8.3991,39.5510
541,617.65,755.16,48.11,32.02,3.66,12.2086,38.1249
17,666.94,232.46,51.29,39.91,4.48,10.1401,54.0113
554,542.75,729.92,76.01,38.36,153.50,11.2969,114.0123
517,510.17,641.56,72.43,68.28,4.75,26.3548,184.2675
560,312.01,771.20,82.63,47.43,160.40,5.3356,166.6062
540,731.52,320.50,11.29,10.29,90.94,3.3121,0.6745
57,650.01,288.27,49.34,43.89,1.39,3.5150,54.9646
569,568.50,114.85,37.61,31.82,20.72,7.3329,23.1596
572,616.26,773.55,109.02,44.68,179.47,6.0612,273.2150
530,457.24,753.62,76.18,53.22,137.11,10.3312,158.8946
580,489.24,781.98,55.96,40.83,149.14,12.5781,65.7680
581,770.81,791.66,37.11,29.74,14.98,1.4454,21.0725
595,716.29,792.93,41.73,16.68,177.85,1.9485,14.9476
606,520.17,6.49,42.74,19.04,178.99,10.7378,17.8969
597,748.90,795.22,52.90,29.01,16.17,10.0972,41.7650
607,715.61,134.59,44.48,37.69,99.09,10.3193,38.3714
599,748.88,787.01,68.15,26.82,1.39,16.7104,64.0873
51,780.18,165.63,33.23,29.91,7.93,3.5174,16.9856
588,622.97,783.82,107.57,34.13,179.63,104.7282,203.1506
