气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,852.34,50.06,48.23,43.00,16.72,5.5229,51.4621
32,504.13,121.39,63.65,44.61,168.36,8.2989,92.9983
70,256.93,167.90,69.65,51.90,141.92,8.9631,129.5223
263,660.49,121.61,77.84,39.76,3.26,4.7569,123.9504
322,776.74,172.15,87.47,67.90,15.31,9.9951,267.2544
266,537.81,46.81,65.48,32.81,153.27,11.3832,72.3841
414,377.11,212.24,57.25,37.70,154.04,7.9217,63.5819
439,663.89,352.66,69.70,38.38,21.33,9.8677,95.9244
456,384.38,273.85,97.14,58.88,129.91,7.0421,285.8731
572,524.72,326.29,85.56,48.69,161.97,7.3211,183.3416
530,358.94,443.39,47.94,38.12,27.64,6.1523,45.0814
580,469.70,376.52,96.05,35.47,6.95,8.5152,168.3462
595,741.97,453.79,85.87,46.29,17.27,8.8903,175.5773
597,743.63,424.24,56.68,39.09,29.64,8.7528,64.5968
588,566.93,359.32,62.67,37.65,4.91,10.0343,76.0771
358,617.21,148.88,78.26,31.29,172.41,12.6986,98.5781
682,645.94,420.00,43.41,36.94,177.68,11.9238,35.8137
735,516.10,549.87,58.55,44.19,161.49,9.5449,77.9262
736,397.59,538.35,71.29,46.19,158.45,8.5304,120.7673
811,591.04,96.36,68.90,45.87,5.93,13.5198,112.0215
812,875.80,505.59,56.65,53.87,173.15,6.4429,88.9410
813,841.10,155.80,49.79,42.28,12.31,6.3696,53.9269
814,308.14,191.51,46.32,43.28,172.15,5.7366,47.7648
816,590.67,466.32,43.63,43.54,179.53,9.6502,42.6437
817,293.14,388.51,69.32,53.21,177.88,11.7114,131.5409
818,314.93,521.63,79.63,56.43,1.67,8.4553,184.0893
819,887.33,348.23,43.52,42.41,96.07,6.9029,41.3240
820,428.55,439.47,58.00,34.93,172.79,11.1227,60.4540
821,838.27,355.61,59.77,42.61,27.96,6.5277,78.3147
822,305.18,630.34,48.66,41.23,2.87,5.6547,50.2276
823,872.93,217.64,38.70,35.07,172.93,5.0449,27.0205
824,527.48,257.28,43.35,39.46,174.16,9.9132,38.1497
825,760.24,317.68,67.91,35.75,23.57,6.6907,84.8302
828,547.37,507.76,37.15,36.89,94.21,8.4216,26.1959
829,361.49,9.80,70.91,44.39,151.83,12.0890,114.8095
830,415.49,84.35,55.97,50.46,176.81,6.7549,81.3348
831,345.72,4.15,45.42,33.95,142.48,2.0046,36.0230
832,793.43,394.47,61.78,47.22,2.35,10.4674,92.7260
833,595.30,34.21,41.79,39.34,0.65,8.1449,35.3481
834,780.69,308.36,36.88,35.89,2.62,4.7870,25.1192
835,551.19,155.08,74.59,37.02,177.82,9.9405,105.9669
836,437.54,74.85,58.42,56.19,90.56,7.8932,98.6497
837,443.51,29.21,69.65,43.91,151.23,6.2111,109.6000
838,645.13,309.54,53.69,34.53,12.47,10.9063,51.1937
839,875.40,652.72,22.48,22.32,2.17,4.9728,5.8025
841,786.39,205.64,36.88,25.88,123.20,5.1504,18.1084
842,690.27,551.90,83.03,43.13,177.98,8.4880,152.9814
844,437.39,11.87,79.29,34.48,171.71,4.2401,111.5363
846,671.80,239.91,32.78,30.20,1.60,8.3479,16.6953
852,645.95,555.91,62.39,53.36,4.81,11.5499,106.8322
517,449.16,252.73,72.61,72.59,90.94,8.5946,196.8777
893,425.49,572.54,92.30,58.49,167.30,13.2237,256.3568
689,715.82,476.93,65.11,51.20,10.65,11.6967,111.6747
849,730.04,135.35,65.83,39.49,17.31,10.2865,88.0293
316,656.41,6.23,68.81,26.19,0.95,5.8360,63.8044
554,424.33,295.24,70.87,46.95,153.39,10.8120,121.3242
868,449.04,319.23,37.01,29.42,0.23,9.3877,20.7389
923,270.79,645.69,54.34,39.11,9.45,8.3941,59.4090
932,662.26,629.44,52.43,50.27,92.64,8.0585,71.0908
827,592.31,387.57,41.25,39.37,173.77,7.6016,34.4745
896,771.40,598.85,107.88,43.24,12.88,9.3979,258.8635
953,356.01,642.26,71.40,50.25,159.69,9.4448,131.7977
856,583.71,533.18,89.61,44.19,12.29,11.3605,182.5474
886,535.38,362.96,50.65,47.94,2.43,8.6009,63.2644
954,760.55,642.68,78.52,65.32,169.20,12.4676,207.1838
974,638.26,633.87,76.15,51.03,8.37,9.4318,152.2363
980,291.91,691.08,28.62,28.43,88.31,5.3564,11.9796
20,540.87,5.82,55.43,34.65,160.10,7.6778,54.7731
987,353.07,66.52,43.90,40.32,0.08,6.9169,39.9828
37,757.98,15.16,48.36,43.37,29.58,7.5539,52.1734
988,502.59,653.97,123.24,83.05,178.37,13.6631,648.9244
1000,656.98,23.38,78.43,43.83,15.14,10.7431,138.7003
1013,726.82,722.90,37.73,37.40,90.60,6.0628,27.3912
1030,432.10,714.16,63.07,46.86,22.41,9.9060,95.9003
851,598.12,552.83,56.03,40.84,17.00,10.7210,65.9676
1048,525.25,722.11,89.66,62.03,178.63,11.9009,256.5558
1058,739.03,678.87,51.22,43.83,122.69,6.5968,59.1570
1045,591.80,729.63,60.01,49.56,170.38,8.7499,91.8022
380,713.20,179.41,54.94,48.54,14.62,11.0472,75.3815
484,697.28,346.91,44.17,40.94,179.46,8.1050,41.1002
1104,472.35,792.98,58.04,31.85,164.96,3.7028,55.2047
1114,731.08,363.16,10.22,9.84,1.53,6.9067,0.5290
1115,625.36,793.80,45.42,18.28,3.69,2.7756,19.4038
826,669.14,282.28,51.64,42.27,1.10,7.9671,57.9924
1119,316.21,794.01,57.19,18.17,0.25,17.5472,30.5610
1128,545.68,793.64,76.64,32.38,164.83,3.1475,97.8326
845,654.51,338.65,47.71,42.27,10.06,11.1167,49.5050
1130,660.88,121.41,77.68,39.52,3.02,0.0000,122.6981
1091,523.15,700.39,70.91,60.44,5.84,29.3496,156.3561
