气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.48,122.46,51.07,37.93,161.04,9.5337,50.8969
10,835.69,166.98,53.11,43.13,36.88,6.8547,62.5998
25,739.21,162.09,63.77,42.05,166.55,10.7983,87.9821
32,515.56,296.39,58.45,46.55,1.74,10.7731,81.8035
33,766.14,40.88,80.85,35.95,18.54,18.2254,120.9081
67,585.18,101.12,72.00,45.58,19.52,14.3383,121.5619
70,252.10,307.08,79.01,48.78,13.52,7.9057,156.6712
263,659.24,287.30,77.64,56.21,17.66,10.1438,174.3104
83,379.80,73.02,91.10,58.75,13.03,9.7581,250.8006
322,778.12,333.32,84.98,57.61,150.17,10.1589,214.0377
266,562.12,226.12,53.88,39.30,163.45,8.9032,58.6910
380,714.22,362.79,66.83,30.98,13.06,10.1440,71.2002
414,392.81,373.55,76.72,37.80,147.85,7.3040,114.4591
439,657.49,538.28,67.75,38.45,9.13,8.9805,90.7884
456,396.32,443.56,101.93,48.00,144.21,8.5309,256.5896
484,705.04,484.98,50.03,39.89,159.10,6.9121,51.3808
17,609.51,6.94,87.85,24.03,2.83,11.7849,95.4151
57,573.20,52.05,49.84,48.18,176.79,7.3263,61.5671
572,533.46,519.03,84.49,50.77,149.91,10.9921,186.4612
530,354.40,568.18,47.61,39.12,18.03,7.1001,45.6039
580,458.49,561.92,75.71,55.19,0.56,10.2201,162.7328
595,719.53,622.54,89.11,44.26,13.92,10.8231,180.8115
597,719.94,575.68,63.31,44.94,52.06,8.6954,92.6823
588,591.46,560.66,63.14,41.31,153.87,10.9719,84.7171
287,569.59,290.27,36.63,34.51,89.17,6.0064,23.8252
358,631.10,362.43,72.88,37.40,178.15,13.3783,102.1985
682,643.00,629.49,68.64,37.15,4.13,9.1528,90.0287
735,519.02,726.48,51.94,45.78,176.88,8.3772,63.5524
736,400.51,696.93,74.59,46.43,167.85,10.0581,132.8886
42,649.97,79.06,117.86,47.02,5.58,9.4053,336.0383
8,483.18,30.00,91.18,47.59,164.65,9.1189,203.5530
802,725.73,334.68,59.64,52.93,27.91,7.4283,96.8609
811,592.75,308.77,83.70,46.31,177.24,13.8818,166.9132
812,875.01,619.80,58.00,52.27,172.96,6.9475,90.4670
813,845.91,274.45,50.19,38.73,26.93,7.0096,50.1989
814,317.29,296.61,52.81,41.89,142.03,4.0601,60.1018
815,438.13,110.05,101.97,44.74,6.05,13.2882,239.3621
816,591.92,632.81,45.13,44.01,1.50,9.4620,46.1247
817,283.17,534.77,76.48,48.60,12.83,8.5482,146.2715
818,312.97,673.56,72.70,38.62,172.12,7.5657,105.0172
819,876.98,467.17,53.91,39.26,29.76,6.7605,58.7124
820,423.94,623.09,63.61,37.91,7.16,8.5986,78.9107
