气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,597.54,7.20,69.41,15.32,179.94,14.8666,37.9733
4,876.29,440.85,55.30,50.95,0.85,5.5820,80.1664
5,839.04,90.83,47.72,41.46,7.78,8.6525,48.5733
6,894.37,293.13,42.62,37.65,4.05,5.4537,35.1902
7,293.88,315.49,69.61,58.37,8.70,7.9330,145.5219
8,561.14,247.67,63.45,39.03,19.23,12.5264,80.8394
9,791.37,304.23,77.99,47.50,170.39,7.9373,148.6299
10,842.50,279.35,56.17,41.70,10.18,7.3238,67.6879
11,263.59,94.28,66.10,44.91,171.94,5.1641,100.9389
12,365.53,370.70,45.48,37.97,21.62,7.1011,40.4030
13,307.91,128.82,56.89,41.16,30.44,4.9295,68.5454
15,428.22,328.87,58.42,34.01,170.35,10.8501,59.7212
23,850.76,6.68,36.09,14.03,179.61,2.2409,9.4026
24,665.85,25.66,69.76,34.00,179.04,15.8957,85.1229
25,757.59,333.84,66.32,38.26,30.12,10.4209,86.5961
26,490.73,26.27,58.02,44.60,169.00,6.5744,77.2337
27,618.92,32.59,67.26,31.98,175.02,9.9028,74.4379
28,731.10,46.69,69.11,39.00,28.04,9.7489,95.8251
31,588.72,375.34,45.64,42.81,177.16,8.3895,45.8722
32,552.17,425.15,39.36,36.51,91.41,6.9546,29.0907
33,761.10,230.33,72.26,35.68,24.85,11.4361,95.8524
34,520.77,168.72,46.28,35.74,142.30,12.0884,39.3784
35,521.03,211.13,91.19,49.78,153.18,9.0474,212.9453
52,370.72,176.01,81.69,56.83,121.03,9.6814,195.0955
63,775.81,78.95,92.67,58.30,20.94,8.6127,257.6005
65,462.16,160.44,76.72,57.28,39.87,8.9732,173.4399
67,634.35,308.49,52.35,33.84,166.47,10.0723,47.7148
69,677.26,250.94,65.37,32.30,21.18,13.1202,70.9950
70,313.84,447.68,91.32,55.26,7.17,6.6921,237.0917
72,652.71,198.34,53.03,31.54,13.23,10.9275,45.6248
79,698.04,92.77,60.34,50.74,109.67,11.6363,95.0595
80,425.07,3.02,56.83,25.14,158.67,4.4914,41.7668
89,393.07,454.06,74.98,43.02,156.94,7.7247,124.4220
200,863.37,162.33,36.94,35.73,175.99,5.2961,25.0796
211,311.37,567.36,46.73,41.78,4.78,6.9389,46.9335
54,671.29,157.54,32.63,28.33,0.98,8.9192,15.5197
46,544.23,42.64,74.51,43.93,176.24,10.1918,125.4507
238,877.33,600.48,23.67,22.79,0.27,5.2691,6.5685
263,693.41,448.20,87.94,46.47,177.87,13.1344,184.9086
265,514.11,451.32,53.15,44.92,7.36,8.8501,65.2829
84,370.59,128.34,62.26,37.13,147.74,8.9361,74.0415
282,652.78,457.33,72.79,49.27,18.70,10.6379,134.2856
83,470.42,267.88,89.64,36.89,2.03,7.9264,152.4751
37,750.71,354.78,79.61,47.45,25.19,13.8549,154.7204
320,423.13,470.04,104.18,50.92,164.09,7.8551,284.3141
316,720.59,386.50,61.49,58.43,8.90,9.4251,113.6829
43,421.69,192.25,73.09,49.07,159.31,12.0056,134.8691
349,272.10,560.17,65.84,33.53,5.09,7.0747,74.7765
20,588.83,306.28,42.93,40.62,2.92,8.3323,38.5099
322,774.74,499.95,105.29,40.53,16.64,7.8807,231.1629
379,350.36,548.67,66.77,43.37,165.73,9.3007,99.4969
266,595.40,428.27,78.97,46.38,9.60,9.1384,148.8022
314,532.99,267.20,60.63,47.02,161.39,4.3762,88.9174
380,757.57,542.76,75.61,65.45,8.74,10.8138,192.4994
406,281.79,631.96,31.65,28.42,173.49,6.0548,14.6434
413,351.18,9.76,41.72,25.82,174.32,2.9506,23.1233
414,492.63,546.44,120.26,77.23,166.18,12.9200,574.5770
439,721.08,652.71,39.17,37.71,173.29,6.4238,29.7662
456,436.79,618.83,61.75,45.84,18.05,9.7219,89.9313
474,513.23,623.79,96.97,55.66,156.75,11.1658,269.2451
484,728.31,602.75,50.50,44.83,170.08,7.3462,58.8106
471,590.10,630.42,58.56,51.81,178.26,11.1066,91.3958
42,687.11,268.02,44.04,37.63,8.38,8.7707,37.5474
17,668.19,193.73,49.01,40.80,7.50,6.6803,50.4240
554,536.09,677.74,66.64,38.01,154.86,11.5782,86.8360
517,506.55,591.55,65.11,60.87,0.14,11.4426,132.7624
560,311.29,734.20,77.32,47.19,156.09,8.6669,145.1597
57,645.07,248.96,45.16,44.66,178.89,8.3227,46.8587
569,566.71,77.19,30.14,29.13,177.55,8.9959,13.6127
572,608.41,723.33,101.77,41.48,1.24,24.1157,221.0115
530,450.49,707.98,71.53,58.12,143.36,11.7961,153.0125
580,483.10,737.52,55.96,38.99,159.95,12.0563,62.8053
595,728.03,771.03,61.95,44.33,33.16,9.5458,87.5104
597,763.48,766.41,74.84,43.21,30.32,7.4064,124.5001
51,774.31,128.28,30.94,28.53,91.50,7.5521,14.0527
588,632.62,748.14,84.83,40.09,178.69,10.0466,148.4161
540,730.49,285.33,11.74,10.65,2.03,5.0765,0.7557
287,611.94,450.07,62.45,35.29,24.28,11.5824,70.8108
618,408.61,775.04,43.91,24.53,167.56,8.9349,24.3292
631,775.22,246.78,42.96,33.03,178.95,10.1121,31.3569
639,341.08,785.94,83.72,32.79,2.24,4.5152,118.2372
653,238.74,794.92,43.49,17.04,179.41,2.9333,16.5842
358,649.30,531.16,69.46,60.03,17.56,10.2223,149.0003
610,545.06,227.72,36.19,33.72,2.36,10.7878,22.7204
