气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
10,852.70,41.79,49.72,43.15,22.81,6.8058,54.8832
32,501.03,109.19,62.28,43.72,166.39,11.4545,87.2397
70,256.22,158.98,69.68,48.99,141.03,7.9311,122.3787
263,660.92,110.19,76.19,38.80,2.91,8.0455,115.8803
322,776.78,159.94,88.30,67.61,20.27,12.5734,271.2025
266,536.14,35.36,62.69,31.71,156.11,8.1128,64.1197
414,374.93,200.69,57.81,37.86,154.56,13.0614,65.0924
439,667.24,341.36,65.43,35.31,15.09,5.9618,77.7509
456,383.09,260.03,95.22,57.41,131.03,11.1311,267.7818
572,524.53,311.34,87.77,50.31,162.34,16.2646,199.3498
530,359.41,435.20,47.98,38.07,26.42,6.7171,45.0842
580,471.13,363.36,95.98,33.99,6.75,10.7053,161.0898
595,744.52,441.67,83.85,46.58,12.31,9.6928,168.5014
597,745.62,413.34,57.57,41.09,39.09,9.4019,70.0640
588,566.24,345.62,62.19,37.36,4.21,12.1532,74.3363
358,620.40,134.18,76.23,31.66,170.74,12.2646,94.6484
682,645.61,404.64,42.90,37.12,172.80,12.5679,35.1398
735,515.53,537.83,57.54,44.00,166.47,10.6235,74.9506
736,397.81,528.18,71.16,48.45,157.74,8.0302,126.2412
811,593.07,81.53,70.22,43.90,8.66,12.0187,111.3515
812,876.30,498.41,55.09,54.24,176.65,6.2967,84.7002
813,840.96,148.20,47.79,41.91,9.49,6.0235,49.2466
814,307.99,183.47,45.05,44.01,177.01,6.5046,45.9573
816,590.54,455.24,43.41,42.89,91.01,9.2382,41.5852
817,293.54,378.80,68.19,52.94,176.38,8.4109,126.6339
818,315.44,512.09,82.91,55.94,3.78,7.2253,197.8137
819,888.70,341.15,44.64,41.07,22.51,5.6416,42.0988
820,428.14,427.51,58.08,35.32,172.53,9.3185,61.2895
821,839.32,346.64,57.06,43.76,24.35,7.2940,73.2995
822,306.22,623.32,47.94,41.14,5.41,7.3025,48.6536
823,872.12,211.21,37.68,35.28,171.23,6.4267,25.7651
824,526.79,246.60,42.70,38.63,172.02,9.4695,36.2297
825,760.41,307.28,68.19,35.30,27.61,8.3839,84.4532
828,547.34,495.76,36.58,36.34,94.03,9.8977,25.0136
829,362.51,5.38,73.61,30.02,162.30,6.0275,83.6767
830,414.71,70.96,56.37,47.92,145.34,8.7697,78.3506
831,338.30,5.12,32.65,21.96,8.86,13.8409,12.0456
832,793.79,383.90,62.52,48.54,1.12,9.0571,97.5892
833,595.66,24.00,41.24,39.96,0.55,8.3557,34.9599
834,780.96,300.07,36.05,32.00,2.92,8.1415,21.3989
835,549.30,141.06,73.00,35.52,178.97,14.0063,97.3992
836,435.78,62.89,55.08,52.94,178.58,9.5080,82.6144
837,440.63,15.72,69.87,42.63,166.96,21.9707,107.0901
838,646.81,295.58,52.64,33.78,7.53,11.8203,48.1481
839,875.57,646.29,22.87,22.77,89.87,4.6846,6.1289
841,784.58,196.99,32.68,27.54,87.86,11.2624,15.1363
842,690.33,538.32,84.78,43.25,177.63,11.3101,159.9275
844,427.12,6.06,50.61,36.84,123.47,44.7143,48.5364
846,671.55,230.39,32.44,29.82,0.82,8.0209,16.1448
852,646.16,544.16,67.19,52.90,8.12,10.4622,122.8660
517,450.13,240.23,70.15,69.61,179.93,10.1347,176.2262
893,423.91,560.40,90.25,55.61,158.54,9.3298,233.0072
689,716.86,465.74,65.78,53.21,11.59,9.6275,118.4375
849,730.46,125.39,65.90,38.65,22.15,8.2343,86.3375
554,424.16,283.22,70.36,48.25,152.79,11.2312,122.8635
868,448.63,308.33,38.26,30.25,176.22,7.7172,22.7748
923,271.62,634.77,54.42,38.26,5.48,8.2346,58.2862
932,663.02,618.67,50.70,48.02,94.46,14.0027,63.5062
827,591.77,377.67,41.97,39.10,174.00,9.0531,35.4331
896,771.22,586.54,106.90,42.11,11.78,8.8983,247.5667
953,356.91,630.50,69.37,50.27,162.51,7.7268,124.4579
856,586.84,521.53,90.57,45.66,11.24,11.2745,192.7062
886,534.69,350.64,52.54,48.53,0.83,9.8416,68.9129
954,759.94,629.87,76.35,66.60,176.08,12.4594,199.7486
974,639.13,622.58,73.68,52.83,7.81,9.0368,147.5261
980,289.99,683.65,31.78,28.82,171.32,6.2702,14.9774
20,535.66,8.80,44.71,18.67,178.35,14.1994,19.2028
987,352.82,58.72,44.47,39.90,179.32,5.6479,40.5909
37,758.95,7.02,51.62,41.57,36.03,5.8206,56.9876
988,500.19,640.07,119.25,80.85,176.23,11.0145,591.5086
1013,726.21,714.12,38.72,36.46,92.97,6.9723,28.1188
1030,432.91,702.37,62.72,47.95,19.12,9.3643,97.0298
851,598.79,541.26,58.39,38.68,22.54,12.2048,67.8539
1048,525.41,711.89,89.60,54.32,169.30,13.6899,224.3140
1058,737.04,670.41,53.01,40.98,139.08,5.6406,59.2288
1045,591.67,717.29,60.57,49.39,164.40,7.2531,93.1992
380,711.23,169.34,52.56,50.59,11.90,10.0807,71.8913
484,695.63,337.19,44.80,41.47,177.37,6.9305,42.8159
1104,469.68,790.60,62.36,51.93,143.09,6.3860,103.8941
1115,623.32,789.08,47.46,27.43,178.20,4.9592,31.7811
826,668.64,271.21,50.88,40.91,2.11,9.4752,54.4943
1128,545.16,783.94,77.54,41.13,158.06,14.5433,127.1950
1091,521.88,684.15,65.80,56.06,10.24,6.2916,124.8785
1134,314.41,788.74,77.48,27.58,178.36,8.2379,85.1695
1114,731.61,353.28,9.79,9.45,91.02,5.8318,0.4655
845,653.14,326.27,46.28,42.54,3.48,13.7781,46.8678
