气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,725.16,11.96,45.04,31.64,172.79,5.1034,33.0194
10,848.28,84.99,45.10,43.31,8.32,6.1875,45.3128
25,732.83,30.85,53.19,37.61,175.26,8.7702,54.7390
32,507.23,173.92,64.20,41.29,171.26,8.8173,87.5428
70,256.13,210.32,61.07,61.08,0.41,8.8932,117.1982
263,662.54,170.90,78.91,43.86,6.87,9.3822,140.4883
322,778.40,218.09,77.99,63.11,13.97,7.0180,197.5056
266,544.48,101.27,66.25,34.73,150.33,9.9440,78.4219
414,384.01,262.31,60.23,40.12,155.97,8.4766,74.8603
439,659.64,410.72,69.36,35.19,14.07,11.4971,87.1034
456,388.17,326.98,97.42,56.17,136.54,11.8084,274.2552
484,701.58,387.84,45.94,39.22,20.31,8.6576,42.5839
572,531.22,384.32,89.71,48.52,153.87,11.1403,200.8697
530,356.28,480.79,49.45,38.40,25.58,5.7429,48.3199
580,466.79,430.75,95.70,39.78,7.99,9.7001,187.4424
595,734.98,501.04,91.15,49.20,19.10,13.0495,210.2972
597,736.23,471.38,61.86,40.10,29.87,11.8026,78.9423
588,572.01,420.05,63.71,36.33,174.31,15.0586,75.8471
358,621.50,213.90,76.44,33.02,176.21,12.6004,99.2732
682,649.84,485.36,59.37,33.51,178.38,11.4587,60.7731
735,516.20,604.24,58.90,44.17,159.24,8.8117,78.8334
736,398.16,585.98,68.55,47.98,159.40,10.3606,115.9823
811,590.10,159.78,69.40,39.85,0.62,11.0172,98.7308
812,875.33,540.14,57.77,50.32,173.32,4.9612,86.4109
813,842.08,191.16,50.48,42.47,17.40,7.8781,55.6637
814,310.70,225.69,46.18,43.33,170.80,6.7934,47.5478
816,591.77,516.81,44.93,42.30,174.17,9.4410,43.9234
817,289.05,433.00,68.34,50.48,3.55,7.8187,121.2773
818,313.77,568.35,75.23,57.27,165.91,8.3989,166.7472
819,884.56,381.84,45.40,42.91,177.06,6.4910,45.4920
820,429.43,493.66,49.22,37.05,160.74,9.0556,46.1835
821,835.68,396.98,66.73,40.86,25.94,6.5930,93.6258
822,306.01,663.05,51.58,42.53,176.83,6.3332,58.2084
823,878.04,248.13,37.21,34.36,174.79,6.3292,24.4704
824,530.63,307.03,45.20,41.57,4.83,5.6310,43.7024
825,759.34,364.71,68.14,41.20,24.79,8.8209,98.4101
826,673.25,329.73,53.26,45.44,174.48,7.9898,66.3171
828,545.00,556.23,37.35,36.05,1.81,9.0499,25.8733
829,372.82,61.62,71.42,40.57,141.39,8.6085,106.4483
830,416.40,142.17,73.02,42.02,153.55,12.9092,115.2474
831,351.66,47.56,46.58,31.49,105.75,12.8075,35.1427
832,797.52,446.97,57.35,40.76,178.52,9.5783,68.9689
833,592.68,77.47,43.26,37.11,16.66,6.6426,35.7329
834,778.98,342.74,40.94,39.88,177.59,6.1956,34.3854
835,553.82,219.38,75.86,34.91,170.70,12.1706,103.3507
836,441.94,123.24,58.87,53.13,118.06,31.8867,94.7356
837,449.57,83.74,67.13,41.66,148.74,15.3101,96.5958
838,641.61,370.48,52.02,32.25,14.98,9.9354,44.8943
839,874.20,681.04,23.93,23.12,0.30,4.6467,6.8136
841,781.31,256.46,40.86,26.25,13.33,10.1742,22.5446
842,690.00,604.64,82.55,44.22,0.67,9.3958,155.0443
844,443.93,63.50,76.88,38.61,167.16,9.6366,117.4240
846,672.32,280.39,33.37,31.41,176.56,7.6191,17.9932
852,646.23,611.32,60.13,53.68,178.00,10.8360,99.8668
517,439.73,303.41,86.87,68.81,141.84,11.6857,267.1600
893,427.71,630.60,88.97,60.57,178.22,11.9345,246.6593
689,714.13,527.91,65.10,47.34,176.65,9.4985,103.2131
849,731.79,186.73,62.77,41.54,20.85,8.8333,84.2099
316,654.33,57.94,71.57,47.87,144.18,10.6557,126.1416
554,429.54,349.10,62.27,44.10,155.79,8.1170,87.9703
