气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,720.32,168.21,50.04,38.01,159.21,9.0730,48.9713
10,829.78,201.87,52.60,41.93,29.99,7.1779,59.6818
25,740.34,216.10,66.34,38.88,167.66,8.4557,88.0222
32,520.11,349.15,59.92,47.06,8.63,9.1713,86.9268
33,757.94,95.43,75.67,35.76,18.40,9.0230,105.3456
35,520.30,55.18,68.26,52.38,162.63,11.5211,125.5450
67,580.40,153.02,75.69,39.95,16.45,8.2931,117.7577
70,254.26,345.69,78.71,45.55,10.78,6.8839,145.1450
72,598.98,15.21,98.07,45.78,158.78,9.4384,226.5105
263,661.09,338.46,68.40,61.21,2.37,8.4142,147.3095
83,377.93,123.28,85.70,57.22,9.17,11.4642,216.2177
37,720.92,213.31,46.58,42.18,0.92,9.6660,47.0757
20,552.04,183.92,53.94,45.29,176.80,10.7643,67.7960
322,781.07,380.14,74.70,53.67,151.83,7.6764,154.0460
266,568.73,277.44,55.84,39.63,151.35,7.3057,63.5724
380,708.78,412.78,66.13,27.12,11.18,10.2498,61.0336
414,395.77,420.20,69.60,40.39,155.56,12.3490,100.6558
439,656.89,591.02,67.35,41.74,2.84,10.8767,97.4095
456,405.69,485.50,96.69,45.37,145.73,10.4760,218.2136
484,704.25,527.89,45.56,41.88,1.57,8.8161,44.7246
17,608.99,54.09,82.19,46.35,178.13,9.5404,161.1021
554,440.55,535.03,65.98,53.79,159.09,10.5177,120.4800
57,569.88,96.89,48.60,47.62,87.16,10.4844,57.8688
572,539.09,576.57,84.36,52.29,144.42,5.7451,191.4380
530,354.35,605.32,44.21,38.00,13.63,8.1203,38.2094
580,457.66,615.81,70.86,58.15,176.38,13.0474,150.2355
595,718.82,676.28,85.12,45.90,14.11,6.4352,171.0911
597,713.07,619.97,57.72,46.36,46.00,5.2976,79.4488
588,598.24,619.94,62.95,39.00,150.85,8.6492,79.5038
287,562.76,328.24,31.83,28.88,91.20,8.0153,15.0489
358,634.39,422.53,73.06,37.36,178.23,11.1595,102.5784
682,637.68,687.88,55.43,39.13,15.87,10.4469,61.8474
735,519.71,777.05,47.04,45.73,177.26,7.7323,52.0703
736,404.30,742.57,78.04,50.59,168.20,7.0967,158.5208
42,645.70,133.70,115.23,45.85,4.00,9.0071,313.2282
8,488.50,79.13,88.60,43.57,165.67,9.5096,175.9623
802,726.69,388.26,86.42,47.40,36.40,4.9098,182.1182
811,588.16,371.50,91.73,47.11,5.55,12.3162,203.9124
812,874.07,652.31,61.14,48.26,157.87,4.8575,92.8042
813,847.03,309.26,46.55,38.36,25.07,5.5280,42.7674
814,316.56,324.44,45.47,43.97,176.22,4.6218,46.7641
815,437.65,163.91,100.60,54.73,5.75,11.0331,284.9638
816,591.77,681.10,44.05,43.11,5.82,9.4415,43.0469
817,280.04,577.42,76.26,48.26,6.64,7.0727,144.3777
818,318.18,711.85,73.77,39.20,166.60,6.1875,109.7651
819,875.96,503.98,60.13,35.02,26.17,7.3630,65.1396
820,422.36,671.42,66.35,36.27,11.25,8.5809,82.1475
821,824.17,524.72,65.05,46.03,30.91,7.4239,100.2197
822,314.00,772.39,53.24,42.51,152.10,6.5286,61.9772
823,884.65,346.47,37.08,34.85,3.51,4.3467,24.6467
824,539.15,469.48,44.48,39.01,7.99,8.7353,39.6997
825,751.88,521.56,59.58,46.05,20.02,8.6286,84.1106
826,694.56,479.38,54.93,44.22,151.88,8.5774,68.6404
827,597.71,563.74,44.48,41.96,174.80,7.6477,42.7130
828,538.57,719.29,37.94,37.21,1.97,7.8318,27.5496
829,404.94,232.57,73.10,44.68,164.08,10.0291,122.8477
830,434.71,338.02,58.91,39.52,149.25,8.7614,70.5593
831,366.00,216.82,43.97,43.25,2.66,8.9406,43.0293
832,802.75,614.68,71.86,52.92,155.76,8.7698,140.5901
833,593.50,218.22,38.35,36.97,91.75,6.3400,27.9751
834,782.95,465.70,38.89,35.33,4.46,7.1111,27.4937
835,568.25,424.91,68.17,35.97,169.30,11.3278,86.0120
836,438.60,272.44,62.51,58.11,0.36,7.1571,116.8164
837,481.94,281.83,76.49,43.90,144.94,11.6736,132.1660
838,642.52,560.51,52.44,35.35,9.54,8.5762,50.0080
839,872.74,775.39,25.31,23.69,1.27,4.2631,7.8065
840,755.11,628.44,22.27,21.99,89.48,7.9536,5.6088
841,765.88,454.15,33.85,24.85,23.85,9.6237,14.6496
842,693.40,781.06,76.23,47.83,175.24,4.3602,142.9715
843,539.28,543.81,31.20,29.33,179.27,9.4922,14.6853
844,466.54,251.47,74.19,42.59,147.35,10.9570,120.6048
845,652.49,545.66,50.52,42.60,3.20,9.3653,55.9236
846,677.42,408.13,36.50,33.20,178.89,7.0291,22.7513
847,704.20,69.65,33.21,33.01,92.36,6.3391,18.7293
848,532.96,201.38,78.86,49.28,172.54,13.1881,157.6763
849,737.47,343.70,55.58,40.92,4.72,7.7959,65.0371
850,773.64,61.80,82.30,55.79,23.18,14.8656,194.4061
851,582.29,785.01,61.81,36.64,4.33,16.1781,71.9978
852,650.28,783.88,56.33,45.06,161.40,15.5039,73.5435
853,721.69,82.15,51.19,35.65,26.00,5.9324,48.0574
854,601.06,778.06,50.69,43.78,110.01,29.0224,57.8797
855,764.89,789.56,34.90,26.22,177.89,2.8596,16.4307
856,565.79,780.96,71.24,43.07,7.41,6.6028,112.4760
517,417.31,450.85,80.75,44.74,151.22,28.1506,150.0798
760,467.00,448.11,53.40,33.97,3.74,6.8508,49.8287
867,501.95,6.45,35.32,14.70,179.10,1.2425,9.4318
879,443.85,6.82,57.37,19.29,179.31,4.9895,32.6537
