气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,721.35,148.10,51.06,37.91,157.36,9.0998,50.8367
10,831.66,186.02,53.00,41.76,33.03,6.6331,60.3441
25,739.34,190.66,68.84,36.70,169.69,9.3552,89.4675
32,517.63,325.33,59.77,46.65,4.89,11.3627,85.7575
33,760.56,71.25,77.32,35.45,19.70,9.9534,109.0255
67,583.92,131.14,74.09,40.85,20.06,9.4887,115.3730
70,253.38,328.93,79.72,46.35,10.21,7.6439,151.5212
72,590.14,5.63,72.95,25.85,167.22,17.2877,70.7850
263,660.89,313.94,74.37,56.96,17.39,9.6996,162.0931
83,377.73,100.44,89.26,58.39,11.90,6.9541,239.3474
20,549.52,170.05,55.53,54.89,93.01,11.8010,87.0904
322,781.74,357.74,72.91,54.82,148.91,6.1732,149.9365
266,565.23,255.38,54.64,39.30,160.41,6.8782,60.3554
380,710.34,390.31,66.68,28.59,13.19,15.0668,65.3894
414,395.36,399.65,74.24,42.03,153.88,10.4473,119.1561
439,657.86,567.27,67.36,40.70,8.75,10.1759,95.0236
456,401.12,467.46,102.13,47.14,143.71,6.4238,252.9860
484,705.03,508.85,47.89,42.34,176.05,9.2381,49.9688
17,610.27,29.32,82.07,40.64,178.78,9.7078,140.8500
57,572.43,77.51,49.04,48.63,177.40,9.1647,60.1705
572,536.69,552.24,86.09,52.45,145.56,5.4597,199.9810
530,354.55,588.83,46.14,38.88,13.19,6.4522,42.5704
580,455.93,592.09,70.12,58.58,176.92,12.7323,148.2006
595,717.73,649.91,87.77,41.35,15.54,10.0043,163.8943
597,716.22,600.59,60.14,43.43,44.64,11.4524,80.7975
588,595.62,594.30,64.94,41.38,150.31,11.5906,89.7859
287,565.83,310.20,31.75,30.01,90.51,8.1478,15.5625
358,632.51,395.26,73.05,36.29,178.17,11.6314,99.6167
682,640.27,661.79,60.00,37.11,7.80,11.6381,68.7251
735,518.97,754.46,49.78,45.41,175.34,9.5966,57.8819
736,403.36,723.01,75.52,49.62,168.51,7.3095,145.6172
42,648.57,109.14,115.65,45.09,4.26,13.2491,310.2736
8,483.58,56.39,85.10,44.32,166.51,10.5543,165.1032
802,729.38,366.04,83.73,46.65,38.02,12.3231,168.2723
811,589.43,344.15,87.49,47.29,2.38,10.4181,186.2377
812,874.55,639.23,61.66,48.13,152.84,6.2731,94.1442
813,846.16,293.71,48.38,38.20,23.38,6.2734,45.9912
814,317.78,311.53,46.80,43.51,173.31,6.1032,49.0219
815,436.25,141.55,101.79,50.58,8.08,9.2026,269.6318
816,591.96,659.64,44.43,42.66,1.79,8.6521,43.3110
817,281.70,558.32,76.15,48.79,9.81,7.4454,145.5266
818,315.81,695.72,73.11,36.04,170.52,5.3843,99.1017
819,876.99,487.58,58.08,35.95,26.31,6.2408,62.4025
820,423.88,649.45,66.65,36.30,9.27,9.5760,82.9516
821,826.81,507.32,66.02,43.51,31.34,6.4167,97.5693
822,313.21,759.83,53.15,42.24,142.89,5.7046,61.3915
823,884.84,333.51,36.77,35.51,0.33,5.9770,24.7047
824,538.17,448.16,47.23,39.47,6.72,9.4909,45.3033
825,753.52,503.16,62.72,44.89,17.29,7.5334,90.8519
826,691.68,461.15,56.66,43.46,148.71,8.0766,71.7904
827,597.47,545.73,41.56,41.21,175.94,7.2177,36.6249
828,539.45,697.98,38.68,37.55,2.34,9.1621,28.8971
829,399.88,209.94,75.70,45.24,164.62,10.0368,133.3584
830,432.45,312.79,64.19,39.47,151.65,11.1994,83.6642
831,363.06,201.88,43.43,40.94,92.07,6.6501,39.7281
832,801.74,593.40,76.32,55.66,159.97,8.7380,166.7738
833,592.84,199.37,39.02,36.87,14.66,9.8527,28.8781
834,781.28,448.94,40.90,35.36,5.18,5.6705,30.4322
835,565.01,398.22,70.81,38.08,167.93,12.7292,98.2397
836,439.94,252.67,66.11,60.34,177.70,8.1335,135.6732
837,479.64,255.21,76.39,44.37,147.02,9.7252,133.1886
838,641.76,537.92,54.46,34.88,9.90,7.2200,53.2149
839,872.94,763.56,25.05,23.48,178.74,5.0642,7.5801
840,757.03,611.94,22.05,21.64,90.20,6.8210,5.4100
841,767.77,430.01,35.51,25.74,22.61,12.3711,16.6960
842,692.63,758.91,76.70,47.93,177.62,11.7885,145.0389
843,538.31,521.85,31.02,27.48,178.50,7.5945,13.6047
844,463.49,226.38,74.90,41.46,150.12,15.0481,119.6793
845,652.87,524.05,53.17,41.06,11.29,8.5893,59.7344
846,675.14,391.04,35.47,34.00,176.20,8.4629,22.0037
850,783.53,48.45,60.77,49.63,21.86,6.5577,94.2958
852,650.17,766.05,65.04,52.71,152.52,9.9583,114.7361
853,723.91,60.90,46.78,38.03,12.91,11.1034,42.8209
855,763.76,774.93,36.17,21.64,5.16,10.5544,14.5596
517,427.49,429.37,98.48,55.30,169.24,6.1865,275.9062
893,432.45,785.35,100.07,55.32,154.47,6.3735,284.9830
896,755.38,786.65,56.92,39.87,5.67,6.1920,66.4503
35,521.24,38.74,68.89,63.41,87.24,17.7028,154.8141
901,778.55,793.61,91.71,42.26,17.52,39.5086,182.8587
689,711.96,672.31,50.15,47.55,6.66,5.5205,61.5136
905,284.96,790.89,45.02,21.59,175.68,2.8615,22.5186
849,735.51,324.05,55.49,41.89,0.41,7.0238,66.3640
886,540.57,568.73,63.05,41.21,160.19,19.2201,84.2844
847,708.41,53.35,34.74,33.38,92.70,11.8392,20.7279
316,654.56,226.46,90.10,42.44,178.15,6.0177,177.2673
554,442.31,508.72,64.30,53.93,9.22,9.7173,114.7010
851,583.46,761.73,65.42,46.96,8.13,12.9554,103.3897
37,725.73,193.99,45.75,40.35,178.38,93.6823,43.4418
